acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.27,-0.31,0.95,-19.85,-4.95,1.95
0.25,-0.32,0.96,-18.52,-8.73,0.31
0.25,-0.33,0.96,-13.79,-9.66,-0.61
0.28,-0.34,0.96,-13.88,-8.06,-0.64
0.27,-0.35,0.96,-13.21,-6.18,-1.11
0.27,-0.35,0.95,-12.56,-7.22,-1.42
0.27,-0.34,0.94,-13.5,-4.6,-0.31
0.28,-0.33,0.92,-14.72,0.18,0.61
0.26,-0.33,0.93,-14.61,-2.05,-0.24
0.25,-0.34,0.94,-13.3,-2.63,-0.81
0.24,-0.33,0.97,-11.97,-4.12,-0.81
0.25,-0.32,0.97,-12.66,-5.73,-0.4
0.25,-0.33,0.97,-11.8,-5.15,0.56
0.27,-0.34,0.97,-12.12,-2.64,1.6
0.28,-0.34,0.98,-12.4,-0.03,2.17
0.28,-0.35,0.99,-11.42,3.45,2.55
0.27,-0.35,0.98,-10.85,4.34,2.21
0.26,-0.34,0.97,-10.35,3.31,1.95
0.27,-0.35,0.97,-9.56,1.82,1.57
0.28,-0.36,0.99,-7.3,2.37,0.41
0.29,-0.36,0.98,-5.86,5.85,-0.15
0.28,-0.35,0.96,-5.74,7.85,-0.46
0.25,-0.36,0.94,-6.12,9.16,-0.17
0.21,-0.34,0.93,-6.95,8.58,0.99
0.2,-0.26,0.94,-13.36,8.66,5.4
0.21,-0.34,0.9,-12.03,4.24,4.78
0.22,-0.35,0.93,-11.28,-1.13,4.31
0.25,-0.35,0.94,-12.08,-1.66,4.81
0.27,-0.36,0.96,-11.54,-3.77,4.17
0.3,-0.36,0.99,-9.74,-5.05,2.41
0.32,-0.37,1.0,-7.31,-2.27,0.73
0.31,-0.35,0.99,-5.4,0.85,-0.7
0.28,-0.36,0.97,-6.35,3.74,-1.74
0.25,-0.37,0.96,-7.59,3.6,-1.36
0.23,-0.38,0.97,-7.77,2.67,-1.02
0.21,-0.38,0.99,-7.79,1.57,0.18
0.21,-0.39,1.0,-6.55,2.11,2.0
0.23,-0.36,1.0,-5.28,0.95,2.78
0.23,-0.36,0.98,-3.94,-0.55,3.24
0.26,-0.36,1.01,-4.63,-4.26,2.81
0.29,-0.36,1.03,-3.82,-7.08,1.19
0.32,-0.37,1.05,-3.95,-7.37,-0.31
0.32,-0.38,1.07,-3.31,-5.13,-1.85
0.3,-0.4,1.09,-1.91,-2.15,-2.6
0.29,-0.41,1.08,-1.21,1.95,-1.4
0.27,-0.41,1.1,-1.5,4.96,0.29
0.24,-0.41,1.1,0.06,4.5,1.95
0.24,-0.41,1.12,2.29,2.15,4.27
0.28,-0.41,1.15,2.7,-2.5,4.27
0.31,-0.43,1.2,3.73,-7.79,3.08
0.36,-0.46,1.23,6.73,-8.17,1.31
0.39,-0.47,1.26,11.97,-4.24,-0.66
0.38,-0.48,1.31,15.15,-1.33,-2.44
0.38,-0.5,1.33,21.54,3.53,-3.76
0.33,-0.51,1.26,32.29,14.23,-3.57
0.27,-0.47,1.29,36.4,19.3,-1.13
0.27,-0.45,1.18,42.99,15.57,1.33
0.28,-0.42,1.25,46.31,13.02,5.18
0.36,-0.41,1.28,44.41,6.38,6.9
0.43,-0.42,1.36,49.91,9.11,4.69
0.45,-0.44,1.4,62.92,9.95,1.65
