acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.18,-0.13,1.06,-7.01,-3.71,-0.2
0.18,-0.13,1.08,-6.56,-1.25,0.92
0.19,-0.13,1.08,-5.19,0.96,1.01
0.17,-0.12,1.07,-3.62,1.16,0.9
0.16,-0.13,1.05,-3.91,1.33,1.63
0.16,-0.13,1.05,-4.15,0.24,2.41
0.16,-0.13,1.03,-3.8,-1.07,3.05
0.16,-0.12,1.02,-3.11,-3.22,3.39
0.16,-0.12,1.02,-3.18,-4.56,3.79
0.15,-0.13,1.03,-2.67,-7.91,4.9
0.19,-0.1,1.02,-7.3,-6.47,6.93
0.23,-0.13,1.01,-4.6,-7.74,4.31
0.23,-0.13,1.04,-2.35,-9.33,3.13
0.24,-0.13,1.02,-2.4,-9.65,2.31
0.24,-0.13,1.01,-3.62,-3.57,1.79
0.23,-0.13,1.01,-5.15,-3.27,1.44
0.21,-0.13,1.01,-3.51,2.18,1.21
0.19,-0.12,0.99,-4.35,1.66,1.36
0.18,-0.12,0.99,-6.98,-1.6,2.09
0.21,-0.12,1.0,-8.29,-2.89,1.51
0.22,-0.13,1.04,-7.27,-3.21,0.7
0.23,-0.13,1.03,-5.39,-1.24,-0.17
0.22,-0.12,1.03,-6.76,0.17,-0.55
0.21,-0.13,1.04,-6.82,-0.23,-1.18
0.2,-0.13,1.02,-7.59,-1.39,-1.16
0.19,-0.14,1.03,-6.96,-1.45,-1.15
0.18,-0.13,1.03,-6.82,-0.84,-0.81
0.18,-0.14,1.04,-7.07,-0.73,-0.2
0.16,-0.14,1.05,-6.2,-1.33,0.56
0.17,-0.15,1.05,-6.53,-1.1,1.74
0.19,-0.14,1.05,-6.23,-2.18,1.56
0.2,-0.14,1.05,-6.24,-2.93,1.53
0.22,-0.14,1.04,-5.21,-2.2,1.33
0.24,-0.13,1.03,-4.79,-0.4,1.04
0.24,-0.12,1.02,-5.91,2.56,0.23
0.24,-0.13,1.02,-7.5,3.13,-0.61
0.22,-0.12,1.04,-7.82,2.2,-1.04
0.21,-0.13,1.05,-6.76,1.56,-1.42
0.21,-0.13,1.04,-6.9,1.57,-1.74
0.18,-0.13,1.05,-7.65,1.22,-0.9
0.2,-0.13,1.08,-8.0,-0.09,-0.29
