acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.04,-0.09,0.98,-12.05,3.6,2.31
0.04,-0.09,1.01,-14.17,3.98,2.29
0.02,-0.11,1.04,-12.95,2.98,2.32
0.03,-0.12,1.06,-11.25,2.37,2.56
0.04,-0.11,1.09,-9.56,1.36,2.69
0.05,-0.11,1.09,-8.5,1.25,2.21
0.05,-0.1,1.08,-8.0,1.19,1.8
0.04,-0.1,1.09,-7.94,1.48,1.1
0.03,-0.11,1.08,-6.63,1.33,0.87
0.03,-0.11,1.06,-6.99,0.78,1.01
0.02,-0.11,1.05,-7.57,0.53,1.16
0.02,-0.12,1.02,-7.24,2.06,1.66
0.02,-0.11,1.01,-9.02,1.65,1.92
0.02,-0.12,1.03,-10.56,-0.79,1.69
0.01,-0.12,1.04,-11.18,-2.76,2.2
0.02,-0.12,1.06,-11.37,-3.44,2.82
0.04,-0.13,1.09,-10.93,-5.02,2.85
0.05,-0.13,1.11,-8.67,-5.89,2.05
0.05,-0.13,1.11,-5.76,-5.8,2.06
0.06,-0.12,1.1,-5.05,-6.43,2.12
0.07,-0.12,1.09,-4.34,-7.57,1.74
0.06,-0.12,1.07,-3.82,-7.65,1.4
0.07,-0.11,1.05,-4.6,-8.23,0.67
0.06,-0.12,1.05,-5.37,-10.43,-0.7
0.06,-0.13,1.06,-4.92,-8.12,-0.29
0.05,-0.13,1.07,-4.05,-8.29,-0.4
0.05,-0.13,1.06,-3.94,-7.82,-0.23
0.03,-0.14,1.06,-3.51,-8.21,0.23
0.02,-0.13,1.05,-2.89,-7.97,1.34
0.03,-0.13,1.03,-2.47,-9.98,2.26
0.03,-0.13,1.04,-2.15,-13.1,2.44
0.06,-0.12,1.04,-2.29,-15.71,2.44
0.08,-0.12,1.06,-2.41,-16.41,2.5
0.11,-0.12,1.07,-2.0,-15.47,2.26
0.12,-0.12,1.07,-1.89,-13.22,1.57
0.13,-0.12,1.07,-0.67,-11.31,0.53
0.12,-0.12,1.07,0.56,-9.25,-0.95
0.09,-0.12,1.04,0.5,-7.01,-1.01
0.07,-0.11,1.02,-1.02,-7.37,-0.37
0.07,-0.09,1.01,-3.13,-7.97,0.78
0.08,-0.1,1.05,-4.0,-10.02,0.69
0.1,-0.11,1.08,-1.27,-8.73,0.76
0.11,-0.11,1.07,-0.58,-7.79,0.29
0.12,-0.1,1.06,0.23,-7.86,-0.84
0.13,-0.1,1.03,0.6,-5.86,-1.47
0.11,-0.1,1.0,-0.89,-3.57,-1.48
0.11,-0.09,0.98,-3.04,-1.18,-0.92
0.1,-0.09,0.97,-5.94,0.15,-0.87
0.11,-0.09,1.0,-8.67,1.53,-0.56
0.13,-0.09,1.03,-9.97,1.94,-1.94
0.1,-0.09,1.06,-9.11,0.96,-2.67
0.09,-0.09,1.07,-8.34,0.56,-2.35
0.08,-0.1,1.12,-7.92,-2.6,-2.72
0.09,-0.12,1.13,-5.66,-6.72,-3.51
0.1,-0.13,1.12,-2.76,-7.33,-4.11
0.1,-0.12,1.11,-2.0,-6.15,-4.4
0.08,-0.11,1.05,-1.42,-3.91,-4.15
0.06,-0.1,1.02,-2.43,-1.82,-3.33
0.05,-0.1,1.0,-5.34,-2.81,-2.79
0.04,-0.09,1.01,-7.33,-5.27,-1.45
0.03,-0.1,1.05,-7.18,-8.32,-0.69
0.04,-0.1,1.07,-7.19,-9.13,0.52
0.07,-0.11,1.08,-7.16,-12.75,-0.73
0.09,-0.12,1.13,-5.05,-13.48,-1.36
0.09,-0.12,1.12,-1.62,-15.8,-2.46
0.08,-0.11,1.1,-1.34,-15.98,-2.41
0.07,-0.11,1.07,-1.01,-18.46,-2.23
0.08,-0.1,1.05,-1.04,-16.15,-1.21
0.09,-0.1,1.05,-0.78,-16.96,-0.9
0.1,-0.1,1.05,-0.93,-18.05,-0.55
0.11,-0.09,1.07,-1.54,-22.05,0.08
0.13,-0.09,1.08,-0.76,-24.18,0.41
0.12,-0.09,1.1,-1.02,-25.73,0.72
0.13,-0.11,1.14,-0.23,-30.31,0.35
0.14,-0.11,1.16,3.85,-26.06,0.84
0.14,-0.13,1.21,6.17,-20.29,1.68
0.19,-0.12,1.22,1.53,-9.57,1.01
0.21,-0.13,1.25,0.24,-5.13,-0.85
0.19,-0.12,1.18,0.53,8.61,-1.33
0.17,-0.12,1.16,-2.66,20.23,-1.73
0.14,-0.12,1.14,-4.38,28.08,-1.21
0.11,-0.12,1.13,-4.23,29.33,0.37
0.1,-0.14,1.05,-2.76,28.55,0.27
