acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.2,-0.2,1.06,-12.85,14.03,-3.16
0.15,-0.2,1.07,-10.87,14.34,-0.49
0.13,-0.2,1.06,-10.37,13.59,2.18
0.14,-0.19,1.07,-10.87,9.62,4.56
0.16,-0.2,1.08,-10.82,0.81,4.67
0.19,-0.2,1.11,-9.13,-4.76,4.72
0.23,-0.2,1.08,-6.06,-6.78,4.96
0.26,-0.19,1.06,-4.58,-7.16,3.8
0.26,-0.19,1.06,-3.31,-7.21,2.53
0.26,-0.19,1.05,-2.46,-7.62,1.85
0.26,-0.18,1.05,-2.27,-9.47,0.61
0.26,-0.18,1.05,-1.3,-9.98,-0.14
0.25,-0.18,1.05,0.05,-9.79,-0.89
0.23,-0.19,1.03,-0.72,-11.33,-0.98
0.23,-0.19,1.05,-1.4,-10.75,-0.38
0.23,-0.19,1.05,-1.21,-11.62,-0.15
0.23,-0.18,1.03,-0.55,-12.75,-0.43
0.24,-0.18,0.99,-0.76,-13.57,0.0
0.24,-0.18,0.98,-3.45,-12.93,0.34
0.24,-0.19,1.02,-4.87,-14.32,-0.21
0.24,-0.2,1.02,-1.24,-13.65,-0.58
0.22,-0.19,1.01,-0.31,-13.4,-0.67
0.25,-0.18,0.98,-1.54,-10.05,-0.24
0.24,-0.18,0.95,-1.97,-6.92,0.31
0.28,-0.17,0.93,-3.77,-2.99,1.01
0.24,-0.19,0.95,-4.61,-5.65,0.75
0.24,-0.17,0.97,-7.39,-5.19,1.8
0.26,-0.19,0.99,-8.55,-5.95,1.16
0.25,-0.2,0.99,-5.13,-2.34,1.25
0.26,-0.2,0.99,-5.34,-0.66,1.5
0.26,-0.19,0.99,-5.47,0.85,0.99
0.25,-0.19,0.96,-4.81,1.16,1.39
0.25,-0.18,0.96,-8.85,-0.46,1.28
0.26,-0.18,0.97,-10.15,-3.48,0.79
0.26,-0.18,1.0,-12.5,-0.41,1.18
0.26,-0.18,1.05,-16.06,-5.54,-0.99
0.23,-0.2,1.03,-6.24,8.0,0.41
0.25,-0.19,1.02,-5.31,2.69,-0.2
0.25,-0.18,1.01,-9.89,3.53,-0.02
0.24,-0.19,1.01,-6.41,5.42,0.92
0.23,-0.19,1.02,-6.79,3.6,1.45
0.22,-0.19,1.04,-9.1,3.69,2.87
0.21,-0.21,1.08,-9.08,0.26,3.5
0.22,-0.22,1.12,-6.89,-3.51,4.4
0.25,-0.2,1.15,-5.54,-7.63,4.69
0.25,-0.21,1.15,-2.49,-9.53,5.27
0.25,-0.21,1.17,0.4,-14.9,6.61
0.28,-0.21,1.2,1.42,-19.54,5.45
0.32,-0.2,1.25,2.58,-18.78,8.4
0.42,-0.17,1.22,17.5,-2.11,10.75
0.37,-0.24,1.26,38.0,-8.5,10.35
0.46,-0.16,1.35,8.21,-2.31,6.21
0.47,-0.21,1.32,-1.56,5.76,2.27
0.43,-0.24,1.35,10.5,15.91,0.05
0.45,-0.22,1.37,7.25,9.69,-1.04
0.27,-0.27,1.42,16.63,18.81,0.05
0.23,-0.25,1.34,23.25,38.69,9.02
0.31,-0.32,1.52,43.25,48.32,11.86
0.2,-0.29,1.61,36.92,56.6,6.87
0.29,-0.29,1.53,50.95,63.16,15.24
0.28,-0.28,1.52,48.4,60.12,13.13
0.45,-0.85,1.14,128.02,60.02,20.98
0.05,-0.15,1.67,41.05,30.56,2.99
0.29,-0.3,1.12,84.82,26.98,5.88
0.2,-0.19,1.2,54.43,28.12,3.65
0.15,-0.18,1.12,56.92,24.12,7.02
0.2,-0.17,1.07,55.33,25.33,9.62
0.15,-0.16,1.09,50.43,-1.54,7.77
0.25,-0.11,1.14,49.37,-5.54,6.79
0.29,-0.12,1.17,45.88,-8.67,2.27
0.3,-0.14,1.21,50.43,-5.22,0.17
0.25,-0.14,1.28,50.12,-4.17,0.14
0.32,-0.12,1.28,58.21,-7.04,-2.53
0.34,-0.1,1.27,60.44,0.23,-4.66
0.32,-0.09,1.24,62.18,3.57,-7.91
0.28,-0.07,1.19,62.78,6.0,-10.35
0.25,-0.06,1.17,61.3,7.28,-11.54
0.21,-0.07,1.18,57.02,8.46,-13.25
0.19,-0.08,1.15,65.77,1.42,-15.25
0.23,-0.04,1.17,66.4,6.85,-16.79
0.2,-0.03,1.1,65.28,7.77,-18.9
0.17,-0.01,1.07,64.95,5.79,-20.0
0.15,0.0,1.06,61.28,3.37,-21.08
0.12,0.0,1.06,56.92,1.92,-20.03
0.15,-0.01,1.07,53.92,1.83,-18.56
0.18,0.02,1.08,49.24,4.02,-17.91
0.2,0.03,1.07,47.07,7.77,-18.43
0.2,0.03,1.02,47.79,10.41,-18.35
0.21,0.05,1.02,44.02,11.3,-19.33
0.17,0.06,1.04,37.37,9.24,-21.66
0.17,0.06,1.02,35.56,10.78,-21.44
0.15,0.08,1.0,36.73,8.96,-21.13
0.14,0.09,1.02,36.9,3.53,-21.98
0.16,0.09,1.02,40.81,2.9,-22.02
0.14,0.09,1.02,41.6,4.52,-20.12
0.14,0.08,1.06,40.99,3.07,-19.27
0.15,0.11,1.07,40.29,0.34,-18.21
0.19,0.09,1.08,39.53,-2.02,-21.39
0.16,0.09,1.07,39.92,-0.78,-23.42
0.15,0.08,1.01,43.22,0.15,-24.14
0.12,0.1,1.01,46.09,2.52,-24.18
0.09,0.12,0.96,49.57,2.12,-22.46
0.09,0.13,0.95,49.47,2.98,-20.76
0.08,0.15,0.93,46.81,2.55,-18.55
0.11,0.16,0.88,43.62,1.54,-16.32
0.13,0.18,0.91,37.48,2.14,-16.14
0.13,0.17,0.93,30.66,5.57,-16.27
0.12,0.16,0.94,27.16,6.35,-17.3
0.09,0.18,0.9,28.84,12.05,-15.68
0.06,0.23,0.87,32.41,15.13,-11.98
0.07,0.25,0.81,34.31,12.11,-8.37
0.1,0.28,0.79,26.69,10.32,-5.33
0.14,0.31,0.77,10.63,16.11,-2.85
0.12,0.31,0.75,-6.81,24.47,2.87
0.15,0.31,0.69,-20.0,35.4,8.02
0.1,0.33,0.72,-37.66,24.69,8.23
0.04,0.29,0.66,-72.96,0.09,12.27
0.04,0.27,0.89,-92.55,-4.98,10.76
0.01,0.18,1.15,-88.76,-15.76,6.89
0.11,0.09,1.39,-50.84,-24.26,-5.04
0.18,0.07,1.28,16.4,-18.75,-11.47
0.19,0.11,1.14,65.53,-10.26,-17.39
0.14,0.18,0.99,88.38,-0.82,-18.14
0.12,0.27,0.89,77.11,6.46,-15.47
0.07,0.32,0.78,53.45,11.27,-9.63
0.04,0.33,0.75,35.1,14.02,-4.67
0.05,0.33,0.75,25.24,16.34,-2.37
0.04,0.33,0.81,22.11,25.88,1.89
0.01,0.3,0.84,28.87,25.65,4.43
0.0,0.3,0.89,36.99,22.72,4.87
0.0,0.3,0.9,41.37,18.05,3.47
0.0,0.32,0.91,43.69,9.08,1.25
0.02,0.35,0.89,42.75,0.63,-0.06
0.06,0.37,0.84,39.89,-3.62,-2.87
0.05,0.41,0.87,33.8,-14.47,-8.44
