acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.17,-0.16,0.94,-7.69,-0.96,0.46
0.18,-0.17,0.96,-8.95,-3.44,0.34
0.18,-0.17,0.98,-11.82,-5.45,0.23
0.2,-0.18,1.04,-13.8,-6.14,0.03
0.2,-0.2,1.08,-10.96,-2.52,-0.12
0.18,-0.21,1.1,-8.44,1.59,0.32
0.16,-0.21,1.1,-6.4,3.11,1.44
0.16,-0.21,1.1,-3.95,2.52,1.83
0.17,-0.2,1.1,-2.17,1.88,2.08
0.18,-0.19,1.07,-3.82,0.24,2.56
0.18,-0.2,1.06,-4.29,-1.25,2.17
0.19,-0.2,1.07,-5.1,-0.24,2.2
0.19,-0.2,1.06,-5.98,-0.6,1.98
0.15,-0.19,1.04,-9.34,-5.62,1.47
0.2,-0.2,1.04,-6.72,-1.98,0.87
0.21,-0.2,1.06,-5.47,-2.24,0.21
0.22,-0.2,1.05,-5.4,-2.41,-0.89
0.23,-0.2,1.05,-3.74,1.21,-1.51
0.16,-0.17,1.02,-6.61,-0.35,-1.91
0.18,-0.17,1.02,-4.72,5.95,-0.63
0.19,-0.2,0.99,-4.03,3.8,-0.53
0.17,-0.2,1.02,-4.63,-1.5,-0.72
0.17,-0.19,1.04,-5.56,-4.37,-0.4
0.19,-0.19,1.05,-5.85,-4.7,0.05
0.2,-0.19,1.07,-5.22,-5.6,-0.23
0.22,-0.2,1.08,-3.44,-4.49,-1.36
0.2,-0.2,1.07,-1.01,-0.79,-2.02
0.18,-0.19,1.02,-0.27,1.36,-1.44
0.16,-0.18,1.0,-1.28,0.47,-0.67
0.16,-0.18,1.01,-1.82,-2.84,0.12
0.17,-0.17,1.01,-3.25,-5.53,0.24
0.21,-0.17,1.0,-4.99,-6.58,0.4
0.22,-0.19,1.05,-7.11,-8.61,-0.7
0.22,-0.2,1.07,-6.31,-5.88,-1.36
0.21,-0.21,1.06,-6.21,-2.23,-1.48
0.18,-0.2,1.06,-6.15,-0.23,-0.84
0.2,-0.19,1.06,-4.05,6.34,-0.05
0.12,-0.19,1.1,-4.67,-0.35,1.69
0.12,-0.19,1.15,-1.34,-6.11,5.59
0.14,-0.17,1.22,2.63,-7.34,8.66
0.21,-0.17,1.27,9.37,-7.33,9.21
0.23,-0.17,1.32,11.98,-4.85,10.27
0.28,-0.21,1.38,7.98,-5.39,10.69
0.32,-0.25,1.55,9.37,-6.85,9.92
0.39,-0.3,1.74,17.33,-0.82,8.5
0.44,-0.33,1.89,30.64,12.4,4.64
0.44,-0.35,1.92,41.97,26.29,0.92
0.41,-0.36,1.93,52.44,38.75,-1.48
0.37,-0.35,1.83,66.87,51.74,-3.33
0.31,-0.32,1.67,72.63,57.74,-4.92
0.25,-0.3,1.52,74.21,58.64,-5.6
0.17,-0.27,1.37,74.4,53.16,-4.21
0.14,-0.24,1.26,69.05,42.84,-2.73
0.12,-0.21,1.2,60.95,36.87,-0.56
0.07,-0.2,1.16,57.33,22.55,1.33
0.15,-0.17,1.18,61.16,2.03,-0.12
0.17,-0.13,1.18,64.29,-0.78,-2.18
0.12,-0.14,1.2,68.64,-13.39,-7.42
0.19,-0.1,1.11,73.16,-13.08,-8.81
0.19,-0.1,1.05,68.95,-13.05,-10.37
0.14,-0.08,1.03,65.95,-21.94,-11.44
0.2,-0.06,0.98,63.08,-17.45,-13.13
