acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.2,-0.19,0.98,-2.41,-2.75,-1.18
0.21,-0.2,0.97,-3.62,-2.2,-0.89
0.23,-0.19,0.99,-5.82,-1.59,-0.11
0.24,-0.2,1.02,-7.89,-1.05,-0.2
0.24,-0.21,1.04,-8.67,0.2,-0.47
0.24,-0.21,1.04,-7.22,1.45,-0.66
0.23,-0.2,1.03,-5.01,0.35,-1.31
0.21,-0.2,1.02,-4.11,-0.32,-2.23
0.21,-0.2,1.01,-4.11,-0.93,-2.27
0.2,-0.21,1.01,-4.76,-0.89,-1.77
0.19,-0.21,1.01,-5.04,-0.75,-1.86
0.2,-0.21,1.01,-5.57,-1.31,-1.62
0.2,-0.2,1.01,-6.0,-0.09,-0.37
0.19,-0.2,1.01,-6.21,0.85,-0.32
0.2,-0.2,1.02,-7.3,1.73,0.49
0.21,-0.21,1.0,-6.41,0.29,0.5
0.2,-0.21,1.02,-6.2,3.53,0.72
0.22,-0.21,1.03,-7.57,3.22,1.05
0.21,-0.2,1.03,-5.39,1.13,0.67
0.21,-0.2,1.02,-4.35,1.53,0.41
0.2,-0.2,1.01,-3.45,0.21,0.46
0.2,-0.19,0.99,-3.42,1.1,0.41
0.19,-0.18,0.97,-4.55,2.93,0.99
0.18,-0.19,0.97,-6.47,4.9,1.39
0.17,-0.19,0.99,-8.4,6.46,2.15
0.2,-0.2,1.02,-10.05,7.76,3.4
0.21,-0.21,1.06,-11.22,8.73,4.05
0.21,-0.2,1.06,-9.33,8.7,3.91
0.2,-0.19,1.04,-7.18,9.98,3.85
0.21,-0.18,1.06,-4.7,5.53,3.24
0.22,-0.19,1.08,-8.17,2.52,4.67
0.23,-0.21,1.07,-5.86,3.18,5.15
0.24,-0.2,1.02,-3.37,6.4,6.17
0.25,-0.2,1.01,-2.89,3.86,5.53
0.22,-0.21,0.99,-4.2,1.28,3.42
0.2,-0.21,0.96,-4.93,3.51,2.17
0.14,-0.22,0.97,-5.92,8.66,2.14
0.22,-0.21,0.97,-10.55,-0.08,4.69
0.16,-0.21,0.99,-11.6,5.92,2.82
0.17,-0.2,1.0,-12.03,-0.14,2.55
0.19,-0.23,1.05,-14.43,-1.45,4.4
0.2,-0.24,1.08,-13.3,-2.78,5.16
0.22,-0.25,1.13,-13.04,-4.43,6.49
0.24,-0.26,1.13,-12.52,-5.73,6.76
0.22,-0.23,1.09,-5.04,-11.95,4.9
0.19,-0.22,1.09,-2.09,-18.73,2.93
0.19,-0.25,1.14,-6.23,-12.67,1.69
0.22,-0.27,1.18,-6.67,-11.07,3.63
0.23,-0.28,1.21,-7.28,-4.31,5.53
0.26,-0.29,1.27,-6.46,-4.32,6.84
0.3,-0.3,1.33,-3.88,-4.31,7.37
0.26,-0.3,1.34,1.3,-5.62,6.98
0.28,-0.32,1.36,5.48,-11.1,5.36
0.26,-0.31,1.37,11.18,-4.81,5.27
0.25,-0.29,1.37,13.37,-3.97,6.23
0.28,-0.28,1.33,16.26,0.47,8.2
0.3,-0.28,1.32,18.99,4.55,9.62
0.33,-0.29,1.33,17.56,4.03,8.69
0.32,-0.29,1.37,18.98,2.98,7.28
0.35,-0.29,1.37,22.95,-3.28,4.21
0.36,-0.29,1.39,28.05,-4.31,0.14
0.31,-0.28,1.4,33.13,-1.57,-3.86
0.28,-0.28,1.37,43.21,12.31,-9.3
0.24,-0.29,1.34,46.63,19.5,-9.34
0.24,-0.25,1.36,49.02,17.57,-7.62
0.25,-0.26,1.34,49.88,14.61,-6.66
0.23,-0.23,1.29,51.24,11.51,-6.27
0.23,-0.23,1.3,52.93,10.43,-5.62
0.25,-0.24,1.3,53.59,4.82,-4.6
0.29,-0.23,1.27,59.01,-1.83,-5.68
0.28,-0.24,1.23,60.55,-0.84,-7.62
0.3,-0.2,1.2,63.59,-5.27,-10.64
0.27,-0.18,1.19,64.76,-4.09,-12.34
0.28,-0.17,1.18,64.79,-1.91,-13.56
0.23,-0.13,1.15,63.4,-7.1,-14.09
0.23,-0.12,1.14,61.77,-4.41,-16.31
0.24,-0.11,1.13,61.11,-3.63,-15.4
0.24,-0.11,1.16,61.82,-10.64,-15.73
0.28,-0.09,1.19,66.27,-21.08,-17.22
0.28,-0.11,1.17,69.19,-22.92,-20.95
0.25,-0.09,1.14,72.9,-19.45,-24.78
0.18,-0.07,1.15,76.23,-15.79,-26.21
0.18,-0.07,1.12,72.47,-14.26,-25.27
0.18,-0.04,1.12,71.44,-12.47,-23.1
0.16,-0.05,1.11,70.18,-7.48,-22.37
0.14,-0.03,1.06,70.38,-7.54,-21.98
0.17,0.0,1.06,68.26,-13.85,-19.62
0.19,0.03,1.03,65.18,-18.64,-19.62
0.21,0.03,1.02,61.85,-19.04,-19.07
0.22,0.04,1.01,58.2,-18.82,-18.34
0.26,0.07,1.01,62.46,-19.86,-17.44
0.26,0.07,1.03,63.37,-17.45,-19.8
0.29,0.09,1.01,61.13,-11.65,-20.7
0.29,0.1,1.02,54.0,-10.93,-22.38
0.3,0.06,1.04,48.53,-12.52,-25.66
0.31,0.08,1.06,53.04,-11.76,-28.72
0.3,0.09,1.04,54.37,-13.16,-31.51
0.25,0.11,0.97,56.08,-8.67,-33.51
0.22,0.13,0.96,53.63,-1.24,-34.08
0.19,0.13,0.89,50.47,-5.77,-34.55
0.19,0.14,0.85,52.14,-8.02,-34.03
0.2,0.19,0.92,51.44,-11.59,-33.48
0.21,0.18,0.91,49.08,-16.27,-32.95
0.22,0.18,0.88,48.09,-22.0,-35.07
0.22,0.19,0.87,50.41,-22.75,-35.18
0.22,0.23,0.89,52.43,-19.15,-34.12
0.27,0.24,0.92,49.56,-16.58,-32.09
0.22,0.23,0.87,43.22,-4.81,-31.42
0.21,0.27,0.87,46.49,-4.2,-30.7
0.2,0.27,0.85,46.89,0.05,-29.4
0.2,0.28,0.85,47.54,-0.92,-28.63
0.24,0.27,0.84,42.47,-5.33,-28.32
0.22,0.28,0.87,40.99,-4.92,-27.65
0.24,0.3,0.93,39.36,-5.56,-27.42
0.28,0.29,0.93,33.95,-7.24,-28.87
0.31,0.3,0.93,32.87,-9.51,-30.66
0.26,0.33,0.91,34.95,-5.56,-33.28
0.25,0.31,0.87,35.97,-4.09,-34.43
0.21,0.35,0.85,39.24,0.78,-33.3
0.22,0.35,0.85,39.62,1.36,-30.67
0.24,0.36,0.83,38.72,-3.05,-29.91
0.22,0.37,0.8,33.08,-3.02,-30.2
0.19,0.38,0.75,23.05,-0.47,-30.66
0.19,0.39,0.79,18.76,2.26,-26.56
0.11,0.39,0.79,12.31,8.9,-23.22
0.08,0.39,0.85,6.23,18.14,-18.93
0.1,0.37,0.82,8.4,14.96,-18.92
0.12,0.41,0.78,17.15,14.34,-18.98
0.12,0.46,0.75,20.95,13.24,-21.07
0.11,0.48,0.71,14.34,12.64,-26.96
0.05,0.48,0.65,11.3,6.2,-30.67
0.06,0.48,0.65,8.0,-0.95,-32.23
0.08,0.48,0.7,-0.12,-5.25,-32.26
0.04,0.51,0.74,-14.67,-7.98,-40.7
0.07,0.51,0.67,-16.89,-7.3,-40.12
0.13,0.52,0.58,-25.33,-9.89,-34.08
0.1,0.54,0.65,-33.02,-5.69,-28.32
0.14,0.54,0.68,-32.76,-2.63,-24.27
0.15,0.6,0.72,-27.42,2.2,-17.69
0.18,0.64,0.63,-33.39,1.48,-22.7
0.15,0.66,0.6,-31.74,2.99,-26.2
0.1,0.66,0.57,-36.29,7.79,-31.89
0.08,0.71,0.52,-33.79,6.06,-35.28
0.02,0.75,0.51,-31.8,7.86,-32.75
-0.04,0.78,0.47,-35.77,12.75,-31.56
-0.12,0.78,0.47,-34.99,15.25,-26.78
-0.17,0.76,0.49,-39.54,12.79,-25.4
-0.14,0.77,0.49,-43.11,0.98,-24.67
-0.09,0.73,0.52,-36.52,-12.03,-22.5
0.04,0.71,0.59,-42.17,-21.83,-20.35
0.07,0.71,0.63,-27.73,-23.69,-17.48
0.08,0.69,0.64,-28.34,-20.67,-16.95
0.07,0.69,0.64,-30.92,-18.52,-15.18
0.1,0.69,0.65,-26.4,-15.76,-8.95
0.07,0.7,0.66,-29.01,-9.6,-4.75
0.05,0.72,0.64,-29.56,-4.08,0.18
0.04,0.73,0.63,-32.7,-2.35,5.05
0.05,0.73,0.64,-37.71,-1.1,7.22
0.04,0.76,0.59,-39.92,2.87,10.0
-0.01,0.77,0.58,-42.44,2.31,9.13
-0.03,0.76,0.6,-42.06,2.03,5.21
-0.05,0.71,0.64,-42.63,-1.1,2.35
-0.06,0.69,0.66,-42.17,-5.6,0.35
-0.03,0.65,0.66,-42.6,-10.41,-0.2
0.02,0.64,0.67,-44.44,-13.16,4.08
0.06,0.59,0.73,-49.36,-16.58,3.62
0.08,0.53,0.74,-53.3,-17.8,2.44
0.08,0.49,0.79,-53.27,-16.12,2.47
0.08,0.45,0.82,-50.2,-13.74,4.08
0.1,0.43,0.83,-48.18,-13.69,5.8
0.1,0.4,0.85,-48.43,-14.99,6.14
0.11,0.36,0.87,-48.37,-15.53,7.69
0.12,0.34,0.85,-46.38,-14.38,10.89
0.11,0.35,0.86,-44.21,-13.51,12.78
0.12,0.35,0.86,-43.53,-15.4,13.69
0.16,0.34,0.87,-43.18,-19.3,12.63
0.19,0.31,0.91,-44.14,-24.46,9.27
0.19,0.28,0.91,-44.08,-24.52,7.59
0.16,0.28,0.86,-41.69,-17.95,11.45
0.13,0.32,0.81,-37.59,-10.37,16.44
0.15,0.35,0.8,-37.34,-9.5,21.45
0.17,0.34,0.83,-44.02,-14.61,20.29
0.23,0.27,0.88,-51.74,-24.67,14.02
0.29,0.21,0.99,-53.37,-35.74,7.22
0.33,0.2,1.01,-49.91,-38.17,1.33
0.35,0.17,1.04,-42.89,-35.25,0.52
0.35,0.1,1.04,-37.6,-23.53,4.89
0.31,0.09,1.0,-30.05,-8.76,10.67
0.25,0.09,0.99,-25.92,3.89,17.86
0.26,0.07,1.03,-24.0,6.73,23.91
0.29,0.06,1.05,-31.74,-1.66,26.52
0.27,0.09,1.09,-28.31,-1.54,28.55
0.25,0.11,1.09,-25.98,-0.67,31.65
0.27,0.14,1.09,-23.83,1.24,31.89
0.29,0.13,1.09,-23.42,1.07,31.13
0.29,0.12,1.13,-18.64,7.51,32.21
0.26,0.1,1.15,-10.55,15.73,34.5
0.26,0.07,1.09,-9.51,26.76,34.2
0.25,0.04,0.97,-0.75,42.09,38.49
0.15,0.05,0.9,3.45,55.25,34.55
0.06,0.12,0.86,2.27,59.1,30.81
0.04,0.18,0.84,-6.98,43.89,27.01
0.03,0.14,0.9,-21.08,23.11,22.79
0.07,0.11,1.01,-34.79,-2.0,18.24
0.23,-0.01,1.2,-44.34,-20.41,18.35
0.3,-0.08,1.23,-36.53,-33.39,21.89
0.36,-0.05,1.24,-22.85,-24.87,22.56
0.35,-0.03,1.22,-15.31,-13.51,26.03
0.31,-0.0,1.15,-8.89,-1.01,29.65
0.27,0.06,1.08,-3.83,9.97,33.6
0.25,0.11,1.07,-3.04,11.3,34.52
0.27,0.14,1.01,-8.0,6.82,31.36
0.28,0.17,0.92,-6.31,2.66,26.09
0.31,0.17,0.9,-9.89,3.18,23.53
0.31,0.13,0.92,-16.96,-1.28,19.79
0.35,0.06,1.0,-23.98,-1.27,18.14
0.34,0.01,1.06,-26.24,-4.52,12.44
0.35,-0.02,1.12,-26.09,-2.58,10.49
0.25,0.01,1.1,-23.74,5.91,10.53
0.23,0.04,1.07,-12.73,34.67,24.09
0.21,0.06,1.08,-14.81,34.7,28.38
0.24,0.05,1.08,-20.55,21.02,26.08
0.3,0.03,1.09,-22.43,7.27,21.13
0.3,0.01,1.13,-19.56,3.34,17.82
0.31,0.01,1.1,-18.79,3.4,13.73
0.28,0.01,1.09,-17.65,11.27,13.05
0.23,0.03,1.08,-17.88,17.05,13.24
0.25,0.05,1.03,-17.36,17.92,13.53
0.26,0.07,1.0,-12.76,19.53,13.04
0.23,0.06,1.0,-16.75,15.45,9.89
0.23,0.05,1.02,-24.43,8.55,7.05
0.22,0.02,1.03,-28.15,7.59,6.35
0.19,0.0,1.09,-31.1,3.21,5.02
0.2,0.01,1.07,-32.53,-0.63,2.7
0.24,0.01,1.1,-30.55,-0.67,7.63
0.28,-0.02,1.11,-33.69,-5.59,6.35
0.29,-0.02,1.13,-29.02,-6.38,4.15
0.26,-0.03,1.12,-25.73,-5.76,1.51
0.24,-0.05,1.09,-23.1,-2.56,1.21
0.21,-0.04,1.1,-19.68,2.99,3.31
0.13,-0.02,1.04,-17.83,3.63,2.47
0.1,0.03,0.96,-15.62,6.29,4.44
0.1,0.07,0.95,-16.95,4.81,3.86
0.17,0.06,0.98,-24.69,-8.24,6.17
0.23,0.01,1.02,-30.82,-18.09,5.04
0.25,-0.03,1.08,-33.88,-23.11,4.12
0.32,-0.1,1.16,-33.8,-34.32,-1.91
0.28,-0.11,1.18,-28.67,-40.12,-7.31
0.23,-0.03,1.13,-9.25,-21.4,-7.31
0.23,0.01,1.06,-8.84,-12.32,-1.73
0.27,0.03,1.06,-11.24,-9.82,1.79
0.31,0.01,1.08,-17.73,-14.7,0.34
0.3,-0.02,1.07,-20.43,-19.1,-4.41
0.25,-0.05,1.1,-18.0,-12.98,-5.88
0.19,-0.07,1.1,-21.8,-12.56,-5.54
0.22,-0.07,1.09,-22.14,-9.6,0.99
0.22,-0.06,1.12,-19.76,-2.43,5.98
0.22,-0.06,1.09,-16.5,1.15,6.18
0.22,-0.04,1.05,-10.72,3.3,6.27
0.24,-0.01,1.03,-9.86,-1.28,5.25
0.28,-0.04,1.07,-15.92,-15.1,2.84
0.27,-0.06,1.09,-18.14,-18.18,-0.96
0.26,-0.09,1.09,-18.11,-14.63,0.85
0.26,-0.09,1.07,-16.66,-6.23,3.91
0.22,-0.07,1.04,-13.22,4.7,7.76
