acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.21,-0.14,1.0,-6.58,-1.85,0.41
0.22,-0.14,1.0,-6.89,-4.03,1.36
0.25,-0.14,1.02,-7.69,-2.17,1.36
0.26,-0.14,1.01,-7.44,-1.56,0.69
0.25,-0.14,1.01,-7.91,-0.53,0.23
0.26,-0.15,1.02,-9.05,0.58,-0.18
0.25,-0.15,1.03,-9.28,0.78,-0.52
0.23,-0.16,1.06,-7.71,-0.44,-0.84
0.23,-0.16,1.05,-6.43,-0.49,-1.27
0.22,-0.16,1.05,-6.43,-1.28,-0.95
0.23,-0.17,1.06,-6.93,2.05,0.58
0.2,-0.16,1.03,-5.11,0.08,0.98
0.22,-0.15,1.0,-6.02,0.87,1.27
0.22,-0.16,1.0,-7.07,-0.79,1.65
0.24,-0.15,0.99,-8.35,-1.34,1.82
0.24,-0.14,0.98,-10.99,-1.54,1.91
0.21,-0.15,1.0,-12.0,-7.33,1.77
0.26,-0.16,1.04,-8.52,-1.62,0.73
0.26,-0.16,1.02,-8.73,-1.5,0.34
0.25,-0.15,1.03,-9.16,-1.6,-0.03
0.24,-0.16,1.03,-8.46,-0.69,-0.11
0.25,-0.16,1.03,-8.93,-0.18,0.29
0.25,-0.15,1.03,-8.37,-0.66,-0.06
0.24,-0.16,1.04,-7.8,-2.11,-0.52
0.24,-0.17,1.05,-6.76,-1.34,-0.56
0.24,-0.18,1.04,-5.5,0.21,-0.47
0.23,-0.17,1.03,-4.53,1.21,-0.76
0.22,-0.16,1.01,-4.49,1.08,-0.27
0.22,-0.16,1.0,-5.98,-0.14,0.84
0.23,-0.16,1.01,-7.19,-1.47,1.19
0.24,-0.16,1.03,-7.8,-2.82,1.5
0.26,-0.17,1.05,-6.52,-2.2,1.37
0.34,-0.17,1.05,-5.68,8.14,1.11
0.25,-0.17,1.04,-3.86,1.22,-0.37
0.26,-0.16,1.04,-1.86,-1.71,-1.11
0.25,-0.16,1.01,-3.44,3.02,-0.95
0.21,-0.17,0.99,-2.0,2.56,-1.11
0.22,-0.15,0.97,-3.45,2.76,-0.21
0.24,-0.15,0.98,-6.5,7.66,0.46
0.23,-0.15,1.01,-9.69,6.79,0.12
0.24,-0.11,1.0,-14.37,15.08,3.31
0.17,-0.17,0.99,-2.89,8.24,0.49
0.17,-0.16,0.98,-3.39,5.59,0.67
0.18,-0.16,0.99,-4.44,7.82,2.84
0.2,-0.15,1.01,-5.36,7.31,4.24
0.21,-0.14,1.04,-7.24,8.23,4.87
