acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.21,-0.15,1.03, -4.01, 1.14, -0.75
0.19,-0.14,1.02, -2.84,2.14,-1.15
0.18,-0.14,1.01, -3.25,4.41,-2.27
0.19,-0.12,1.01, -3.28,4.32,-2.17
0.18,-0.14,1.01, -3.80,3.16,-2.4
0.16,-0.14,0.99, -5.24,2.2,-2.9
0.15,-0.14,0.97, -5.94,1.79,-3.57
0.13,-0.15,0.99, -6.70,1.25,-3.95
0.11,-0.15,1.0, -8.09,0.81,-3.8
0.12,-0.15,1.01, -8.79,0.9,-3.01
0.1,-0.16,1.04, -9.30,-0.15,-1.56
0.11,-0.17,1.04, -9.94,-1.92,-0.6
0.16,-0.17,1.07, -8.32,-4.76,0.37
0.2,-0.18,1.09, -8.17,-8.14,1.33
0.21,-0.17,1.07, -8.11,-9.86,2.06
0.22,-0.16,1.02, -5.63,-8.0,1.31
0.21,-0.15,1.01, -2.56,-5.48,0.35
0.2,-0.16,1.0, -2.89,0.37,-0.7
0.16,-0.14,0.99, -3.50,2.03,-1.4
0.13,-0.15,0.96, -4.79,3.71,-1.74
0.1,-0.14,0.96, -5.95,3.97,-2.06
0.09,-0.14,0.97, -6.96,3.89,-1.3
0.11,-0.14,0.99, -8.43,2.03,-0.18
0.15,-0.15,1.01, -9.73,-1.33,1.73
0.2,-0.15,1.03, -10.46,-5.88,2.78
0.21,-0.16,1.05, -10.34,-7.27,3.73
0.22,-0.16,1.05, -11.10,-7.21,3.59
0.21,-0.16,1.05, -10.99,-4.2,3.16
0.2,-0.16,1.03, -9.63,0.2,2.32
0.19,-0.14,0.98, -8.66,3.24,1.01
0.2,-0.12,0.97, -5.80,7.04,0.69
0.16,-0.14,0.99, -4.89,8.38,0.93
0.17,-0.15,1.04, -8.75,9.66,-1.18
0.15,-0.17,1.0, -13.31,7.01,0.58
0.14,-0.18,1.04, -14.08,3.74,0.9
0.13,-0.2,1.09, -12.03,9.77,1.51
0.14,-0.19,1.09, -13.39,2.23,0.87
0.16,-0.18,1.08, -9.60,-0.29,0.93
0.15,-0.32,1.08, -5.77,-1.5,2.09
0.19,-0.18,1.08, -6.44,-1.98,2.56
0.13,-0.16,1.03, 21.21,32.29,7.89
0.15,-0.19,1.07, 3.02,13.04,1.83
0.17,-0.19,1.08, -7.65,9.51,3.01
0.15,-0.18,1.05, -5.69,4.93,1.53
0.1,-0.19,1.05, -3.30,-0.58,-0.66
0.12,-0.17,1.03, -3.53,3.44,0.17
0.15,-0.17,1.06, -5.89,-1.44,0.05
0.13,-0.19,1.14, -8.02,-1.22,1.66
0.17,-0.19,1.14, -11.57,-1.21,2.55
0.18,-0.18,1.12, -9.54,-12.64,2.37
0.23,-0.19,1.17, -11.50,-16.11,2.26
0.21,-0.2,1.18, -12.38,-20.26,1.11
0.2,-0.2,1.2, -4.38,-12.05,1.1
0.18,-0.2,1.21, -3.77,-8.79,0.52
0.17,-0.18,1.22, 0.60,-2.31,0.9
0.18,-0.16,1.21, 3.57,-4.02,0.55
0.21,-0.16,1.24, 5.48,-7.36,1.21
0.22,-0.13,1.29, 5.82,-8.67,3.18
0.22,-0.15,1.36, 4.46,-9.88,4.96
0.26,-0.19,1.47, 3.76,-11.13,6.09
0.33,-0.22,1.58, 3.62,-14.32,9.77
0.45,-0.25,1.65, 2.61,-16.5,13.08
0.45,-0.27,1.68, 6.50,-22.26,11.37
0.36,-0.28,1.64, 13.94,-17.65,6.58
