acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.2,-0.14,1.01,-5.1,5.6,-0.31
0.19,-0.14,0.99,-5.94,5.89,-0.38
0.18,-0.14,0.98,-6.67,4.18,-0.17
0.18,-0.14,1.01,-7.16,-1.24,-0.47
0.19,-0.16,1.02,-6.47,-3.97,-0.32
0.19,-0.14,1.03,-5.65,-2.64,0.15
0.2,-0.14,1.01,-6.72,-1.59,0.6
0.22,-0.15,1.05,-6.73,-0.87,0.11
0.22,-0.16,1.04,-5.82,-1.45,-0.41
0.22,-0.15,1.04,-5.98,-1.25,-1.42
0.2,-0.16,1.04,-5.8,0.93,-0.98
0.19,-0.16,1.05,-5.68,1.31,-0.31
0.18,-0.17,1.06,-4.43,0.41,-0.15
0.16,-0.17,1.04,-3.07,-0.18,0.72
0.17,-0.16,1.03,-3.69,-3.04,2.02
0.18,-0.17,1.02,-4.35,-4.34,2.84
0.2,-0.17,1.02,-4.6,-4.84,3.94
0.23,-0.16,1.02,-4.2,-4.53,3.53
0.26,-0.16,1.02,-3.44,-1.59,1.59
0.25,-0.16,0.98,-6.55,-4.82,1.98
0.31,-0.15,1.0,-8.66,11.37,2.37
0.24,-0.16,1.02,-3.56,2.95,-0.37
0.22,-0.14,0.97,-5.51,5.36,-0.06
0.2,-0.15,1.01,-7.51,-4.2,0.81
0.2,-0.15,1.02,-8.27,-5.77,1.33
0.24,-0.14,1.04,-8.34,-6.75,1.27
0.25,-0.14,1.03,-7.39,-2.81,1.05
0.26,-0.14,1.05,-7.8,-1.86,0.82
0.24,-0.16,1.06,-6.06,0.82,0.9
0.27,-0.16,1.05,-3.74,3.44,-0.69
0.23,-0.16,1.02,-2.92,4.76,-2.12
0.21,-0.16,0.99,-3.92,6.08,-2.05
0.19,-0.16,0.98,-5.24,3.47,-1.4
0.17,-0.15,0.97,-6.31,0.46,-0.44
0.17,-0.15,0.97,-7.65,-3.48,0.53
0.2,-0.15,0.98,-9.02,-5.89,1.21
0.23,-0.15,1.01,-9.85,-7.4,0.95
0.25,-0.16,1.03,-9.4,-5.3,0.79
0.26,-0.17,1.04,-7.44,-0.7,0.31
0.25,-0.17,1.04,-5.33,5.57,-1.07
0.23,-0.17,1.04,-3.86,7.48,-2.21
0.18,-0.17,1.0,-1.48,11.15,-1.69
0.12,-0.14,0.94,-2.43,8.26,0.08
0.12,-0.14,0.92,-7.53,-0.06,2.38
0.16,-0.15,0.94,-10.78,-8.46,3.13
0.2,-0.15,0.98,-11.25,-13.92,3.16
0.23,-0.15,1.02,-12.2,-17.02,2.5
0.27,-0.16,1.05,-11.16,-13.07,2.73
0.27,-0.18,1.11,-9.88,-7.18,2.46
0.29,-0.17,1.14,-6.85,-2.52,1.27
0.29,-0.18,1.15,-3.95,2.99,-0.49
0.26,-0.17,1.13,-2.73,5.02,-1.47
0.23,-0.18,1.1,-1.77,5.77,-1.5
0.21,-0.17,1.08,-3.56,5.37,-0.35
0.2,-0.16,1.07,-5.11,-1.97,-0.43
0.2,-0.16,1.12,-5.42,-5.91,0.81
0.21,-0.15,1.14,-3.98,-7.54,3.39
0.19,-0.16,1.24,-4.11,-10.41,7.28
0.31,-0.17,1.32,-3.77,-8.26,9.04
0.35,-0.22,1.45,-0.03,0.32,11.15
0.42,-0.25,1.56,6.02,12.4,11.92
0.45,-0.26,1.65,15.53,18.58,7.98
0.48,-0.27,1.66,22.14,29.95,1.91
0.4,-0.29,1.67,30.02,35.13,-2.87
0.29,-0.25,1.59,34.58,37.15,-3.86
0.31,-0.27,1.57,37.71,48.03,-1.47
0.29,-0.27,1.37,48.38,65.85,0.11
0.14,-0.22,1.48,39.57,40.4,1.25
0.19,-0.25,1.5,43.45,28.64,2.09
0.25,-0.26,1.53,64.06,1.66,-0.44
0.25,-0.26,1.56,69.53,3.01,-1.44
0.3,-0.25,1.55,75.66,8.14,-1.69
0.31,-0.25,1.52,78.79,13.79,-3.63
0.29,-0.24,1.48,81.33,16.69,-5.57
0.23,-0.24,1.41,87.8,17.22,-6.46
0.19,-0.21,1.31,90.38,25.16,-5.21
0.12,-0.14,1.25,88.84,14.98,-5.02
0.2,-0.15,1.21,90.26,21.42,-4.2
0.2,-0.13,1.21,89.4,12.58,-4.32
0.22,-0.1,1.19,91.31,6.31,-7.69
0.23,-0.09,1.18,88.63,13.34,-9.16
0.22,-0.08,1.09,87.02,13.63,-9.94
0.19,-0.07,1.13,84.11,6.58,-12.55
0.15,-0.03,0.99,78.32,17.77,-16.17
0.06,-0.0,0.97,70.84,16.61,-15.01
