acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.17,-0.15,1.04,-4.24,0.21,-1.62
0.16,-0.15,1.01,-4.4,1.37,-1.04
0.15,-0.15,1.0,-5.89,1.3,-0.37
0.16,-0.15,1.01,-7.25,-1.21,-0.15
0.17,-0.16,1.05,-7.04,-2.87,-0.52
0.17,-0.16,1.06,-5.57,-2.78,-0.52
0.17,-0.16,1.06,-5.15,-1.37,-0.24
0.18,-0.16,1.05,-4.58,-1.16,0.03
0.17,-0.15,1.04,-3.83,-0.79,0.14
0.16,-0.16,1.04,-3.65,-1.94,0.23
0.19,-0.14,1.03,-3.91,-1.34,0.49
0.2,-0.14,1.03,-4.43,-0.6,-0.43
0.18,-0.15,1.03,-4.05,0.56,-0.95
0.18,-0.14,1.03,-3.63,1.82,-0.73
0.17,-0.15,1.0,-3.44,1.71,-0.66
0.18,-0.14,0.98,-4.87,1.36,-0.69
0.16,-0.14,0.98,-6.0,0.32,-0.66
0.17,-0.14,0.98,-6.99,-0.27,-0.31
0.18,-0.15,0.99,-8.08,-0.69,-0.7
0.2,-0.14,1.0,-9.33,-0.47,-0.95
0.18,-0.15,1.02,-9.53,0.47,-1.3
0.17,-0.13,1.01,-11.07,2.02,-1.31
0.11,-0.15,1.11,-11.85,-4.12,-2.2
0.2,-0.17,1.08,-3.8,2.24,-2.37
0.16,-0.15,1.05,-5.25,4.64,-1.74
0.15,-0.16,1.03,-5.86,4.03,-1.13
0.13,-0.16,1.01,-5.13,3.6,-0.9
0.14,-0.16,1.0,-6.47,2.98,-0.11
0.13,-0.16,0.98,-7.47,0.55,0.34
0.14,-0.16,0.99,-9.28,-2.66,1.02
0.16,-0.16,1.02,-9.97,-2.46,0.64
0.18,-0.17,1.06,-8.64,-3.04,0.35
0.17,-0.17,1.08,-5.89,-2.96,0.17
0.19,-0.17,1.06,-4.93,-0.2,0.43
0.2,-0.16,1.05,-4.61,2.37,-0.18
0.17,-0.16,1.03,-5.08,2.66,-0.4
0.17,-0.15,1.03,-5.8,0.79,-0.17
0.17,-0.16,1.02,-6.08,-1.11,-0.44
0.17,-0.16,1.03,-7.21,-1.95,-0.32
0.17,-0.16,1.04,-6.93,-0.9,-0.15
0.16,-0.16,1.04,-6.7,-0.14,0.23
0.17,-0.17,1.03,-7.1,-0.46,-0.06
0.17,-0.16,1.02,-6.47,-0.56,-0.27
0.17,-0.16,1.02,-6.98,-0.35,0.12
0.17,-0.16,1.02,-7.02,-0.95,-0.05
0.17,-0.16,1.04,-6.9,-1.4,-0.17
0.18,-0.16,1.04,-6.6,-1.95,-0.26
0.17,-0.16,1.04,-6.49,-2.17,-0.79
0.16,-0.16,1.04,-6.38,-2.34,-0.43
0.16,-0.16,1.05,-6.82,-3.59,-0.23
0.17,-0.17,1.06,-6.52,-4.34,0.06
0.17,-0.17,1.07,-6.15,-3.77,0.26
0.19,-0.17,1.07,-6.58,-2.56,0.85
0.18,-0.17,1.07,-5.68,-1.31,0.72
0.17,-0.17,1.09,-5.07,-1.63,0.84
0.18,-0.17,1.09,-4.41,-2.56,1.13
0.18,-0.17,1.12,-3.77,-5.18,1.01
0.2,-0.17,1.15,-3.16,-6.4,1.11
0.22,-0.16,1.19,-2.14,-4.85,1.82
0.23,-0.16,1.19,-3.15,-4.64,2.32
0.21,-0.17,1.23,-2.7,-4.53,3.15
0.23,-0.17,1.29,-2.35,-5.51,4.14
0.18,-0.2,1.42,0.35,-5.98,7.86
0.24,-0.18,1.55,3.69,-0.06,13.42
0.38,-0.24,1.71,8.37,0.49,12.55
0.49,-0.26,1.77,21.82,13.57,6.99
0.47,-0.27,1.79,26.7,24.76,0.49
0.34,-0.31,1.78,33.24,29.77,-4.23
0.19,-0.34,1.79,41.27,27.27,-4.46
0.06,-0.35,1.76,49.73,24.61,-1.04
0.01,-0.36,1.71,59.01,13.76,4.41
0.08,-0.34,1.63,67.08,8.34,7.68
0.08,-0.33,1.57,71.08,6.08,10.9
0.15,-0.29,1.52,84.89,-0.95,11.94
0.23,-0.27,1.48,90.56,-3.47,10.29
0.27,-0.25,1.4,94.31,-4.34,6.79
0.22,-0.22,1.42,96.32,-14.37,2.79
0.25,-0.21,1.33,108.46,-7.31,2.11
0.19,-0.17,1.26,107.48,-7.4,-0.02
0.2,-0.17,1.13,117.34,-9.71,-2.82
0.21,-0.12,1.1,119.48,-23.21,-5.34
0.17,-0.1,1.15,115.91,-28.11,-3.57
0.25,-0.08,1.05,114.82,-21.42,-3.02
0.24,-0.05,0.97,113.85,-9.37,-3.51
0.19,-0.01,0.97,106.96,-14.29,-4.55
0.19,-0.0,0.93,102.21,-16.84,-6.52
0.18,0.03,0.88,104.44,-21.48,-7.25
0.17,0.08,0.91,99.13,-12.53,-7.13
0.19,0.11,0.89,83.6,-8.4,-5.77
0.2,0.12,0.84,78.24,-1.18,-5.18
0.2,0.19,0.82,54.78,7.3,-5.4
0.17,0.19,0.81,46.87,11.4,-5.28
0.2,0.19,0.74,47.28,19.66,-5.21
0.18,0.22,0.74,46.47,19.02,-3.54
0.17,0.22,0.73,42.23,16.76,-2.72
0.18,0.23,0.77,35.05,17.47,-2.52
0.15,0.25,0.79,24.27,18.78,-1.16
