acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.13,-0.14,1.05,-4.15,0.27,-1.28
0.14,-0.14,1.03,-2.82,1.13,-1.4
0.14,-0.13,1.01,-3.16,4.17,-1.15
0.13,-0.12,1.0,-4.38,6.05,-0.84
0.11,-0.12,0.98,-5.05,4.53,-0.27
0.11,-0.11,0.99,-6.89,0.06,-0.14
0.13,-0.12,1.01,-7.27,-3.28,-0.24
0.13,-0.13,1.03,-6.47,-5.16,-0.43
0.14,-0.13,1.04,-6.95,-3.89,-0.18
0.14,-0.14,1.05,-6.56,-2.09,-0.12
0.15,-0.13,1.07,-5.69,-0.58,-0.11
0.12,-0.13,1.06,-4.6,-0.21,0.24
0.12,-0.12,1.04,-4.92,-1.16,0.82
0.12,-0.12,1.03,-5.37,-2.84,1.1
0.14,-0.12,1.01,-5.24,-1.92,1.76
0.15,-0.12,1.0,-6.82,-2.14,1.62
0.15,-0.13,1.01,-6.75,-1.63,1.15
0.13,-0.14,1.0,-7.18,-2.56,0.72
0.13,-0.15,1.0,-7.82,-1.94,0.99
0.11,-0.14,1.0,-7.88,-3.33,1.48
0.11,-0.14,1.0,-7.86,-3.83,1.95
0.12,-0.15,1.01,-8.56,-4.47,2.66
0.14,-0.14,1.03,-9.24,-8.09,2.41
0.16,-0.14,1.05,-8.52,-6.18,2.06
0.16,-0.15,1.06,-8.11,-5.83,1.82
0.18,-0.14,1.07,-7.24,-4.85,1.65
0.18,-0.14,1.08,-6.31,-2.85,1.51
0.17,-0.14,1.08,-4.67,-1.19,0.89
0.16,-0.14,1.07,-3.88,0.2,1.07
0.15,-0.14,1.05,-4.2,0.69,1.42
0.16,-0.14,1.05,-4.87,0.98,1.74
0.16,-0.14,1.04,-4.84,1.56,1.62
0.16,-0.14,1.03,-5.27,0.98,1.92
0.16,-0.14,1.02,-5.21,0.82,2.14
0.17,-0.13,1.02,-6.84,-0.12,1.98
0.18,-0.13,1.01,-7.22,0.0,1.56
0.19,-0.13,1.02,-7.83,-0.66,0.82
0.21,-0.13,1.03,-8.35,-0.03,-0.27
0.2,-0.14,1.05,-7.73,0.7,-0.95
0.18,-0.14,1.06,-7.33,2.63,-1.37
0.17,-0.14,1.06,-7.31,4.14,-1.22
0.14,-0.15,1.04,-6.69,4.84,-0.67
0.15,-0.16,1.05,-7.65,3.95,-0.17
0.15,-0.17,1.06,-7.16,2.17,-0.34
0.15,-0.15,1.05,-5.6,2.78,-0.44
0.15,-0.14,1.02,-6.6,3.22,0.6
0.17,-0.14,1.03,-7.85,0.7,0.23
0.19,-0.14,1.05,-7.95,-0.24,-0.5
0.19,-0.15,1.05,-7.74,-0.96,-1.42
0.18,-0.16,1.06,-7.97,-0.26,-1.6
0.17,-0.16,1.1,-7.59,0.34,-1.8
0.17,-0.16,1.11,-6.81,0.64,-2.31
0.15,-0.17,1.14,-5.59,0.32,-2.46
0.14,-0.17,1.12,-3.66,2.11,-2.26
0.11,-0.16,1.12,-4.05,1.94,-1.68
0.13,-0.17,1.1,-2.12,-1.42,-1.25
0.16,-0.16,1.12,-1.45,-2.41,-0.98
0.17,-0.17,1.12,0.17,-2.53,-1.69
0.18,-0.16,1.11,0.35,-0.92,-2.15
0.15,-0.16,1.09,0.9,-0.06,-1.83
0.14,-0.15,1.08,1.54,-0.78,-1.62
0.15,-0.15,1.09,0.32,-4.29,-1.39
0.16,-0.15,1.11,1.37,-6.26,-1.34
0.16,-0.16,1.14,2.46,-6.18,-0.92
0.19,-0.16,1.16,3.71,-3.37,-0.55
0.22,-0.16,1.19,5.63,0.02,-1.04
0.2,-0.16,1.17,8.43,1.53,-2.02
0.18,-0.15,1.13,8.76,1.65,-1.65
0.16,-0.14,1.1,8.44,-1.28,-2.0
0.15,-0.14,1.09,8.15,-3.98,-1.53
0.17,-0.14,1.14,7.54,-4.84,-0.84
0.15,-0.14,1.16,10.56,-3.92,-0.47
0.19,-0.14,1.14,11.92,-0.79,0.0
0.19,-0.12,1.14,10.0,0.87,0.34
0.22,-0.12,1.13,10.29,0.75,-0.38
0.2,-0.13,1.18,11.24,-0.24,-1.37
0.19,-0.12,1.2,13.8,-4.06,-1.54
0.2,-0.13,1.2,15.62,-4.82,-1.54
0.24,-0.13,1.22,18.24,-3.98,-2.58
0.25,-0.14,1.23,19.88,-0.61,-3.88
0.24,-0.12,1.22,23.27,5.82,-4.6
0.19,-0.12,1.17,25.56,7.86,-4.46
0.18,-0.12,1.16,25.04,5.05,-4.52
0.16,-0.11,1.13,27.5,1.44,-4.44
0.16,-0.09,1.11,25.94,-0.43,-3.82
0.19,-0.09,1.14,25.56,-0.38,-4.12
0.2,-0.08,1.13,31.95,-2.7,-5.3
0.19,-0.08,1.15,30.29,-2.5,-5.24
0.2,-0.1,1.15,32.2,-5.8,-6.15
0.21,-0.09,1.18,36.75,-6.06,-6.35
0.21,-0.09,1.19,35.74,0.08,-6.31
0.2,-0.09,1.17,42.55,0.5,-7.45
0.19,-0.07,1.14,45.28,6.38,-7.18
0.17,-0.06,1.12,43.01,4.92,-6.66
0.2,-0.05,1.12,44.14,6.43,-6.66
0.23,-0.06,1.1,48.89,8.26,-8.43
0.2,-0.04,1.09,47.07,9.98,-9.85
0.18,-0.03,1.08,44.58,7.18,-10.99
0.14,-0.01,1.07,45.31,3.71,-11.59
0.1,0.02,1.05,39.62,4.06,-9.48
0.03,0.07,1.04,35.36,-10.27,-8.12
0.1,0.04,1.07,31.36,-3.62,-6.47
0.12,0.04,1.11,31.66,-1.08,-4.56
0.14,0.04,1.16,34.31,1.27,-4.17
0.17,0.04,1.19,38.58,-10.02,-5.25
0.23,0.04,1.19,37.07,-2.55,-6.85
0.18,0.04,1.17,41.36,1.92,-9.05
0.13,0.06,1.13,43.05,1.05,-9.51
0.09,0.07,1.07,39.82,3.6,-6.84
0.12,0.07,1.06,34.58,2.69,-4.81
0.14,0.08,1.09,27.91,8.56,-3.47
0.16,0.07,1.03,26.03,19.85,-3.98
0.07,0.09,1.15,17.92,4.05,-2.79
0.14,0.09,1.04,23.13,0.98,-2.75
0.14,0.11,1.09,21.51,9.21,-2.35
0.15,0.12,1.07,20.61,4.69,-4.05
0.15,0.13,1.06,18.98,5.92,-4.27
0.16,0.12,1.04,18.99,4.47,-4.32
0.15,0.12,1.03,20.05,9.77,-6.92
0.07,0.14,1.12,18.53,1.88,-5.44
0.13,0.13,1.05,21.04,-2.17,-4.84
0.13,0.14,1.05,27.18,-2.32,-4.44
0.13,0.14,1.07,27.94,-1.22,-6.11
0.14,0.15,1.13,23.02,-6.9,-5.91
0.16,0.15,1.11,16.6,-3.94,-6.41
0.16,0.15,1.11,18.67,-3.77,-6.79
0.18,0.16,1.07,31.08,-5.62,-9.04
0.18,0.16,1.06,36.06,-1.8,-8.87
0.17,0.16,1.04,38.76,1.33,-7.97
0.13,0.15,1.08,34.98,5.69,-7.98
0.14,0.17,1.08,32.29,-4.4,-9.24
0.19,0.16,1.05,32.03,-0.43,-9.62
0.18,0.18,1.05,36.18,1.39,-9.77
0.16,0.19,1.02,36.64,3.08,-10.5
0.15,0.18,0.96,35.59,4.69,-8.27
0.19,0.21,1.04,32.73,14.4,-8.72
0.17,0.21,1.0,35.95,-3.13,-12.52
0.21,0.22,1.05,36.61,9.3,-10.26
0.15,0.25,0.98,33.21,6.31,-12.24
0.13,0.25,1.01,32.43,5.39,-13.24
0.12,0.26,0.97,31.66,10.49,-12.69
0.1,0.23,0.92,30.7,7.05,-12.58
0.03,0.26,1.02,30.75,-7.77,-15.19
0.13,0.26,0.99,27.54,2.31,-14.53
0.09,0.26,0.93,28.41,8.5,-15.24
-0.07,0.31,0.93,28.38,-3.02,-14.7
0.06,0.29,0.96,22.52,-0.64,-11.28
0.06,0.31,0.93,19.37,-18.4,-14.26
0.1,0.3,0.94,18.14,-7.83,-12.79
0.14,0.34,0.96,12.0,-21.4,-14.5
0.15,0.29,0.98,13.54,-20.49,-16.11
0.13,0.32,0.96,26.63,-20.06,-16.46
0.19,0.28,0.99,16.35,-2.37,-11.65
0.15,0.34,0.91,19.08,-12.14,-13.33
0.18,0.34,0.94,17.63,-0.34,-10.08
0.13,0.33,0.97,15.08,-7.31,-13.56
0.13,0.33,0.95,14.75,-4.23,-12.55
0.15,0.37,0.87,14.58,6.99,-7.15
0.12,0.34,0.94,11.25,0.09,-10.75
0.11,0.34,0.96,8.66,-3.89,-11.79
0.16,0.33,0.96,5.08,-5.37,-13.01
0.14,0.34,0.96,5.56,-4.89,-14.14
0.13,0.33,0.96,1.5,-2.11,-14.23
0.09,0.32,1.01,-7.08,-14.67,-18.2
0.14,0.34,1.03,-5.91,-14.29,-20.03
0.2,0.33,1.0,0.67,-15.44,-21.68
0.21,0.34,0.96,7.08,0.99,-15.73
0.16,0.33,0.94,15.65,-0.34,-16.37
0.16,0.35,0.91,17.51,8.99,-10.81
0.12,0.4,0.89,6.78,10.96,-9.02
0.09,0.37,0.89,1.59,9.56,-8.5
0.08,0.36,0.92,-7.05,2.72,-9.86
0.11,0.38,0.93,-15.56,0.09,-8.06
0.15,0.38,0.95,-20.02,-4.15,-9.69
-0.02,0.35,1.01,-17.13,-16.78,-17.94
0.15,0.36,0.92,-6.03,-3.97,-10.67
0.16,0.35,0.92,-0.96,0.75,-8.37
0.18,0.37,0.94,-1.22,-0.81,-10.61
0.17,0.38,0.87,2.58,6.7,-9.91
0.14,0.39,0.84,6.52,14.32,-5.94
0.08,0.39,0.86,7.69,15.8,-3.86
0.08,0.38,0.91,0.08,18.79,-0.96
0.08,0.43,0.88,-6.66,21.68,0.73
0.07,0.45,0.78,-4.31,22.66,2.06
0.08,0.43,0.8,0.05,21.19,1.27
0.04,0.43,0.82,7.07,19.51,0.7
0.07,0.44,0.81,8.29,16.17,0.17
0.04,0.44,0.83,8.49,8.03,-4.2
0.06,0.46,0.83,5.8,6.15,-5.71
0.03,0.47,0.78,0.96,1.15,-8.17
0.1,0.48,0.81,-9.48,3.22,-6.5
0.04,0.43,0.88,-11.45,-5.68,-14.03
0.1,0.46,0.84,-10.81,-5.37,-15.18
0.09,0.48,0.8,-3.76,-1.31,-12.84
0.08,0.48,0.77,5.11,-0.23,-11.13
0.1,0.5,0.74,9.48,2.43,-10.64
0.08,0.5,0.79,8.43,8.98,-4.53
0.03,0.56,0.75,-7.22,20.95,5.1
-0.0,0.58,0.69,-10.31,22.44,7.97
0.01,0.6,0.66,-14.66,17.51,5.71
-0.05,0.6,0.63,-17.28,18.03,9.22
-0.07,0.58,0.72,-21.4,1.6,0.6
0.01,0.58,0.74,-26.32,-4.58,-3.89
0.04,0.57,0.78,-28.72,-6.41,-5.94
0.07,0.61,0.76,-28.37,-8.08,-7.34
0.05,0.61,0.81,-33.36,-14.82,-14.49
0.09,0.61,0.77,-33.71,-16.87,-17.83
0.12,0.61,0.78,-32.18,-13.31,-17.21
0.12,0.58,0.8,-31.83,-9.31,-16.72
0.13,0.57,0.81,-29.4,-3.39,-14.72
0.12,0.55,0.82,-27.71,1.44,-12.85
0.08,0.54,0.83,-23.31,5.37,-10.53
0.05,0.52,0.81,-18.73,8.15,-8.41
-0.06,0.54,0.81,-15.62,2.47,-10.76
0.0,0.53,0.83,-14.26,6.6,-5.86
-0.02,0.52,0.81,-14.79,0.4,-6.08
-0.0,0.52,0.83,-19.31,-1.28,-6.75
-0.04,0.48,0.84,-22.82,-6.35,-9.94
-0.03,0.46,0.85,-24.0,-12.21,-13.18
-0.02,0.46,0.85,-23.36,-6.61,-7.24
-0.06,0.43,0.89,-21.6,-10.72,-8.58
-0.03,0.43,0.89,-19.89,-10.14,-6.02
-0.05,0.42,0.91,-19.48,-8.12,-3.07
-0.09,0.42,0.91,-18.02,-8.73,-0.93
-0.07,0.44,0.88,-16.08,-10.35,0.72
-0.05,0.44,0.9,-16.89,-15.53,-1.5
-0.05,0.43,0.9,-19.56,-20.99,-4.08
-0.02,0.42,0.89,-19.71,-19.33,-2.18
0.01,0.4,0.89,-18.34,-18.23,-0.61
0.04,0.41,0.9,-18.9,-14.21,2.0
0.03,0.42,0.89,-21.07,-10.96,5.08
0.04,0.42,0.9,-21.68,-8.37,6.34
0.02,0.44,0.89,-23.48,-6.27,7.83
0.03,0.46,0.85,-23.63,-7.02,8.05
0.06,0.44,0.86,-26.89,-8.84,6.53
0.06,0.41,0.89,-32.17,-12.35,4.02
0.06,0.38,0.92,-35.24,-14.69,2.67
0.07,0.36,0.92,-35.07,-16.78,1.77
0.08,0.34,0.96,-35.4,-18.84,0.14
0.09,0.32,1.0,-37.54,-20.69,-1.22
0.11,0.28,0.99,-34.85,-19.6,-0.43
0.13,0.25,1.01,-30.78,-16.43,1.68
0.14,0.25,1.05,-30.43,-12.73,3.79
0.14,0.25,1.02,-29.85,-7.48,7.62
0.12,0.27,1.01,-28.02,-2.9,10.9
0.1,0.28,1.0,-27.82,2.81,15.47
0.08,0.27,0.98,-27.1,5.89,19.07
0.08,0.26,0.95,-25.01,4.49,18.79
0.1,0.27,0.92,-25.95,2.29,17.11
0.06,0.28,0.92,-30.44,-3.88,13.65
0.07,0.24,0.95,-36.09,-11.07,10.58
0.12,0.17,1.02,-34.35,-15.42,8.14
0.13,0.16,1.02,-28.4,-13.1,11.11
0.11,0.17,1.04,-25.79,-11.8,13.21
0.09,0.2,1.02,-23.27,-5.18,20.08
0.13,0.24,0.96,-20.9,-0.37,25.6
0.13,0.26,0.95,-24.0,2.27,29.37
0.16,0.27,0.94,-30.52,-4.72,25.28
0.21,0.25,0.95,-33.94,-10.5,19.74
0.25,0.21,1.0,-31.98,-13.3,14.66
0.25,0.2,1.02,-27.77,-16.72,8.78
0.24,0.18,1.03,-24.5,-21.24,3.15
0.24,0.16,1.05,-21.95,-20.03,2.79
0.23,0.15,1.04,-18.52,-16.84,4.67
0.24,0.15,1.01,-14.84,-10.96,9.79
0.21,0.15,1.02,-15.04,-6.03,14.26
0.19,0.15,1.03,-17.97,-3.48,17.45
0.21,0.15,1.01,-18.08,-3.25,19.04
0.21,0.16,1.02,-16.44,-5.08,18.99
0.2,0.15,1.05,-12.52,-16.0,15.4
0.25,0.14,1.06,-9.42,-17.73,17.57
0.21,0.09,1.12,-7.05,-25.3,13.92
0.24,0.07,1.15,-0.02,-25.73,18.55
