acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.08,-0.25,1.29,27.27,-10.02,1.37
0.13,-0.22,1.23,30.87,-14.17,1.36
0.15,-0.22,1.23,31.39,-16.98,1.82
0.19,-0.21,1.25,34.32,-15.51,1.31
0.2,-0.21,1.24,38.9,-12.99,0.63
0.23,-0.18,1.18,40.84,-7.73,-0.49
0.2,-0.18,1.15,41.89,-7.47,-2.02
0.21,-0.17,1.09,41.95,-0.98,-2.47
0.18,-0.15,1.06,39.28,-2.89,-2.41
0.18,-0.14,1.09,38.79,-1.95,-2.9
0.15,-0.13,1.05,35.21,-3.51,-2.6
0.16,-0.13,1.02,38.47,-3.83,-2.08
0.15,-0.1,1.03,33.57,-5.3,-2.06
0.18,-0.1,1.03,34.78,-8.09,-2.84
0.18,-0.1,1.05,33.86,-6.03,-2.46
0.18,-0.11,1.05,34.02,-6.02,-3.05
0.17,-0.09,1.06,32.72,-7.71,-2.93
0.17,-0.09,1.06,33.66,-9.88,-3.13
0.17,-0.08,1.06,34.41,-9.71,-3.5
0.18,-0.08,1.03,34.2,-7.88,-2.87
0.17,-0.08,1.06,34.95,-13.74,-3.54
0.19,-0.08,1.06,39.82,-11.37,-2.61
0.21,-0.07,1.07,39.59,-7.82,-3.45
0.19,-0.06,1.05,39.21,-9.83,-4.78
0.18,-0.04,1.01,40.35,-9.54,-4.73
0.16,-0.03,1.01,38.69,-9.27,-4.05
0.16,-0.03,1.0,36.26,-7.51,-2.82
0.17,-0.01,0.99,34.53,-9.92,-2.56
0.19,0.01,1.02,33.8,-9.66,-1.92
0.21,0.01,1.05,32.6,-8.44,-3.04
0.22,0.01,1.02,35.37,-9.1,-3.56
0.22,0.03,1.02,35.47,-2.64,-3.62
0.21,0.03,1.02,31.19,1.11,-3.79
0.21,0.05,1.04,28.26,1.48,-3.94
0.24,0.04,1.05,27.8,7.18,-3.98
0.22,0.04,1.04,29.85,8.15,-4.99
