gyro, -2.31, 7.86, -9.19
gyro, -2.99, 11.27, -9.74
gyro, -4.55, 9.79, -8.95
gyro, -5.77, 1.56, -7.25
gyro, -6.79, -4.98, -3.53
gyro, -7.01, -5.05, 0.44
gyro, -5.21, 3.62, -2.55
gyro, -3.76, 8.23, -5.39
gyro, -3.82, 8.76, -7.62
gyro, -6.34, 5.69, -9.05
gyro, -9.18, 4.15, -9.01
gyro, -12.69, -0.47, -6.92
gyro, -14.24, -4.18, -5.68
gyro, -11.97, -0.20, -4.18
gyro, -8.31, 5.40, -2.06
gyro, -4.47, 4.70, -1.74
gyro, 0.60, 5.54, -2.93
gyro, 6.27, 10.34, -2.82
gyro, 6.44, 7.74, -4.12
gyro, 2.27, 0.55, -5.37
gyro, -0.47, 2.58, -6.50
gyro, -8.02, 5.97, -6.85
gyro, -11.05, 9.57, -7.42
gyro, -13.42, 16.06, -7.74
gyro, -18.40, 28.09, -6.12
gyro, -21.39, 3.80, -7.30
gyro, -19.34, 10.34, -6.55
gyro, -11.54, 5.39, -5.05
gyro, -12.40, -6.90, -3.54
gyro, -14.08, -10.73, -1.51
gyro, -13.13, -8.46, -0.79
gyro, -13.10, -5.24, -2.12
gyro, -13.71, -5.98, -3.86
gyro, -7.34, -0.96, -2.67
gyro, -4.23, -2.37, -1.56
gyro, -1.56, -4.63, -0.20
gyro, -0.06, -9.16, 1.88
gyro, 0.56, -10.31, 4.82
gyro, -0.06, -9.05, 7.77
gyro, -1.04, -10.29, 10.31
gyro, -2.11, -12.29, 12.63
gyro, -2.00, -15.31, 13.08
gyro, -1.36, -15.54, 10.85
gyro, 0.81, -11.85, 8.47
gyro, 1.22, -8.37, 8.24
gyro, 0.72, -4.95, 8.38
gyro, -0.12, -1.74, 7.83
gyro, -0.46, -0.89, 6.66
gyro, -0.92, -3.04, 7.18
gyro, -4.58, -7.69, 6.70
gyro, -4.98, -0.89, 6.47
gyro, -5.88, 0.79, 8.11
gyro, -9.59, -10.50, 8.50
gyro, -7.91, -2.99, 12.66
gyro, -4.98, -1.04, 18.21
gyro, -6.31, -4.24, 21.71
gyro, -5.44, -2.90, 23.42
gyro, -1.22, -0.67, 24.81
gyro, 1.45, 1.45, 25.24
gyro, 3.02, 2.58, 24.96
gyro, 3.21, -0.47, 25.31
gyro, 3.24, -5.39, 26.64
gyro, 2.29, -15.97, 28.85
gyro, 2.15, -14.12, 31.22
gyro, 2.38, -7.94, 33.19
gyro, 0.60, -4.18, 32.03
gyro, 1.39, -3.88, 30.15
gyro, 6.92, -3.89, 29.71
gyro, 10.78, -5.62, 31.85
gyro, 10.15, -12.41, 31.91
gyro, 7.37, -19.27, 31.47
gyro, 7.94, -12.78, 32.81
gyro, 6.47, -9.74, 33.11
gyro, 2.79, -6.46, 32.41
gyro, 1.88, 1.36, 32.05
gyro, -0.44, 1.82, 34.89
gyro, -1.08, -2.61, 35.89
gyro, 7.94, -8.92, 39.63
gyro, 8.34, -17.48, 41.59
gyro, 5.60, -23.13, 43.22
gyro, 5.30, -21.82, 42.05
gyro, 3.76, -15.39, 40.56
gyro, -0.23, -20.90, 40.21
gyro, -6.49, -21.68, 45.47
gyro, 2.89, -19.04, 41.60
gyro, 9.33, -6.31, 42.29
gyro, 10.17, 3.59, 44.35
gyro, 4.69, 7.45, 46.63
gyro, 0.60, 4.81, 47.82
gyro, -0.29, 6.60, 48.98
gyro, 0.70, 2.53, 47.89
gyro, 2.27, -6.90, 44.20
gyro, 10.82, -17.48, 37.91
gyro, 14.52, -20.38, 34.76
gyro, 16.40, -19.65, 33.69
gyro, 15.98, -21.54, 34.43
gyro, 13.24, -23.36, 35.44
gyro, 8.35, -25.36, 37.02
gyro, 5.42, -24.17, 41.79
gyro, 5.79, -20.31, 45.37
gyro, 3.39, -13.79, 46.12
gyro, 5.19, -8.76, 46.09
gyro, 6.98, -6.81, 43.28
gyro, 11.94, -4.67, 39.94
gyro, 14.93, -1.37, 38.08
gyro, 12.61, -10.66, 38.12
gyro, 10.93, -15.59, 40.50
gyro, 9.18, -20.96, 41.76
gyro, 6.81, -18.52, 42.50
gyro, 3.68, -15.19, 45.37
gyro, 1.30, -9.98, 46.34
gyro, -1.44, -10.37, 43.37
gyro, 0.21, -1.31, 42.38
gyro, 2.50, 2.52, 42.03
gyro, 1.63, 1.54, 42.12
gyro, 0.11, 1.27, 42.93
gyro, -1.63, -1.74, 42.27
gyro, -4.23, -7.40, 41.27
gyro, -4.96, -12.72, 41.33
gyro, -3.25, -19.18, 41.57
gyro, -2.41, -15.31, 41.47
gyro, -1.91, -12.60, 41.57
gyro, -1.07, -9.82, 42.46
gyro, -1.01, -6.72, 43.30
gyro, -2.05, -4.98, 44.53
gyro, -3.51, -5.07, 46.81
gyro, -4.58, -5.69, 49.63
gyro, -3.54, -8.14, 51.57
gyro, -1.56, -7.60, 52.73
gyro, -0.40, -7.33, 53.60
gyro, -0.26, -5.44, 53.73
gyro, -0.58, 0.11, 53.02
gyro, -5.66, 7.71, 50.43
gyro, -10.41, 9.82, 48.50
gyro, -12.81, 12.18, 48.31
gyro, -13.08, 8.20, 49.94
gyro, -13.60, 0.58, 53.59
gyro, -12.44, -4.79, 56.95
gyro, -9.95, -15.02, 59.31
gyro, -4.15, -19.56, 60.49
