gyro, -6.26, -3.21, -2.64
gyro, -4.40, 0.61, -3.44
gyro, -2.70, 2.31, -2.84
gyro, -2.96, 2.18, -0.24
gyro, -3.31, 3.07, 2.46
gyro, -3.11, -0.24, 2.76
gyro, -1.76, -2.64, 2.02
gyro, 1.51, -0.75, 1.92
gyro, 2.15, 1.39, 2.38
gyro, 0.23, 1.56, 2.20
gyro, -0.72, 0.23, 0.98
gyro, -0.27, -1.15, -0.43
gyro, -0.69, -1.28, 0.14
gyro, -2.75, -1.98, 1.08
gyro, -5.98, -5.42, 1.79
gyro, -7.08, -9.47, 2.38
gyro, -5.25, -11.22, 1.91
gyro, -3.18, -7.22, 1.59
gyro, -2.17, -4.52, 0.53
gyro, -0.35, -3.45, -1.47
gyro, 0.03, -3.47, -0.44
gyro, -3.18, -6.84, 0.08
gyro, -6.75, -9.89, 0.60
gyro, -8.26, -13.24, -0.26
gyro, -7.74, -9.25, -1.25
gyro, -5.89, -5.40, -2.35
gyro, -5.66, -6.82, -4.79
gyro, -4.11, -7.79, -6.27
gyro, -1.51, -4.73, -5.33
gyro, -2.47, -5.98, -4.81
gyro, -4.85, -8.72, -3.88
gyro, -4.50, -4.63, -1.79
gyro, -3.19, -0.64, -0.43
gyro, -1.80, 4.06, 2.47
gyro, -0.20, 5.08, 2.81
gyro, 0.50, 5.54, 2.95
gyro, 1.54, 4.15, 3.11
gyro, 2.34, 2.73, 3.22
gyro, 1.82, -0.49, 2.69
gyro, 0.11, -2.17, 2.32
gyro, -2.21, -2.00, 1.95
gyro, -4.26, -0.98, 1.73
gyro, -6.78, 1.47, 2.11
gyro, -9.40, 1.62, 2.81
gyro, -11.97, 3.62, 3.19
gyro, -14.76, 4.23, 1.89
gyro, -16.60, 5.48, 0.05
gyro, -18.12, 8.81, -0.69
gyro, -20.99, 8.52, 0.73
gyro, -24.00, 7.48, 3.37
gyro, -28.56, 2.96, 4.26
gyro, -39.10, -11.65, 3.47
gyro, -41.91, -9.56, 2.40
gyro, -43.04, -8.00, 1.01
gyro, -44.03, -4.84, -0.11
gyro, -45.10, -4.14, -2.12
gyro, -45.74, -1.28, -3.62
gyro, -43.97, 2.34, -2.85
gyro, -44.50, 4.14, -0.29
gyro, -50.70, -10.38, -0.60
gyro, -55.13, -25.76, -0.95
gyro, -52.52, -21.08, 1.08
gyro, -51.27, -13.65, 2.11
gyro, -46.21, -8.67, 4.82
gyro, -47.63, -6.35, 2.26
gyro, -48.40, 0.11, -1.76
gyro, -47.62, 9.44, -2.38
gyro, -48.37, 9.65, -0.82
gyro, -50.08, 0.26, 2.11
gyro, -48.75, -9.44, 6.58
gyro, -43.68, -16.60, 9.48
gyro, -43.85, -18.17, 9.53
gyro, -37.76, -15.54, 9.65
gyro, -31.89, -9.54, 10.58
gyro, -30.78, -1.89, 8.76
gyro, -32.06, 4.31, 7.08
gyro, -39.47, 3.60, 4.32
gyro, -38.52, 2.56, 2.75
gyro, -37.02, 2.03, 6.12
gyro, -38.20, -3.31, 9.56
gyro, -35.62, -3.82, 13.73
gyro, -30.78, -10.58, 18.96
gyro, -30.81, -34.46, 22.46
gyro, -35.59, -60.58, 22.03
gyro, -39.01, -68.05, 19.63
gyro, -40.38, -58.29, 17.39
gyro, -41.37, -37.56, 14.79
gyro, -41.97, -13.02, 11.91
gyro, -37.01, 34.52, 10.60
gyro, -34.23, 33.40, 11.82
gyro, -32.96, 24.21, 12.85
gyro, -33.51, 7.04, 11.39
