acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.18,-0.1,1.09,-6.87,-4.55,0.11
0.17,-0.11,1.08,-4.43,-1.51,-0.89
0.16,-0.1,1.06,-1.8,2.23,-1.53
0.14,-0.1,1.05,-0.52,2.6,-1.83
0.15,-0.1,1.02,-0.31,2.32,-1.42
0.12,-0.11,1.0,-2.44,1.11,-1.01
0.13,-0.11,1.0,-3.39,2.67,0.34
0.15,-0.1,1.01,-4.26,0.43,1.86
0.18,-0.1,1.02,-4.98,-3.48,2.09
0.21,-0.09,1.04,-4.73,-6.14,2.24
0.22,-0.09,1.03,-4.11,-5.92,1.37
0.22,-0.08,1.02,-3.42,-1.13,0.87
0.22,-0.07,0.99,-4.85,5.15,0.53
0.19,-0.07,0.98,-5.68,9.71,-0.37
0.16,-0.07,0.99,-7.3,9.05,-0.52
0.14,-0.08,1.03,-10.44,7.83,0.58
0.13,-0.09,1.09,-11.39,3.77,1.89
0.15,-0.11,1.16,-11.18,0.06,4.26
0.23,-0.12,1.18,-7.42,-5.69,7.15
0.32,-0.11,1.16,-2.11,-8.87,7.39
0.34,-0.12,1.13,0.11,-3.6,4.26
0.26,-0.1,0.98,1.91,1.85,-0.35
0.21,-0.08,0.91,4.15,12.34,-6.64
0.16,-0.07,0.84,-0.53,9.48,-7.66
0.13,-0.07,0.84,-5.1,4.67,-7.86
0.16,-0.08,0.9,-10.64,-4.09,-6.79
0.18,-0.1,0.98,-17.13,-10.67,-6.0
0.18,-0.11,1.04,-19.88,-9.18,-5.16
0.22,-0.11,1.06,-17.69,0.23,-2.56
0.24,-0.11,1.08,-17.34,6.05,-1.19
0.24,-0.11,1.1,-17.66,3.37,-3.51
0.22,-0.11,1.08,-13.83,1.15,-6.69
0.23,-0.09,1.06,-9.42,2.75,-8.66
0.21,-0.1,1.03,-9.77,4.14,-10.27
0.13,-0.12,1.03,-11.69,4.9,-11.47
0.12,-0.12,1.02,-14.35,4.34,-10.4
0.1,-0.14,1.04,-14.03,4.14,-8.98
0.07,-0.14,1.07,-15.44,2.87,-7.4
0.07,-0.15,1.09,-14.24,-0.72,-5.44
0.11,-0.15,1.12,-10.2,-2.17,-2.72
0.16,-0.14,1.13,-7.11,-4.5,-1.6
0.17,-0.14,1.1,-4.35,-5.98,-2.2
0.16,-0.13,1.06,-0.99,-3.44,-3.47
0.18,-0.11,1.02,0.87,-1.24,-3.36
0.16,-0.1,1.0,-0.9,-1.92,-4.05
0.13,-0.11,0.99,-3.31,-0.56,-4.89
0.11,-0.1,0.98,-4.35,0.18,-4.24
0.13,-0.11,1.05,-6.72,-0.92,-2.79
0.17,-0.11,1.09,-11.39,-6.81,0.0
0.2,-0.13,1.13,-10.12,-7.86,-0.23
0.22,-0.13,1.12,-6.29,-5.44,-2.73
0.18,-0.13,1.09,-2.0,3.94,-4.79
0.16,-0.13,1.06,-0.14,7.15,-6.72
0.1,-0.11,1.0,-3.22,5.51,-7.69
0.07,-0.12,1.0,-6.87,7.68,-7.66
0.02,-0.13,1.01,-9.6,0.85,-7.11
-0.02,-0.15,1.02,-11.62,-2.03,-4.84
-0.03,-0.15,1.05,-11.37,-4.41,-0.93
-0.03,-0.16,1.06,-11.24,-5.04,3.47
-0.02,-0.15,1.09,-11.18,-6.44,7.57
0.02,-0.15,1.13,-9.76,-8.73,10.32
0.03,-0.15,1.13,-1.13,-10.08,14.29
0.04,-0.15,1.14,-0.34,-8.73,14.93
0.01,-0.14,1.14,-0.17,-9.02,14.43
-0.05,-0.15,1.11,1.51,-5.48,14.95
-0.08,-0.17,1.09,3.54,-1.47,16.56
-0.13,-0.17,1.08,4.26,-7.31,18.06
-0.19,-0.21,1.1,3.19,-17.25,19.39
-0.12,-0.2,1.09,7.6,-31.11,23.83
-0.06,-0.19,1.07,14.85,-36.53,27.71
0.0,-0.16,1.08,17.73,-41.16,29.89
0.08,-0.16,1.09,13.59,-42.4,32.47
0.13,-0.13,1.14,12.41,-38.92,34.58
0.16,-0.14,1.14,11.57,-17.3,36.11
0.15,-0.14,1.12,12.52,-5.79,37.16
0.14,-0.16,1.13,12.49,-1.36,37.48
0.12,-0.18,1.11,11.73,-3.98,37.02
0.1,-0.19,1.09,12.44,-5.21,37.59
0.09,-0.2,1.08,12.75,-5.04,39.05
0.06,-0.21,1.09,10.35,-3.83,40.66
0.08,-0.21,1.08,6.31,-7.11,44.05
0.07,-0.21,1.11,4.99,-11.39,45.65
0.09,-0.2,1.11,5.57,-14.47,47.48
0.11,-0.19,1.09,9.08,-13.98,50.4
0.16,-0.19,1.06,11.88,-7.76,53.36
0.16,-0.18,1.08,10.4,-3.73,55.98
0.34,-0.15,1.08,8.24,-7.47,58.23
0.32,-0.16,1.06,17.71,-1.73,53.86
0.26,-0.17,1.07,17.13,-0.43,47.11
0.04,-0.28,0.96,19.16,-0.44,43.76
0.23,-0.04,1.06,37.97,-38.76,46.2
0.17,-0.12,0.9,4.4,16.12,48.46
0.2,-0.15,0.95,1.34,11.73,51.51
0.17,-0.12,0.99,9.48,11.95,51.79
0.22,-0.12,0.94,8.75,-1.71,52.43
0.26,-0.12,0.92,5.97,-15.62,53.11
0.23,-0.12,0.98,-2.52,-8.92,50.76
0.25,-0.11,1.0,-5.37,-3.42,49.56
0.26,-0.11,0.97,-3.27,-3.28,48.27
0.25,-0.11,1.01,-4.55,-8.6,43.88
0.26,-0.12,1.02,-1.68,-14.15,42.63
0.31,-0.12,1.04,1.1,-14.06,46.23
0.27,-0.14,1.01,4.38,-1.56,45.65
0.22,-0.14,1.0,7.13,8.55,45.42
0.22,-0.12,0.97,9.28,10.76,47.94
0.16,-0.13,0.96,6.61,10.67,48.05
0.16,-0.12,0.98,6.43,4.08,47.42
0.19,-0.13,0.97,5.21,-1.85,48.34
0.19,-0.11,1.01,6.21,-17.79,49.01
0.18,-0.12,0.98,2.81,-18.32,45.88
0.23,-0.12,1.04,4.23,-26.2,46.23
0.23,-0.13,1.0,10.17,-20.63,45.59
0.24,-0.12,1.02,6.76,-15.22,45.85
0.21,-0.11,1.02,7.44,-10.75,45.34
0.14,-0.1,0.95,10.53,4.24,44.95
0.08,-0.08,0.91,8.41,12.75,46.26
0.12,-0.08,0.94,-4.14,5.36,53.21
0.17,-0.11,0.99,-7.91,-11.68,52.72
0.14,-0.12,1.03,-7.85,-19.1,49.79
0.16,-0.14,1.05,-6.23,-28.18,47.65
0.14,-0.16,1.07,-4.58,-25.3,48.03
0.17,-0.15,1.07,-1.21,-24.41,50.02
0.22,-0.15,1.04,3.91,-16.17,51.53
0.23,-0.14,0.97,7.4,-4.73,52.46
0.16,-0.15,1.0,9.94,9.08,54.08
0.19,-0.17,0.95,0.79,5.66,54.52
0.14,-0.18,0.93,-3.62,3.18,56.02
0.11,-0.16,0.94,-6.21,9.57,56.79
0.1,-0.15,0.95,-14.56,6.47,58.0
0.16,-0.16,1.02,-16.2,-0.95,58.63
0.2,-0.17,1.07,-12.55,-15.47,58.31
0.23,-0.15,1.12,-5.8,-15.89,55.94
0.31,-0.2,1.11,-1.79,-12.08,55.21
0.35,-0.17,1.12,3.85,11.19,51.65
0.32,-0.17,1.06,-3.25,33.08,56.41
0.27,-0.17,1.03,-5.85,45.83,58.95
0.2,-0.16,0.97,-8.82,58.7,60.89
0.14,-0.17,0.92,-9.47,64.6,61.8
0.08,-0.17,0.89,-12.55,59.83,62.32
0.01,-0.18,0.96,-18.92,55.28,61.77
-0.06,-0.22,1.0,-26.12,38.64,60.05
0.06,-0.26,1.15,-25.13,21.15,62.43
0.14,-0.27,1.21,-6.24,-13.74,58.11
0.19,-0.31,1.23,4.15,-21.24,58.09
0.24,-0.27,1.21,13.44,-18.92,56.67
0.25,-0.26,1.13,15.39,-14.4,57.42
0.31,-0.24,1.18,11.92,-16.12,58.18
0.17,-0.25,1.05,24.92,-10.26,54.56
0.16,-0.24,1.05,10.24,7.4,57.05
0.16,-0.22,1.03,10.98,-2.49,58.02
0.07,-0.24,0.97,13.88,12.52,56.4
