acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.15,-0.15,1.08,-12.84,-0.44,-2.02
0.16,-0.14,1.09,-10.64,-2.35,-1.45
0.17,-0.14,1.09,-7.94,-1.19,-1.6
0.18,-0.13,1.09,-6.06,1.07,-2.14
0.18,-0.13,1.06,-5.79,-1.05,-2.56
0.15,-0.15,1.02,-6.11,-0.61,-2.79
0.15,-0.15,1.02,-6.23,4.96,-2.12
0.14,-0.16,1.02,-8.81,0.93,-1.77
0.14,-0.17,1.07,-10.63,-2.4,-1.33
0.15,-0.17,1.11,-10.89,-6.78,-0.12
0.19,-0.16,1.13,-8.66,-8.14,1.34
0.23,-0.15,1.14,-4.12,-5.76,1.45
0.24,-0.14,1.12,-1.5,-0.84,-0.26
0.23,-0.14,1.08,0.29,1.89,-1.86
0.19,-0.14,1.05,0.56,6.87,-3.07
0.17,-0.13,1.01,-0.03,8.35,-3.39
0.14,-0.14,0.95,-1.5,9.36,-3.54
0.09,-0.13,0.98,-3.85,11.37,-3.27
0.11,-0.14,0.97,-7.02,1.76,-0.69
0.14,-0.14,1.03,-10.31,-2.66,2.06
0.21,-0.16,1.09,-11.94,-5.16,3.22
0.19,-0.16,1.11,-7.89,1.34,0.95
0.18,-0.15,1.09,-5.25,5.86,-0.15
0.15,-0.15,1.07,-3.04,5.92,-0.64
0.13,-0.14,1.05,-1.37,6.66,-0.67
0.12,-0.15,1.03,-1.19,4.79,-0.55
0.13,-0.15,1.04,-2.53,0.2,0.6
0.13,-0.14,1.04,-4.18,-2.12,1.77
0.12,-0.13,1.03,-3.74,-0.03,2.41
0.11,-0.13,1.03,-3.28,1.36,2.44
0.15,-0.13,1.05,-3.65,-2.7,3.19
0.16,-0.13,1.05,-3.33,-4.32,3.48
0.14,-0.14,1.04,-2.66,-2.7,2.61
0.15,-0.14,1.04,-2.37,-1.8,2.49
0.17,-0.15,1.04,-2.75,-1.28,2.44
0.14,-0.16,1.03,-3.85,0.69,1.51
0.15,-0.17,0.98,-4.47,5.83,1.82
0.02,-0.17,0.92,-5.36,14.76,1.36
0.02,-0.17,0.98,-13.8,11.89,1.07
-0.01,-0.18,1.02,-19.24,0.98,2.66
0.01,-0.17,1.12,-19.25,-4.69,5.27
0.02,-0.17,1.16,-16.63,-7.48,8.0
0.0,-0.18,1.18,-10.24,-6.2,9.3
0.06,-0.17,1.18,-4.84,-9.63,13.48
0.15,-0.15,1.18,-2.35,-11.05,17.3
0.19,-0.15,1.15,1.24,-9.82,17.15
0.21,-0.14,1.1,5.68,-4.05,15.6
0.18,-0.14,1.04,8.18,1.53,13.21
0.14,-0.14,0.98,8.03,4.69,10.95
0.09,-0.13,0.94,6.06,7.6,10.82
0.05,-0.13,0.91,2.82,7.76,11.36
0.01,-0.14,0.93,-1.48,1.71,13.53
0.1,-0.17,0.97,-6.38,-9.77,17.25
0.06,-0.18,1.0,-11.5,-10.05,18.9
0.06,-0.19,1.06,-12.5,-12.09,18.64
0.06,-0.19,1.07,-10.12,-16.98,19.05
0.05,-0.19,1.08,-3.76,-13.33,20.06
0.04,-0.18,1.06,1.94,-3.76,21.51
0.04,-0.16,1.05,3.1,-5.42,23.66
0.07,-0.17,1.04,1.34,-8.29,26.53
