acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.16,-0.07,1.04,-4.55,20.32,0.69
0.12,-0.06,1.04,-6.44,22.21,1.98
0.13,-0.07,1.05,-5.74,17.98,1.66
0.15,-0.08,1.07,-5.5,12.5,2.47
0.17,-0.08,1.09,-4.9,4.93,2.89
0.22,-0.08,1.12,-5.24,-3.04,2.78
0.25,-0.08,1.07,-4.03,-7.36,2.73
0.22,-0.05,1.07,-1.62,-11.19,1.18
0.21,-0.06,1.0,0.76,-5.01,-1.53
0.22,-0.05,0.98,0.24,-4.99,-3.44
0.2,-0.06,1.0,-1.07,-2.78,-3.36
0.19,-0.07,1.04,-6.9,0.79,-3.97
0.2,-0.09,1.07,-9.69,2.37,-3.45
0.21,-0.11,1.09,-10.05,3.16,-3.11
0.21,-0.11,1.08,-9.44,2.4,-2.61
0.2,-0.1,1.07,-8.34,2.05,-2.9
0.17,-0.08,1.05,-4.92,3.39,-3.97
0.14,-0.07,1.01,-2.84,3.66,-5.13
0.15,-0.06,1.0,-1.42,1.37,-5.15
0.21,-0.05,0.96,-0.26,-1.13,-4.47
0.23,-0.05,0.97,-0.95,-1.73,-2.41
0.24,-0.06,0.98,-4.35,-2.24,-1.94
0.28,-0.06,1.0,-6.82,-1.31,-2.26
0.27,-0.06,1.0,-8.27,0.84,-3.31
0.21,-0.07,1.03,-9.34,-0.56,-6.0
0.18,-0.07,1.03,-9.69,0.99,-9.4
0.16,-0.07,1.04,-8.89,1.62,-11.91
0.16,-0.07,1.03,-8.23,2.49,-10.23
0.16,-0.08,1.02,-8.26,3.31,-7.77
0.2,-0.07,1.0,-8.03,3.69,-5.59
0.23,-0.08,1.01,-7.56,2.92,-3.53
0.24,-0.08,1.01,-7.54,1.76,-2.09
0.24,-0.08,1.02,-8.6,0.43,-2.63
0.21,-0.09,1.03,-7.92,0.44,-4.18
0.2,-0.08,1.04,-7.37,2.52,-5.34
0.18,-0.06,1.03,-8.08,5.56,-5.36
0.16,-0.07,1.01,-7.65,10.21,-5.31
0.12,-0.08,1.07,-7.22,15.04,-5.24
0.1,-0.09,1.12,-8.92,16.14,-5.45
0.07,-0.11,1.15,-11.79,7.8,-5.18
0.06,-0.11,1.15,-10.5,6.47,-4.26
0.06,-0.1,1.14,-4.73,10.35,-0.95
0.06,-0.08,1.1,-1.39,12.27,-0.08
0.12,-0.06,1.03,3.53,12.46,1.59
0.11,-0.05,1.0,8.09,14.76,3.42
0.11,-0.04,0.99,7.31,13.6,2.41
0.08,-0.04,0.98,4.37,7.13,0.78
0.06,-0.04,0.98,1.59,1.97,0.4
0.05,-0.06,1.01,0.41,0.0,0.14
0.04,-0.06,1.01,-3.08,0.69,2.14
0.04,-0.07,1.04,-4.66,-3.94,4.43
0.03,-0.08,1.08,-3.98,-1.57,6.52
-0.01,-0.1,1.12,-5.73,-4.44,8.73
-0.02,-0.1,1.16,-5.4,-6.6,9.66
0.01,-0.12,1.16,-4.14,-9.71,12.55
0.06,-0.11,1.19,-3.21,-12.29,16.63
0.07,-0.12,1.17,-1.25,-12.21,19.36
0.1,-0.1,1.18,2.15,-4.47,20.75
0.06,-0.12,1.18,3.73,-7.21,19.66
0.01,-0.13,1.17,4.92,-7.95,17.48
-0.01,-0.14,1.14,6.81,-10.44,16.58
-0.03,-0.13,1.12,9.37,-9.27,17.59
-0.09,-0.12,1.11,10.87,-7.24,19.59
-0.06,-0.12,1.13,9.36,-9.6,21.63
0.02,-0.13,1.13,8.85,-18.58,25.08
0.04,-0.13,1.12,10.26,-24.78,29.57
0.08,-0.13,1.16,10.2,-26.49,30.85
0.09,-0.12,1.17,9.04,-23.45,31.92
0.13,-0.11,1.13,8.7,-22.64,32.09
0.13,-0.1,1.09,10.95,-24.4,31.56
0.11,-0.09,1.06,19.54,-16.35,30.87
0.1,-0.08,1.03,19.24,-11.44,31.48
0.13,-0.07,0.99,16.7,-10.9,33.27
0.15,-0.08,1.01,16.08,-14.21,35.39
0.14,-0.08,1.03,15.19,-13.13,37.27
0.19,-0.08,1.01,11.53,-16.38,38.12
0.21,-0.06,1.03,9.21,-17.95,40.0
0.26,-0.05,1.01,10.06,-15.51,40.73
0.39,-0.04,0.98,10.78,-16.12,39.1
0.4,-0.03,1.0,11.48,-11.45,35.21
0.22,-0.07,0.99,11.25,-9.3,25.85
0.1,-0.07,0.99,5.94,-12.08,16.44
0.1,-0.08,1.02,0.72,-16.37,11.53
0.12,-0.07,1.02,-2.11,-13.94,18.79
0.1,-0.08,0.99,-4.79,-7.98,27.82
0.09,-0.07,0.95,-3.95,1.63,33.71
0.05,-0.08,0.94,-0.11,8.75,38.75
0.04,-0.1,0.93,2.93,15.94,42.76
0.06,-0.08,0.98,5.24,11.73,47.28
0.2,-0.07,0.99,4.58,4.0,52.2
0.33,-0.05,0.99,3.85,-8.15,57.07
0.34,-0.04,0.99,5.98,-18.47,55.95
0.35,-0.05,0.99,7.86,-22.76,48.84
0.32,-0.04,1.0,7.91,-24.81,41.8
0.29,-0.06,0.96,5.18,-24.95,37.6
0.25,-0.07,0.98,2.78,-20.43,35.21
0.22,-0.08,0.98,2.02,-3.66,34.4
0.15,-0.07,0.95,2.2,-8.29,31.97
0.15,-0.06,0.9,3.66,-8.9,30.98
0.15,-0.06,0.91,4.06,-15.15,32.92
0.17,-0.06,0.96,2.75,-19.04,36.12
0.28,-0.08,0.99,-0.92,-19.02,39.27
0.26,-0.08,1.03,-4.96,-28.0,43.44
0.25,-0.09,1.06,-4.17,-27.8,42.09
0.29,-0.09,1.08,-3.56,-26.75,42.12
0.28,-0.1,1.09,-4.26,-26.92,43.36
0.23,-0.1,1.09,-1.69,-22.67,42.15
0.31,-0.09,1.09,2.09,-18.63,41.69
0.27,-0.11,0.95,5.71,-14.55,43.86
0.34,-0.1,0.99,7.71,-2.38,46.41
0.28,-0.09,1.02,1.97,-24.78,47.47
0.29,-0.1,0.99,10.46,-7.18,47.8
0.32,-0.1,1.03,5.69,-10.26,47.77
0.31,-0.1,1.05,6.02,-17.22,46.85
0.31,-0.09,1.04,8.38,-15.28,45.02
0.32,-0.08,0.98,9.05,-21.91,43.48
0.29,-0.12,0.87,10.09,-22.89,42.87
0.23,-0.1,1.04,9.94,-18.55,42.58
0.18,-0.15,0.96,16.32,-17.92,42.44
0.25,-0.13,1.01,6.7,-3.56,45.33
0.27,-0.12,1.04,5.37,-32.98,47.07
0.3,-0.11,1.0,3.4,-39.76,47.73
0.31,-0.1,0.97,2.7,-31.79,49.77
0.38,-0.09,1.01,2.98,-28.82,53.76
0.25,-0.1,1.15,2.79,-30.02,53.95
0.37,-0.12,1.03,8.61,8.73,54.2
0.41,-0.15,1.21,-0.2,-14.37,53.33
0.39,-0.16,1.06,9.1,-23.54,53.69
0.45,-0.14,1.05,21.37,-18.32,50.43
0.39,-0.12,1.15,20.44,-54.15,46.98
0.33,-0.15,0.91,19.05,-43.18,45.79
0.33,-0.14,0.99,4.02,-14.9,47.57
0.24,-0.13,1.01,8.55,35.37,53.98
0.23,-0.11,0.96,24.15,76.72,59.76
0.29,-0.13,0.88,31.66,52.7,60.49
0.3,-0.14,0.96,19.25,2.41,59.16
0.31,-0.16,0.92,1.77,15.98,62.24
0.25,-0.17,1.08,-11.05,54.03,71.54
0.38,-0.17,1.15,-1.68,60.89,74.5
0.34,-0.19,1.06,-0.95,8.31,70.84
0.33,-0.2,1.04,-7.21,2.18,66.41
0.25,-0.18,1.11,-5.4,-9.88,62.08
0.23,-0.16,1.08,4.47,7.15,62.2
0.23,-0.16,1.04,12.41,8.32,62.15
0.25,-0.15,1.0,16.4,0.99,63.34
0.23,-0.15,1.0,15.79,-0.31,65.02
0.23,-0.17,0.96,9.62,-4.4,66.15
0.28,-0.18,0.99,-1.95,-10.56,67.91
0.19,-0.21,1.04,-7.98,-10.12,70.24
0.31,-0.21,1.05,-25.82,-14.2,72.56
0.24,-0.21,1.09,-7.57,-20.06,72.0
0.21,-0.19,1.02,20.06,27.37,80.21
0.18,-0.2,1.04,18.41,38.66,82.5
0.2,-0.21,1.02,16.92,18.32,78.79
0.23,-0.2,1.03,24.32,11.51,81.1
0.23,-0.18,1.03,21.25,-10.81,80.56
0.29,-0.18,1.01,19.42,-17.56,79.66
0.34,-0.17,0.99,18.79,-30.52,78.27
0.34,-0.16,1.02,19.62,-45.48,76.98
0.35,-0.16,1.01,18.75,-58.02,73.08
0.37,-0.16,0.98,14.79,-58.27,71.97
0.35,-0.15,0.96,12.82,-50.99,73.02
0.37,-0.15,0.94,12.37,-36.35,75.37
0.35,-0.16,0.95,9.66,-23.11,78.05
0.34,-0.14,1.0,7.8,-17.74,79.92
0.37,-0.14,0.97,6.98,-14.99,80.27
0.43,-0.14,0.97,6.32,-13.22,79.57
0.38,-0.15,0.92,4.81,-19.47,77.3
0.42,-0.14,0.95,4.85,-33.66,72.99
0.38,-0.16,1.0,-1.68,-46.03,68.89
0.35,-0.18,0.98,3.36,-36.66,66.49
0.37,-0.19,0.97,3.44,-25.94,65.44
0.39,-0.2,0.98,3.33,-19.01,66.69
0.41,-0.2,0.95,7.89,-17.82,69.77
0.37,-0.21,1.01,11.92,-16.78,69.77
0.37,-0.2,1.02,11.18,-8.78,69.8
0.37,-0.18,0.98,5.37,-14.29,62.84
0.31,-0.17,0.91,10.49,-32.08,57.04
0.24,-0.16,0.81,17.74,-35.13,53.48
0.24,-0.14,0.74,25.73,-27.45,55.24
0.18,-0.12,0.76,26.15,6.11,65.27
