acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.16,-0.14,1.02,-2.31,7.86,-9.19
0.11,-0.14,1.0,-2.99,11.27,-9.74
0.06,-0.13,1.0,-4.55,9.79,-8.95
0.04,-0.12,1.02,-5.77,1.56,-7.25
0.09,-0.11,1.04,-6.79,-4.98,-3.53
0.23,-0.11,1.05,-7.01,-5.05,0.44
0.23,-0.12,1.03,-5.21,3.62,-2.55
0.2,-0.12,1.0,-3.76,8.23,-5.39
0.16,-0.12,0.98,-3.82,8.76,-7.62
0.11,-0.12,0.98,-6.34,5.69,-9.05
0.07,-0.13,1.02,-9.18,4.15,-9.01
0.08,-0.15,1.08,-12.69,-0.47,-6.92
0.1,-0.15,1.12,-14.24,-4.18,-5.68
0.1,-0.16,1.16,-11.97,-0.2,-4.18
0.14,-0.16,1.18,-8.31,5.4,-2.06
0.15,-0.16,1.16,-4.47,4.7,-1.74
0.15,-0.15,1.11,0.6,5.54,-2.93
0.16,-0.12,1.06,6.27,10.34,-2.82
0.16,-0.1,1.03,6.44,7.74,-4.12
0.18,-0.1,1.0,2.27,0.55,-5.37
0.16,-0.08,0.96,-0.47,2.58,-6.5
0.16,-0.1,0.95,-8.02,5.97,-6.85
0.14,-0.11,0.95,-11.05,9.57,-7.42
0.13,-0.1,0.91,-13.42,16.06,-7.74
0.07,-0.12,1.04,-18.4,28.09,-6.12
0.07,-0.14,1.0,-21.39,3.8,-7.3
0.01,-0.15,1.04,-19.34,10.34,-6.55
0.01,-0.15,1.04,-11.54,5.39,-5.05
0.03,-0.15,1.04,-12.4,-6.9,-3.54
0.08,-0.15,1.05,-14.08,-10.73,-1.51
0.12,-0.15,1.07,-13.13,-8.46,-0.79
0.1,-0.16,1.09,-13.1,-5.24,-2.12
0.04,-0.17,1.13,-13.71,-5.98,-3.86
0.03,-0.17,1.13,-7.34,-0.96,-2.67
0.02,-0.17,1.11,-4.23,-2.37,-1.56
0.0,-0.18,1.11,-1.56,-4.63,-0.2
-0.0,-0.17,1.07,-0.06,-9.16,1.88
-0.0,-0.17,1.05,0.56,-10.31,4.82
0.02,-0.16,1.03,-0.06,-9.05,7.77
0.02,-0.14,1.02,-1.04,-10.29,10.31
0.09,-0.15,1.03,-2.11,-12.29,12.63
0.16,-0.15,1.05,-2.0,-15.31,13.08
0.17,-0.15,1.06,-1.36,-15.54,10.85
0.17,-0.15,1.05,0.81,-11.85,8.47
0.16,-0.16,1.04,1.22,-8.37,8.24
0.15,-0.17,1.03,0.72,-4.95,8.38
0.1,-0.17,0.99,-0.12,-1.74,7.83
0.07,-0.19,0.94,-0.46,-0.89,6.66
0.07,-0.17,0.98,-0.92,-3.04,7.18
0.09,-0.17,0.95,-4.58,-7.69,6.7
0.01,-0.18,0.95,-4.98,-0.89,6.47
0.0,-0.16,1.0,-5.88,0.79,8.11
-0.02,-0.17,1.0,-9.59,-10.5,8.5
-0.04,-0.17,1.04,-7.91,-2.99,12.66
0.01,-0.16,1.08,-4.98,-1.04,18.21
0.05,-0.17,1.09,-6.31,-4.24,21.71
0.07,-0.17,1.11,-5.44,-2.9,23.42
0.1,-0.18,1.12,-1.22,-0.67,24.81
0.09,-0.16,1.1,1.45,1.45,25.24
0.06,-0.17,1.09,3.02,2.58,24.96
0.06,-0.16,1.08,3.21,-0.47,25.31
0.06,-0.15,1.08,3.24,-5.39,26.64
0.09,-0.16,1.05,2.29,-15.97,28.85
0.11,-0.16,1.05,2.15,-14.12,31.22
0.13,-0.17,1.07,2.38,-7.94,33.19
0.13,-0.18,1.11,0.6,-4.18,32.03
0.08,-0.17,1.1,1.39,-3.88,30.15
0.06,-0.17,1.09,6.92,-3.89,29.71
0.1,-0.15,1.07,10.78,-5.62,31.85
0.12,-0.15,1.07,10.15,-12.41,31.91
0.14,-0.16,1.04,7.37,-19.27,31.47
0.16,-0.16,1.06,7.94,-12.78,32.81
0.15,-0.16,1.04,6.47,-9.74,33.11
0.12,-0.17,1.01,2.79,-6.46,32.41
0.04,-0.17,1.02,1.88,1.36,32.05
0.03,-0.17,1.05,-0.44,1.82,34.89
0.05,-0.17,1.06,-1.08,-2.61,35.89
0.07,-0.18,1.05,7.94,-8.92,39.63
0.11,-0.18,1.04,8.34,-17.48,41.59
0.16,-0.18,1.03,5.6,-23.13,43.22
0.16,-0.2,0.99,5.3,-21.82,42.05
0.11,-0.22,1.04,3.76,-15.39,40.56
0.15,-0.17,1.04,-0.23,-20.9,40.21
0.18,-0.22,1.05,-6.49,-21.68,45.47
0.19,-0.18,1.04,2.89,-19.04,41.6
0.17,-0.16,1.0,9.33,-6.31,42.29
0.17,-0.14,1.0,10.17,3.59,44.35
0.18,-0.12,1.02,4.69,7.45,46.63
