acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.1,-0.17,1.1,-3.95,-3.91,-1.6
0.12,-0.17,1.08,-0.26,0.08,-1.77
0.12,-0.15,1.02,-3.27,0.9,-2.7
0.12,-0.14,1.02,-4.4,1.54,-2.95
0.1,-0.15,1.01,-5.37,1.01,-2.46
0.09,-0.13,1.0,-7.47,-1.37,-1.48
0.08,-0.13,1.01,-9.79,-4.08,-0.37
0.11,-0.13,1.02,-11.39,-5.21,0.55
0.15,-0.13,1.05,-11.88,-6.32,-1.59
0.18,-0.14,1.05,-10.18,-3.94,-4.29
0.17,-0.15,1.05,-9.13,-1.33,-5.89
0.13,-0.16,1.06,-10.27,-1.21,-7.15
0.12,-0.16,1.05,-10.11,0.84,-7.22
0.09,-0.17,1.06,-8.79,4.73,-7.13
0.07,-0.17,1.05,-9.15,3.97,-6.73
0.03,-0.17,1.06,-10.61,2.84,-4.84
0.03,-0.16,1.08,-10.49,-0.12,-2.82
0.05,-0.16,1.1,-9.54,-2.5,-1.39
0.08,-0.17,1.13,-7.57,-2.53,-1.63
0.1,-0.18,1.13,-4.26,-1.74,-2.38
0.09,-0.18,1.14,-0.03,1.66,-3.3
0.06,-0.17,1.09,4.53,7.01,-2.58
0.05,-0.16,1.03,5.73,7.65,-1.95
0.04,-0.14,0.96,2.15,5.77,-1.76
0.02,-0.15,0.94,-1.27,0.24,-0.56
0.06,-0.15,0.95,-8.92,-4.44,0.29
0.06,-0.16,1.0,-10.02,-3.66,0.03
0.05,-0.17,1.02,-10.17,2.44,0.37
0.05,-0.18,1.06,-9.57,3.04,0.44
0.03,-0.18,1.11,-9.65,3.92,0.78
0.05,-0.19,1.12,-7.27,7.6,1.4
0.06,-0.2,1.11,-3.34,11.62,1.71
0.07,-0.19,1.07,-2.66,18.32,1.73
0.04,-0.18,1.03,-4.23,18.89,1.59
0.02,-0.17,1.01,-9.88,15.71,2.73
0.02,-0.17,0.99,-13.44,9.48,3.27
-0.0,-0.16,1.03,-14.85,2.05,3.56
0.01,-0.17,1.09,-11.82,-4.55,5.76
0.06,-0.17,1.09,-8.35,-4.12,5.98
0.08,-0.17,1.09,-6.21,0.66,4.81
0.08,-0.17,1.09,-5.36,2.82,4.32
