acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.2,-0.14,1.02,-12.49,-3.62,-4.24
0.22,-0.13,1.04,-15.18,-5.47,-3.45
0.2,-0.12,1.06,-14.29,-2.76,-3.97
0.18,-0.12,1.05,-11.51,-0.7,-4.5
0.19,-0.11,1.05,-9.05,-0.9,-3.59
0.24,-0.12,1.05,-9.16,-2.99,-2.67
0.26,-0.12,1.07,-10.35,-5.44,-3.19
0.26,-0.11,1.06,-10.43,-3.82,-4.56
0.21,-0.12,1.06,-9.19,0.79,-6.24
0.17,-0.13,1.01,-9.48,2.38,-7.04
0.16,-0.12,1.05,-10.14,5.5,-6.43
0.17,-0.13,1.03,-11.69,5.65,-5.04
0.15,-0.14,1.07,-11.48,4.73,-4.17
0.17,-0.14,1.08,-10.85,0.5,-1.83
0.2,-0.14,1.09,-9.92,-0.11,-1.31
0.19,-0.13,1.09,-8.37,1.8,-1.66
0.18,-0.13,1.07,-5.92,6.81,-2.81
0.19,-0.13,1.05,-3.8,6.24,-3.76
0.19,-0.13,1.02,-3.71,2.76,-4.18
0.17,-0.14,1.01,-4.43,5.47,-4.58
0.16,-0.14,1.01,-5.91,6.26,-4.69
0.13,-0.14,1.01,-8.24,5.11,-4.18
0.12,-0.15,1.02,-10.82,5.5,-3.31
0.12,-0.15,1.03,-10.67,5.63,-1.66
0.13,-0.15,1.06,-10.32,4.24,-0.24
0.16,-0.15,1.1,-9.27,-0.27,1.01
0.2,-0.15,1.11,-6.73,-1.57,1.56
0.22,-0.15,1.13,-3.95,4.96,1.69
0.17,-0.14,1.11,-0.66,16.53,0.96
0.13,-0.14,1.05,2.0,22.29,0.18
0.13,-0.14,0.99,4.85,20.63,0.29
0.1,-0.15,0.94,3.77,12.46,0.27
0.07,-0.15,1.01,0.23,0.98,0.66
0.13,-0.14,1.03,-3.42,-14.35,3.24
0.18,-0.14,1.07,-2.31,-16.78,4.55
0.22,-0.14,1.09,-0.72,-17.57,3.45
0.24,-0.14,1.07,0.12,-17.39,1.95
0.24,-0.13,1.03,0.9,-11.77,-0.23
0.22,-0.12,0.99,0.85,-0.96,-1.44
0.16,-0.13,0.98,-1.65,9.5,-2.95
0.11,-0.13,0.96,-5.22,12.56,-2.85
0.08,-0.14,1.0,-8.46,10.02,-1.71
0.07,-0.14,1.04,-11.59,2.75,0.24
0.08,-0.16,1.09,-12.87,-4.06,1.94
0.11,-0.16,1.11,-10.7,-7.5,5.65
0.1,-0.16,1.12,-9.28,-4.11,6.02
0.09,-0.15,1.11,-8.64,-4.05,5.71
0.1,-0.15,1.11,-7.3,-6.18,5.36
0.07,-0.16,1.1,-3.25,-4.56,5.19
0.02,-0.15,1.09,-1.5,-5.44,5.8
0.03,-0.14,1.07,-1.25,-7.33,8.52
0.07,-0.15,1.07,-1.74,-8.14,11.65
0.08,-0.16,1.07,-2.23,-9.44,13.42
0.1,-0.16,1.09,-2.98,-11.1,15.05
0.14,-0.16,1.1,-1.95,-12.43,16.64
0.18,-0.16,1.12,-0.79,-10.99,17.37
0.2,-0.16,1.11,1.66,-12.89,15.62
0.15,-0.15,1.02,6.02,-12.09,12.81
0.08,-0.15,0.98,11.36,-12.64,9.39
0.07,-0.14,0.98,8.44,-16.85,11.42
0.09,-0.14,0.97,4.95,-15.8,15.15
0.12,-0.14,0.97,2.67,-12.24,18.0
0.11,-0.14,1.02,0.32,-10.06,19.71
0.13,-0.15,1.04,-2.58,-13.73,21.85
0.17,-0.15,1.07,-2.6,-11.68,23.56
0.2,-0.16,1.11,-1.21,-7.69,24.79
