acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.12,-0.14,1.06,-10.11,7.04,-2.0
0.12,-0.14,1.04,-7.83,14.78,-1.37
0.13,-0.15,1.0,-7.51,19.59,-0.63
0.16,-0.15,0.94,-10.96,20.84,-4.17
0.12,-0.17,0.94,-13.51,18.43,-7.45
0.04,-0.19,0.97,-14.15,10.21,-7.6
-0.0,-0.21,1.0,-13.94,3.18,-6.34
-0.06,-0.22,1.05,-11.63,-5.16,-4.67
-0.07,-0.23,1.09,-8.23,-14.56,-1.53
-0.02,-0.23,1.1,-4.75,-21.53,0.0
0.03,-0.22,1.12,-2.85,-24.56,-0.05
0.07,-0.22,1.13,-0.79,-23.98,-0.73
0.08,-0.21,1.11,0.99,-16.84,-0.85
0.09,-0.21,1.07,0.12,-9.89,-0.66
0.11,-0.2,1.06,-0.38,-6.38,-1.51
0.11,-0.22,1.03,-1.86,-1.05,-2.84
0.07,-0.21,1.03,-2.09,-3.94,-2.66
0.07,-0.2,1.02,-3.8,-5.19,-2.41
0.06,-0.18,1.02,-4.41,-7.53,-2.12
0.07,-0.18,1.03,-6.06,-8.76,-0.64
0.09,-0.18,1.07,-7.07,-8.32,0.93
0.12,-0.17,1.08,-6.56,-5.59,0.98
0.14,-0.16,1.1,-5.04,-3.5,0.29
0.18,-0.15,1.11,-3.07,0.27,-2.11
0.17,-0.15,1.07,-2.44,6.02,-4.63
0.13,-0.15,1.02,-3.05,7.8,-5.66
0.12,-0.15,1.01,-5.92,4.81,-6.85
0.09,-0.18,0.99,-7.1,-1.07,-7.98
0.07,-0.19,1.0,-8.02,-5.42,-9.33
0.04,-0.21,1.01,-9.04,-7.59,-8.26
0.0,-0.2,1.01,-12.17,1.62,-4.96
-0.01,-0.2,1.07,-13.21,-0.08,-2.81
-0.0,-0.21,1.13,-10.32,-3.6,-1.3
0.03,-0.22,1.17,-4.64,-2.52,-0.72
0.03,-0.21,1.19,-1.05,-0.31,-0.09
0.02,-0.2,1.18,1.8,2.26,1.53
0.03,-0.2,1.13,3.83,5.48,2.52
0.01,-0.18,1.07,3.6,6.24,3.62
-0.0,-0.17,1.04,2.11,3.79,4.29
-0.01,-0.17,1.02,1.15,2.03,5.97
-0.01,-0.16,1.01,-0.4,-0.43,8.05
0.03,-0.16,1.01,-3.16,-5.18,8.99
0.07,-0.15,1.01,-2.84,-6.38,7.39
0.07,-0.17,1.01,-1.97,-1.69,5.53
0.04,-0.18,1.02,-2.46,-3.45,4.37
0.02,-0.18,1.03,-3.27,-5.73,4.89
0.03,-0.21,1.03,-2.52,-5.65,3.36
0.02,-0.21,1.02,-2.06,-5.66,2.81
0.0,-0.22,1.01,-3.5,0.35,3.48
-0.04,-0.22,1.01,-5.37,0.89,5.37
-0.06,-0.21,1.03,-7.47,-3.22,7.6
-0.09,-0.22,1.04,-8.23,-6.99,10.15
-0.09,-0.22,1.06,-9.13,-10.32,13.8
-0.06,-0.25,1.07,-5.57,-12.61,15.21
-0.03,-0.22,1.14,-5.15,-13.86,18.32
0.0,-0.23,1.17,0.12,-10.99,18.99
0.02,-0.22,1.19,6.49,-6.82,20.76
0.03,-0.21,1.16,9.1,-6.52,23.01
0.06,-0.2,1.13,8.82,-8.34,24.0
0.07,-0.19,1.08,8.34,-9.4,24.21
0.09,-0.18,1.04,5.65,-8.26,25.57
0.09,-0.17,1.01,4.4,-3.37,26.09
0.1,-0.16,1.0,2.63,-3.21,25.66
0.1,-0.16,1.01,0.56,-3.34,24.43
0.1,-0.18,1.06,2.92,-6.17,23.22
0.1,-0.18,1.07,7.02,-4.55,22.84
0.09,-0.18,1.06,8.78,-4.81,22.84
0.08,-0.18,1.03,6.37,-8.2,23.56
0.1,-0.18,1.04,4.21,-9.11,24.21
0.11,-0.18,1.06,5.11,-5.77,23.8
0.1,-0.18,1.04,6.0,-0.55,23.47
0.06,-0.17,1.02,4.73,1.36,23.92
0.03,-0.17,1.03,3.57,-0.46,24.52
-0.02,-0.16,1.04,3.57,-5.33,26.02
-0.02,-0.18,1.06,4.06,-11.11,29.02
0.04,-0.17,1.09,7.05,-10.15,31.34
0.04,-0.18,1.08,8.14,-7.24,33.04
0.06,-0.17,1.06,9.54,-4.24,33.89
0.07,-0.17,1.03,9.82,-1.86,33.83
0.06,-0.17,1.02,9.53,-1.25,33.69
0.07,-0.17,1.0,8.7,-2.43,33.28
0.04,-0.16,1.0,6.93,-3.98,33.62
0.03,-0.15,1.01,6.41,-7.5,34.0
0.03,-0.15,1.0,5.62,-10.58,34.24
0.04,-0.16,0.99,3.33,-16.17,34.34
0.03,-0.16,0.99,2.18,-19.68,34.02
0.04,-0.16,0.99,2.78,-19.22,34.95
0.05,-0.16,1.01,1.53,-16.47,36.5
0.05,-0.16,1.03,0.31,-16.23,36.99
0.06,-0.17,1.05,2.4,-15.48,37.85
0.07,-0.17,1.06,6.69,-13.51,38.82
0.11,-0.16,1.03,7.4,-13.31,38.0
0.09,-0.15,1.0,6.12,-14.89,36.9
0.06,-0.16,0.99,4.69,-18.11,38.09
0.07,-0.17,1.01,3.95,-18.82,39.45
0.08,-0.17,1.02,3.86,-20.27,39.89
0.09,-0.17,0.99,3.82,-18.66,41.22
0.08,-0.17,0.99,2.14,-17.83,41.69
0.1,-0.17,1.02,1.82,-18.09,42.17
0.13,-0.17,1.0,3.6,-14.31,42.05
0.11,-0.16,1.0,2.92,-12.53,41.1
0.09,-0.16,1.03,1.76,-16.05,42.78
0.12,-0.18,1.05,1.53,-16.82,43.85
0.14,-0.17,1.07,2.87,-17.54,42.78
0.08,-0.17,1.01,4.21,-23.62,43.25
0.12,-0.19,1.06,9.1,-23.3,42.75
0.03,-0.21,1.01,0.55,-26.17,45.22
0.04,-0.2,1.02,3.18,-28.69,48.34
0.08,-0.2,1.04,4.58,-27.01,50.93
0.13,-0.2,1.05,0.98,-25.16,52.34
0.17,-0.2,1.07,0.26,-25.28,51.34
0.2,-0.19,1.06,8.06,-13.02,49.83
0.17,-0.17,1.03,8.69,-3.62,49.5
0.09,-0.16,0.97,6.78,-8.23,50.23
