acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.25,-0.11,1.07,-3.63,-0.66,-5.31
0.26,-0.12,1.05,-2.41,8.09,-7.34
0.22,-0.13,1.0,-2.4,13.57,-9.13
0.17,-0.12,0.93,-5.91,15.34,-9.34
0.1,-0.12,0.92,-11.69,9.4,-7.88
0.08,-0.13,0.94,-16.12,1.31,-4.95
0.08,-0.14,0.98,-18.2,-4.24,-3.3
0.09,-0.16,1.05,-16.75,-9.54,-2.15
0.11,-0.18,1.15,-7.66,-9.27,-0.21
0.13,-0.19,1.18,-2.56,-8.23,0.82
0.15,-0.18,1.18,3.22,-2.58,1.54
0.15,-0.17,1.11,7.3,4.09,2.78
0.15,-0.15,1.04,5.83,5.69,3.89
0.14,-0.13,0.99,1.69,4.38,4.81
0.13,-0.13,0.98,-0.26,3.5,5.85
0.12,-0.14,0.95,-2.35,0.02,6.12
0.1,-0.14,0.97,-5.15,-10.05,6.18
0.1,-0.14,0.99,-6.2,-15.66,7.76
0.13,-0.14,0.99,-6.06,-12.58,8.58
0.13,-0.14,1.06,-7.77,-10.81,8.85
0.15,-0.16,1.1,-6.11,-11.01,9.5
0.17,-0.16,1.12,-1.68,-2.47,10.43
0.18,-0.16,1.12,-0.55,0.81,10.32
0.17,-0.17,1.09,-1.37,0.78,9.86
0.11,-0.19,1.07,0.21,1.79,8.9
0.06,-0.21,1.04,0.06,1.27,10.11
0.04,-0.23,1.03,-0.75,0.58,12.08
-0.01,-0.24,1.05,-0.46,-4.66,13.88
-0.01,-0.26,1.04,4.08,-3.73,15.47
-0.02,-0.26,1.0,11.05,6.21,16.67
-0.08,-0.22,0.96,11.69,8.31,19.92
-0.17,-0.15,0.94,10.9,-1.21,27.71
-0.07,-0.12,0.88,12.85,-12.0,34.78
0.06,-0.09,0.91,3.05,-29.8,37.82
0.22,-0.07,0.99,-4.26,-42.76,35.95
0.34,-0.07,1.07,-0.47,-38.47,32.11
0.42,-0.07,1.13,0.08,-21.95,28.43
0.43,-0.09,1.17,-3.07,-13.6,23.51
0.32,-0.16,1.21,4.14,10.95,17.59
0.23,-0.16,1.18,7.44,16.18,16.95
0.12,-0.16,1.14,8.03,14.06,19.5
0.03,-0.17,1.09,9.97,7.45,25.6
0.05,-0.15,1.05,9.36,-5.63,30.7
0.1,-0.15,1.07,7.98,-22.99,33.45
0.2,-0.14,1.1,9.07,-27.73,34.27
0.25,-0.14,1.11,12.37,-16.26,34.81
0.32,-0.13,1.12,11.6,-8.02,33.85
0.19,-0.2,1.27,31.11,-31.08,21.28
0.37,-0.12,1.14,9.68,23.68,29.05
0.19,-0.16,1.13,16.66,12.78,26.26
0.18,-0.13,1.06,14.6,21.24,29.13
0.1,-0.13,0.97,10.35,9.4,31.77
0.17,-0.14,1.02,-5.54,-11.91,35.92
0.16,-0.16,1.02,-4.9,-18.21,32.69
0.11,-0.15,1.06,-2.09,-28.49,32.6
0.14,-0.15,1.04,1.59,-31.82,33.86
0.2,-0.14,1.03,2.75,-25.97,35.62
0.24,-0.13,1.03,1.97,-17.92,35.63
0.24,-0.15,1.04,5.42,-8.53,34.53
0.24,-0.13,1.01,10.31,-7.08,33.44
0.18,-0.12,1.01,9.77,0.96,33.65
0.12,-0.11,0.99,9.57,1.82,36.11
0.11,-0.1,0.97,7.82,0.05,38.23
0.08,-0.11,0.99,4.5,-9.57,40.66
0.09,-0.13,1.03,4.26,-21.13,42.24
0.14,-0.14,1.04,5.07,-29.25,43.16
0.18,-0.15,1.09,5.13,-28.02,44.32
0.22,-0.16,1.11,5.63,-20.43,45.27
0.23,-0.16,1.09,10.09,-12.67,44.41
0.22,-0.15,1.09,11.66,-1.91,44.12
0.13,-0.16,1.07,12.41,-2.23,46.0
0.11,-0.15,1.02,10.79,-5.45,49.4
0.15,-0.15,1.03,8.32,-9.33,49.95
0.15,-0.16,0.98,8.44,-11.01,50.29
0.13,-0.17,0.98,8.11,-14.67,50.72
0.1,-0.16,1.02,2.44,-23.74,49.94
0.07,-0.17,0.96,5.04,-31.1,53.15
0.09,-0.18,1.01,7.98,-33.39,55.59
0.16,-0.18,1.06,9.54,-42.27,54.08
0.23,-0.18,1.06,12.38,-30.24,56.41
0.24,-0.18,1.05,19.76,-6.92,58.09
0.2,-0.18,1.02,19.25,-4.29,58.46
0.17,-0.16,0.94,16.99,2.02,59.92
0.09,-0.16,0.92,12.85,-5.66,62.79
0.08,-0.15,0.91,7.94,-16.55,66.85
0.12,-0.17,0.96,0.46,-29.94,67.31
0.17,-0.16,0.95,-3.44,-43.05,67.22
0.2,-0.18,1.0,-2.99,-45.22,65.02
0.18,-0.19,1.02,4.26,-49.33,66.79
0.27,-0.25,1.07,16.15,-33.16,65.45
0.32,-0.19,1.05,16.73,-15.57,68.43
0.35,-0.21,1.04,21.3,-10.4,69.04
0.38,-0.2,1.0,24.29,2.66,66.4
0.15,-0.17,0.89,21.28,12.96,69.19
0.13,-0.17,0.84,17.08,12.18,74.12
0.1,-0.18,0.87,10.41,4.49,78.49
0.13,-0.2,0.91,3.16,-9.76,80.81
0.16,-0.22,0.96,0.12,-12.72,83.34
0.21,-0.24,1.06,0.87,-17.73,84.63
0.26,-0.31,1.11,14.7,-13.28,78.79
0.33,-0.25,1.15,22.73,6.55,83.85
0.33,-0.25,1.1,30.55,22.81,83.97
0.31,-0.25,1.07,30.24,30.12,83.74
0.23,-0.26,1.04,26.49,31.24,83.56
