acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.2,-0.17,1.08,-7.71,11.27,-4.08
0.18,-0.17,1.06,-6.64,1.19,-4.84
0.19,-0.17,1.01,-4.49,-1.33,-1.92
0.21,-0.17,0.98,-6.14,-0.58,-2.09
0.22,-0.16,0.97,-8.84,-0.4,-3.21
0.19,-0.16,0.98,-10.37,0.96,-2.92
0.17,-0.16,1.0,-10.29,-0.27,-1.51
0.2,-0.14,1.02,-10.21,-0.46,-0.75
0.21,-0.15,1.04,-8.35,0.26,-1.63
0.21,-0.15,1.02,-6.93,-1.1,-2.7
0.2,-0.14,1.03,-8.38,-3.47,-1.97
0.19,-0.14,1.04,-9.94,-6.38,-1.37
0.22,-0.15,1.06,-9.44,-4.73,-1.22
0.21,-0.15,1.06,-7.85,-1.65,-1.27
0.2,-0.15,1.05,-6.18,-1.19,-0.64
0.23,-0.15,1.05,-5.42,-0.17,0.5
0.25,-0.16,1.04,-4.61,3.05,-0.05
0.25,-0.16,1.01,-4.0,3.04,-1.42
0.23,-0.16,0.99,-5.05,1.39,-2.78
0.2,-0.17,0.98,-6.46,-0.03,-2.05
0.17,-0.16,0.98,-8.37,-0.41,-0.08
0.17,-0.18,0.99,-8.73,-3.77,0.79
0.22,-0.15,1.01,-8.12,-4.14,1.16
0.24,-0.15,1.03,-8.49,-4.56,0.24
0.25,-0.15,1.05,-8.79,-4.21,0.05
0.26,-0.16,1.05,-7.94,-1.04,-0.87
0.25,-0.17,1.05,-5.27,1.97,-1.97
0.22,-0.16,1.04,-3.47,3.1,-1.65
0.22,-0.16,1.02,-4.12,-0.23,-1.05
0.24,-0.15,1.03,-5.85,-4.08,-1.36
0.24,-0.17,1.04,-3.71,-0.47,-2.4
0.24,-0.17,1.02,-3.59,-0.09,-2.89
0.22,-0.16,1.0,-4.92,-0.23,-3.01
0.21,-0.17,1.01,-6.76,-0.7,-2.7
0.19,-0.17,1.01,-6.9,0.73,-2.11
0.18,-0.17,1.01,-6.5,0.75,-0.93
0.17,-0.16,1.02,-6.85,-0.24,-0.05
0.19,-0.16,1.05,-7.01,-2.2,0.55
0.2,-0.17,1.06,-5.68,0.09,0.6
0.2,-0.19,1.03,-3.85,1.77,0.46
0.19,-0.19,1.02,-3.89,1.73,1.02
0.2,-0.17,1.02,-5.44,0.56,1.53
0.21,-0.17,1.03,-5.89,-3.4,1.51
0.23,-0.16,1.05,-4.09,-6.23,0.92
0.24,-0.16,1.07,-1.6,-9.4,0.21
0.25,-0.16,1.07,0.03,-8.84,-0.35
0.27,-0.16,1.04,-1.25,4.53,-1.24
0.25,-0.16,1.03,-2.21,12.63,-1.54
0.2,-0.15,1.01,-3.74,17.57,-0.15
0.18,-0.16,0.99,-5.08,21.5,1.62
0.19,-0.16,0.98,-6.96,21.3,2.41
0.17,-0.16,1.0,-9.21,15.28,2.18
0.13,-0.17,1.02,-8.69,1.48,0.96
0.11,-0.18,1.02,-5.79,-14.2,-0.12
0.11,-0.18,1.05,-4.99,-20.38,1.21
0.14,-0.19,1.05,-3.86,-11.77,2.02
0.15,-0.19,1.05,-3.63,-4.34,2.06
0.1,-0.19,1.07,-5.33,-1.48,2.43
