acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.11,-0.07,1.04,-5.79,-0.93,1.08
0.09,-0.06,1.02,-4.6,1.44,1.97
0.09,-0.06,1.0,-4.92,1.51,2.52
0.14,-0.04,1.0,-5.01,-2.79,3.21
0.15,-0.04,1.02,-7.48,-6.96,2.7
0.15,-0.05,0.99,-8.56,-10.43,0.99
0.17,-0.03,1.0,-7.28,-8.34,0.27
0.18,-0.05,0.98,-8.55,-6.24,-0.55
0.15,-0.06,0.98,-9.77,-6.87,-2.73
0.15,-0.06,0.96,-9.11,-6.61,-3.89
0.09,-0.08,0.98,-10.02,-3.69,-4.6
0.09,-0.1,1.06,-12.81,-8.09,-4.7
0.09,-0.1,1.08,-13.66,-7.16,-1.74
0.09,-0.1,1.09,-10.81,-2.7,-1.13
0.09,-0.1,1.09,-10.02,-0.95,-0.29
0.08,-0.1,1.08,-9.77,-1.63,0.63
0.1,-0.1,1.07,-7.5,-1.85,1.44
0.12,-0.1,1.06,-5.36,-1.04,2.09
0.12,-0.1,1.05,-4.7,-3.13,2.64
0.11,-0.08,1.06,-5.57,-3.28,2.66
0.12,-0.09,1.06,-7.15,-6.84,1.94
0.12,-0.1,1.05,-7.92,-4.26,2.84
0.1,-0.09,1.05,-6.47,-2.98,3.31
0.11,-0.09,1.07,-6.9,-6.12,4.14
0.14,-0.1,1.08,-7.71,-8.92,4.95
0.16,-0.09,1.11,-6.7,-8.6,4.58
0.18,-0.09,1.08,-4.47,-7.21,4.18
0.16,-0.08,1.06,-3.21,-6.5,2.29
0.16,-0.08,1.02,-3.68,-7.1,2.02
0.15,-0.08,1.05,-4.78,-5.11,2.29
0.12,-0.08,1.09,-8.53,-5.53,2.35
0.12,-0.1,1.09,-9.28,-5.89,3.59
0.13,-0.1,1.13,-6.29,2.08,5.95
0.14,-0.08,1.13,-6.29,1.69,7.56
0.15,-0.09,1.15,-6.32,3.63,8.15
0.15,-0.09,1.14,-3.18,4.87,8.52
0.18,-0.07,1.11,0.47,5.73,9.11
0.24,-0.07,1.1,1.62,8.64,8.84
0.24,-0.08,1.1,0.37,5.53,5.57
0.22,-0.09,1.08,-0.6,0.99,2.35
0.21,-0.07,1.08,1.31,1.91,0.37
0.22,-0.1,1.03,1.59,8.18,0.29
0.21,-0.1,1.01,1.94,6.61,-0.41
0.22,-0.08,1.0,-0.34,6.63,-0.17
0.24,-0.09,1.02,-3.05,4.11,0.09
0.25,-0.09,1.06,-5.56,4.32,-0.32
0.26,-0.09,1.07,-4.9,8.29,-1.71
0.27,-0.08,1.06,-3.85,4.66,-2.82
0.28,-0.08,1.08,-3.76,2.14,-3.76
0.32,-0.08,1.08,-2.92,1.56,-4.73
0.32,-0.07,1.05,-1.47,5.59,-7.05
0.31,-0.07,1.02,0.47,8.61,-9.69
0.28,-0.07,0.99,1.02,9.69,-12.12
0.25,-0.03,0.97,-0.43,9.1,-13.94
0.21,-0.07,0.95,-7.13,8.87,-12.9
0.22,-0.07,0.96,-7.86,4.21,-14.67
0.18,-0.07,1.0,-8.98,2.89,-16.55
0.12,-0.09,1.04,-9.95,-2.96,-18.7
0.09,-0.11,1.11,-12.02,-6.43,-18.53
0.1,-0.1,1.12,-10.7,-4.21,-15.89
0.1,-0.1,1.11,-4.11,1.63,-13.04
0.13,-0.1,1.09,-2.69,-0.12,-12.69
0.15,-0.1,1.08,-1.33,0.87,-12.69
0.16,-0.09,1.06,-0.15,3.66,-12.38
0.16,-0.08,1.05,0.31,4.81,-13.71
0.16,-0.07,1.03,2.18,4.49,-14.46
0.15,-0.07,1.01,2.96,4.87,-14.96
0.16,-0.06,0.99,2.67,3.19,-15.11
0.18,-0.07,0.99,1.39,2.61,-14.79
0.23,-0.07,1.0,-0.44,0.87,-15.21
0.22,-0.07,1.0,-0.72,-0.11,-16.99
0.2,-0.08,1.0,-0.85,2.63,-19.27
0.17,-0.07,0.98,-1.6,6.21,-19.89
0.17,-0.05,0.96,-3.42,8.29,-20.02
0.13,-0.06,0.97,-8.43,9.83,-21.05
0.15,-0.07,0.99,-10.73,6.21,-20.66
0.14,-0.07,1.06,-13.36,5.28,-20.61
0.16,-0.07,1.08,-14.09,1.02,-21.04
0.21,-0.06,1.05,-10.27,0.92,-21.86
0.19,-0.06,1.03,-6.5,11.22,-23.19
0.18,-0.05,0.99,-7.19,8.85,-25.77
0.13,-0.05,0.96,-10.0,13.66,-27.97
0.09,-0.06,0.95,-9.98,16.37,-27.85
0.05,-0.07,1.0,-13.18,17.66,-27.4
0.05,-0.09,0.97,-20.72,12.75,-24.92
0.05,-0.08,1.05,-19.44,9.28,-23.89
0.1,-0.1,1.06,-18.82,-0.96,-20.96
0.14,-0.09,1.1,-19.05,-1.37,-19.36
0.19,-0.09,1.12,-18.6,2.23,-18.67
0.22,-0.09,1.13,-16.92,2.6,-19.31
0.22,-0.1,1.11,-13.94,3.44,-21.15
0.25,-0.09,1.08,-10.93,8.24,-22.93
0.22,-0.09,1.03,-8.14,12.98,-25.57
0.19,-0.1,1.0,-8.41,15.1,-28.32
0.16,-0.11,0.99,-9.16,13.69,-29.76
0.16,-0.11,1.0,-11.15,14.93,-29.3
0.16,-0.11,1.03,-13.01,13.42,-28.79
0.16,-0.12,1.03,-18.29,7.48,-28.92
0.18,-0.12,1.07,-20.29,4.6,-28.43
0.24,-0.13,1.12,-23.45,4.79,-28.24
0.22,-0.14,1.13,-23.3,7.15,-29.65
0.2,-0.14,1.13,-19.13,17.97,-30.5
0.21,-0.13,1.11,-14.55,23.07,-30.82
0.21,-0.13,1.07,-12.11,26.73,-31.15
0.21,-0.14,1.06,-11.39,27.16,-32.03
0.21,-0.15,1.03,-10.47,27.28,-33.45
0.2,-0.15,1.03,-9.73,27.11,-34.69
0.22,-0.17,1.04,-11.71,23.19,-35.19
0.2,-0.17,1.05,-15.91,23.77,-37.21
0.14,-0.14,1.07,-16.52,26.46,-37.42
0.18,-0.14,1.07,-16.81,30.37,-35.3
0.27,-0.13,1.04,-14.11,38.09,-33.05
0.3,-0.14,1.01,-12.7,50.89,-33.27
0.35,-0.12,0.95,-13.11,62.5,-34.17
0.34,-0.11,0.93,-16.99,74.75,-36.84
0.31,-0.13,0.91,-25.45,88.37,-40.41
0.18,-0.17,0.96,-30.14,100.55,-43.82
-0.03,-0.23,1.09,-33.16,112.05,-44.52
-0.09,-0.26,1.09,-29.3,111.37,-37.89
-0.11,-0.26,1.06,-21.25,97.54,-34.6
-0.15,-0.26,1.04,-13.16,77.54,-34.6
-0.18,-0.28,1.03,-9.66,52.56,-36.52
-0.17,-0.28,1.01,-9.51,30.02,-37.6
-0.16,-0.26,1.03,-10.66,22.0,-38.53
-0.17,-0.25,1.04,-12.5,26.05,-36.44
-0.14,-0.25,1.05,-12.14,34.63,-33.47
-0.13,-0.24,1.03,-9.37,40.47,-31.91
-0.03,-0.23,1.03,-4.89,38.79,-32.38
0.03,-0.24,1.02,-0.37,30.85,-40.27
-0.01,-0.25,1.01,0.03,32.14,-48.79
-0.06,-0.26,0.99,-0.06,32.56,-56.29
-0.13,-0.24,0.97,-1.15,31.5,-61.48
-0.17,-0.23,0.93,-2.55,27.22,-63.42
-0.2,-0.23,0.94,-4.73,27.77,-62.44
-0.17,-0.24,0.92,-5.83,26.35,-60.79
-0.15,-0.26,0.95,-6.69,26.82,-59.16
-0.14,-0.29,1.03,-9.19,20.93,-60.27
-0.1,-0.29,1.08,-13.59,17.15,-60.69
