acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.24,-0.12,1.11,-10.27,-2.75,0.08
0.29,-0.12,1.12,-8.29,-3.89,-0.82
0.33,-0.14,1.12,-7.15,-3.3,-3.05
0.38,-0.13,1.11,-6.21,0.64,-5.45
0.36,-0.12,1.1,-4.0,6.69,-7.42
0.34,-0.12,1.03,-3.3,13.05,-7.8
0.34,-0.11,1.01,-5.33,14.11,-8.03
0.36,-0.11,1.01,-6.5,13.22,-10.76
0.38,-0.11,1.02,-7.18,13.47,-12.6
0.39,-0.1,1.01,-8.81,13.1,-14.14
0.4,-0.1,1.02,-10.21,10.72,-15.83
0.42,-0.1,1.02,-11.25,10.02,-17.63
0.42,-0.11,1.05,-11.69,12.02,-19.18
0.45,-0.12,1.03,-10.93,16.63,-22.18
0.47,-0.11,1.01,-11.73,25.8,-26.18
0.41,-0.14,0.99,-11.18,32.4,-28.79
0.34,-0.18,0.94,-10.14,32.05,-31.22
0.29,-0.19,0.91,-11.63,24.66,-33.1
0.25,-0.17,0.87,-16.95,6.4,-36.49
0.25,-0.15,0.84,-19.5,2.79,-39.4
0.21,-0.15,0.86,-21.08,-4.92,-41.42
0.17,-0.16,0.88,-22.4,-8.23,-41.34
0.16,-0.17,0.95,-22.24,-9.92,-39.37
0.16,-0.19,0.99,-20.87,-7.24,-37.13
0.16,-0.19,1.03,-17.91,-0.73,-34.63
0.19,-0.18,1.02,-15.91,8.24,-33.47
0.22,-0.15,0.97,-16.15,14.85,-34.52
0.24,-0.14,0.94,-18.92,14.99,-36.81
0.23,-0.14,0.95,-21.77,10.14,-40.44
0.16,-0.18,1.05,-24.58,-9.33,-45.1
0.15,-0.18,1.09,-23.53,-14.98,-45.36
0.14,-0.18,1.14,-20.37,-15.98,-44.03
0.17,-0.18,1.16,-16.81,-8.78,-40.47
0.19,-0.19,1.19,-11.8,-1.02,-37.24
0.23,-0.21,1.17,-9.66,2.37,-34.55
0.32,-0.22,1.13,-10.6,7.42,-36.15
0.37,-0.22,1.11,-13.16,12.46,-41.97
0.34,-0.22,1.06,-14.43,18.11,-48.53
0.24,-0.21,1.02,-16.06,19.56,-51.31
0.14,-0.21,1.0,-18.55,16.41,-50.35
0.07,-0.19,1.06,-21.24,4.81,-45.48
0.08,-0.18,1.08,-19.71,1.53,-40.43
0.14,-0.19,1.11,-17.95,1.44,-35.88
0.22,-0.2,1.16,-13.95,4.11,-32.34
0.32,-0.2,1.17,-13.24,6.79,-31.6
0.39,-0.21,1.16,-12.12,15.97,-34.0
0.46,-0.21,1.13,-9.4,20.67,-39.79
0.5,-0.21,1.09,-10.21,24.69,-46.14
0.46,-0.21,1.04,-9.85,30.55,-52.27
0.38,-0.19,0.96,-9.77,39.05,-56.24
0.33,-0.18,0.9,-12.44,44.53,-56.64
0.33,-0.18,0.86,-17.5,44.37,-58.12
0.29,-0.22,0.89,-26.87,42.26,-61.91
0.25,-0.25,0.89,-28.31,46.99,-62.09
0.23,-0.27,0.9,-28.38,50.21,-61.74
0.23,-0.25,0.91,-30.06,55.1,-60.52
0.22,-0.23,0.88,-32.79,66.6,-57.27
0.25,-0.24,0.83,-35.91,79.86,-54.64
0.32,-0.21,0.74,-38.53,96.67,-53.21
0.36,-0.21,0.68,-42.98,113.51,-54.76
0.29,-0.18,0.61,-41.31,117.53,-60.63
0.21,-0.2,0.57,-43.79,113.57,-65.94
0.12,-0.27,0.63,-60.89,90.89,-77.62
0.04,-0.33,0.77,-68.15,79.97,-82.87
-0.06,-0.41,0.9,-67.04,73.01,-85.16
-0.12,-0.47,1.03,-60.92,71.6,-83.19
-0.2,-0.51,1.14,-52.46,74.34,-80.2
-0.26,-0.54,1.22,-41.22,73.66,-76.93
-0.29,-0.56,1.24,-28.98,75.54,-71.62
-0.28,-0.54,1.2,-18.0,76.56,-67.53
-0.28,-0.5,1.12,-8.09,77.5,-64.18
-0.3,-0.47,0.99,-1.88,76.89,-59.5
-0.23,-0.41,0.81,-4.18,58.63,-55.59
-0.22,-0.39,0.78,-9.42,44.49,-56.92
-0.19,-0.39,0.79,-13.57,28.7,-60.75
-0.16,-0.39,0.83,-16.44,11.57,-65.24
-0.14,-0.39,0.91,-16.52,5.65,-68.41
-0.14,-0.4,0.93,-14.55,7.91,-69.21
-0.17,-0.4,0.95,-13.11,8.4,-67.05
-0.14,-0.4,0.98,-14.67,14.85,-62.93
-0.04,-0.42,1.0,-17.39,31.33,-61.01
-0.04,-0.43,0.97,-19.36,45.77,-60.53
-0.06,-0.46,0.98,-23.68,47.88,-62.12
-0.06,-0.46,0.98,-24.75,47.13,-62.96
-0.04,-0.46,0.96,-24.21,48.34,-64.32
-0.02,-0.47,0.92,-23.3,49.36,-68.23
-0.05,-0.47,0.9,-25.85,49.25,-71.54
-0.08,-0.49,0.92,-30.78,48.41,-72.6
-0.12,-0.5,0.95,-35.18,55.08,-69.79
-0.15,-0.53,0.95,-36.56,55.94,-67.76
-0.11,-0.52,0.95,-38.84,60.18,-66.38
-0.13,-0.52,0.99,-40.9,66.89,-64.11
-0.07,-0.53,0.94,-51.39,85.19,-62.76
-0.09,-0.55,0.89,-55.19,86.76,-66.85
-0.16,-0.57,0.88,-61.97,83.5,-70.29
-0.17,-0.61,0.87,-69.24,84.95,-69.92
-0.19,-0.6,0.91,-83.27,83.11,-72.4
-0.25,-0.58,0.88,-85.34,79.88,-71.92
-0.22,-0.56,0.8,-88.81,78.15,-72.31
-0.16,-0.59,0.72,-88.11,82.44,-76.27
-0.31,-0.62,0.7,-89.98,75.07,-81.56
-0.33,-0.64,0.63,-94.43,71.57,-82.47
-0.51,-0.67,0.61,-99.66,57.45,-82.18
-0.64,-0.68,0.7,-97.16,44.92,-78.96
-0.62,-0.74,0.82,-95.11,38.31,-74.32
-0.62,-0.79,0.84,-92.96,36.56,-66.6
-0.66,-0.79,0.87,-84.87,34.72,-55.37
-0.54,-0.77,0.86,-77.39,25.16,-48.44
-0.45,-0.75,0.85,-76.4,24.32,-48.2
-0.39,-0.75,0.78,-78.02,31.08,-48.6
-0.4,-0.76,0.7,-77.4,35.51,-49.82
-0.52,-0.73,0.65,-78.15,36.27,-49.66
-0.55,-0.67,0.61,-74.96,20.17,-48.18
-0.55,-0.61,0.67,-74.47,17.44,-47.16
-0.51,-0.66,0.61,-73.07,15.97,-43.74
-0.43,-0.69,0.62,-76.02,12.4,-46.56
-0.41,-0.75,0.64,-76.53,14.34,-49.76
-0.47,-0.76,0.64,-77.33,22.14,-48.52
-0.51,-0.73,0.58,-72.21,25.02,-42.5
-0.5,-0.71,0.54,-69.62,22.02,-38.78
-0.55,-0.68,0.57,-72.49,13.89,-39.34
-0.41,-0.67,0.5,-71.36,21.19,-34.03
-0.34,-0.7,0.5,-76.9,16.4,-32.73
-0.31,-0.75,0.55,-76.96,7.83,-41.15
-0.26,-0.8,0.52,-64.24,13.28,-42.31
-0.29,-0.82,0.55,-56.26,23.48,-42.43
-0.4,-0.87,0.57,-44.58,26.69,-41.57
-0.46,-0.89,0.63,-36.81,24.5,-36.09
-0.48,-0.86,0.66,-33.31,25.51,-25.63
-0.45,-0.86,0.65,-31.07,33.15,-15.01
-0.42,-0.87,0.59,-27.42,43.71,-4.44
-0.46,-0.88,0.59,-24.2,43.36,-0.52
-0.54,-0.88,0.57,-18.41,25.95,-0.7
-0.56,-0.86,0.56,-13.53,16.5,-0.75
-0.51,-0.83,0.54,-9.34,13.07,2.6
-0.44,-0.81,0.53,-6.37,12.63,6.26
-0.36,-0.81,0.52,-1.85,12.43,12.02
-0.31,-0.84,0.53,5.68,18.79,16.78
-0.29,-0.85,0.57,18.08,25.05,19.19
-0.31,-0.87,0.6,28.75,29.82,18.92
-0.38,-0.89,0.63,38.03,28.17,17.33
-0.44,-0.86,0.63,40.63,26.44,17.1
-0.46,-0.84,0.59,44.0,18.67,18.06
-0.51,-0.83,0.61,45.59,7.6,16.03
-0.45,-0.83,0.65,44.98,7.08,16.11
-0.45,-0.82,0.68,43.54,9.62,20.06
-0.49,-0.84,0.67,46.66,12.67,20.18
-0.44,-0.81,0.67,43.91,10.5,19.33
-0.46,-0.79,0.68,35.51,5.16,16.73
-0.52,-0.79,0.68,27.79,-1.57,10.96
-0.57,-0.8,0.64,29.53,-12.14,9.33
-0.61,-0.8,0.63,45.45,-20.09,13.02
-0.66,-0.74,0.62,35.76,-25.92,14.53
-0.58,-0.78,0.6,33.3,-33.54,19.82
-0.51,-0.74,0.66,29.69,-35.34,20.64
-0.52,-0.75,0.71,11.07,-47.77,20.72
-0.45,-0.8,0.74,8.58,-49.4,23.33
-0.41,-0.8,0.73,11.98,-48.6,24.06
-0.4,-0.78,0.69,14.0,-44.69,24.26
-0.4,-0.78,0.64,14.9,-44.75,19.25
-0.42,-0.74,0.62,12.92,-51.19,26.08
-0.39,-0.72,0.6,8.55,-56.12,28.49
-0.35,-0.7,0.59,3.28,-55.83,31.44
-0.3,-0.7,0.57,-1.11,-54.85,32.0
-0.35,-0.69,0.55,-3.71,-49.28,34.61
-0.46,-0.7,0.59,-5.07,-56.87,38.58
-0.34,-0.72,0.63,-7.22,-64.89,44.17
-0.01,-0.75,0.73,2.14,-40.52,47.28
-0.03,-0.77,0.7,13.97,-20.69,38.82
-0.07,-0.73,0.69,22.32,-11.48,40.85
-0.18,-0.77,0.69,19.5,-12.12,40.21
-0.21,-0.73,0.68,18.34,-17.1,40.17
-0.23,-0.75,0.66,16.67,-24.08,35.62
-0.29,-0.74,0.69,18.4,-34.89,37.01
-0.27,-0.75,0.69,27.54,-43.95,38.06
-0.21,-0.75,0.73,36.75,-45.82,36.89
-0.16,-0.74,0.66,50.24,-44.53,37.51
-0.11,-0.69,0.74,48.84,-42.23,34.98
-0.05,-0.68,0.77,62.64,-36.78,30.84
-0.04,-0.67,0.83,55.13,-35.36,23.51
-0.07,-0.66,0.82,62.26,-32.4,20.92
-0.11,-0.64,0.8,58.73,-28.23,21.54
-0.11,-0.64,0.77,58.31,-25.53,23.45
-0.13,-0.6,0.8,46.17,-26.58,22.76
-0.15,-0.6,0.81,43.86,-28.82,25.4
-0.16,-0.61,0.82,36.85,-23.94,25.18
-0.14,-0.44,0.91,14.9,-17.76,30.11
-0.2,-0.65,0.83,43.01,-16.05,26.44
-0.18,-0.57,0.84,35.45,-10.87,27.51
-0.27,-0.56,0.81,29.79,-8.21,24.41
-0.33,-0.57,0.76,29.21,-14.37,22.53
-0.34,-0.54,0.74,25.65,-24.93,24.46
-0.36,-0.52,0.76,15.76,-35.39,26.34
-0.35,-0.52,0.76,9.98,-34.41,30.99
-0.33,-0.53,0.79,6.92,-29.62,33.62
-0.34,-0.56,0.84,10.09,-33.76,34.6
-0.29,-0.57,0.89,10.76,-34.66,36.89
-0.26,-0.56,0.91,10.73,-30.46,38.31
-0.25,-0.58,0.89,10.0,-26.85,38.02
-0.27,-0.57,0.87,9.94,-29.4,39.65
-0.21,-0.53,0.84,5.56,-34.03,42.76
-0.2,-0.53,0.85,3.8,-31.45,42.69
-0.2,-0.52,0.86,2.69,-28.73,43.74
-0.22,-0.55,0.9,4.27,-26.6,46.47
-0.21,-0.55,0.94,7.4,-24.06,50.67
-0.15,-0.54,0.93,11.91,-19.8,52.26
-0.1,-0.52,0.88,14.6,-16.35,50.41
-0.08,-0.5,0.86,13.45,-16.56,46.52
-0.08,-0.48,0.84,9.98,-17.56,42.15
-0.1,-0.46,0.83,6.89,-17.94,39.63
-0.1,-0.44,0.81,3.65,-17.88,37.8
-0.11,-0.43,0.8,0.17,-20.52,34.9
-0.13,-0.46,0.85,-6.4,-29.16,28.81
-0.15,-0.48,0.89,-6.63,-34.26,27.51
-0.17,-0.5,0.92,-5.73,-35.94,27.51
-0.16,-0.5,0.96,-3.65,-34.99,28.2
-0.14,-0.5,0.98,-1.8,-33.94,28.14
-0.11,-0.49,0.97,-0.24,-29.54,26.58
-0.12,-0.5,0.97,1.25,-26.84,25.13
-0.13,-0.48,0.96,2.03,-26.53,25.05
-0.11,-0.48,0.95,2.08,-26.0,24.79
-0.11,-0.46,0.91,1.21,-23.16,24.81
-0.12,-0.44,0.89,0.06,-22.41,25.02
-0.13,-0.45,0.88,-2.96,-26.21,20.58
-0.16,-0.44,0.9,-2.78,-31.3,19.95
-0.17,-0.46,0.9,-2.31,-31.53,20.26
-0.14,-0.46,0.93,-2.43,-32.43,19.68
-0.15,-0.47,0.95,-1.8,-30.38,18.31
-0.17,-0.47,0.95,-0.9,-28.98,18.37
-0.19,-0.47,0.98,0.52,-26.69,19.02
-0.19,-0.46,0.99,1.79,-26.49,19.73
-0.18,-0.46,0.99,3.92,-27.07,19.18
-0.2,-0.45,0.99,5.94,-28.72,18.84
-0.18,-0.46,0.94,5.51,-25.91,19.54
-0.2,-0.44,0.93,0.93,-26.6,22.72
-0.16,-0.43,0.93,1.48,-22.41,23.25
-0.16,-0.44,0.92,2.41,-16.17,21.8
-0.19,-0.42,0.94,1.56,-15.53,22.46
-0.17,-0.42,0.94,0.02,-16.4,22.63
-0.17,-0.43,0.96,0.24,-17.08,22.31
-0.16,-0.42,0.98,1.73,-14.5,21.6
-0.18,-0.43,0.98,2.69,-17.53,20.82
-0.17,-0.43,0.95,2.98,-19.59,19.56
-0.17,-0.42,0.95,2.61,-18.53,20.37
-0.16,-0.41,0.92,1.16,-15.85,21.28
-0.16,-0.4,0.92,-1.79,-13.08,22.09
-0.13,-0.41,0.95,-6.63,-13.74,22.0
-0.13,-0.43,0.98,-6.14,-15.6,21.13
-0.14,-0.43,1.0,-2.67,-12.87,20.35
-0.12,-0.43,0.99,0.24,-8.89,19.11
-0.13,-0.42,0.96,0.58,-4.85,16.9
