acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.07,-0.16,1.08,-14.81,6.61,-9.04
0.0,-0.19,1.11,-12.29,-0.38,-6.27
-0.02,-0.2,1.16,-11.79,-13.95,-4.63
0.02,-0.2,1.19,-7.45,-14.44,-2.56
0.07,-0.19,1.19,-1.45,-9.42,-1.27
0.08,-0.16,1.24,3.88,-5.47,-1.88
0.15,-0.18,1.12,7.11,1.08,-2.87
0.11,-0.15,1.09,4.58,6.82,-2.85
0.1,-0.13,1.08,-0.02,-2.69,-4.55
0.11,-0.14,1.04,1.74,2.46,-3.8
0.07,-0.13,1.02,2.44,4.79,-2.69
0.07,-0.12,1.0,-0.14,-0.29,-2.02
0.07,-0.11,0.98,-3.24,-4.85,-1.6
0.09,-0.12,0.98,-5.01,-8.89,-1.44
0.1,-0.12,1.03,-5.71,-16.53,-2.61
0.15,-0.13,1.1,-2.75,-9.62,-2.46
0.13,-0.12,1.12,-2.93,-7.18,-2.87
0.15,-0.13,1.1,-1.31,-2.31,-3.71
0.13,-0.12,1.09,1.01,-1.94,-4.84
0.11,-0.13,1.07,1.39,0.29,-4.79
0.1,-0.13,1.06,-0.17,-4.0,-5.65
0.07,-0.13,1.05,-0.52,-4.63,-4.56
0.06,-0.14,1.03,-0.26,-3.45,-2.9
0.13,-0.17,1.02,-1.98,-4.12,-3.18
0.05,-0.15,1.04,-3.18,-11.04,-1.88
0.1,-0.14,1.06,-2.17,-1.98,-0.58
0.11,-0.14,1.07,-2.32,-1.15,-0.03
0.14,-0.13,1.07,-3.15,0.08,-0.7
0.13,-0.12,1.07,-1.91,1.54,-1.01
0.1,-0.14,1.05,-2.7,3.57,-3.33
0.09,-0.14,1.01,-3.28,1.1,-3.56
0.03,-0.14,1.01,-4.7,-1.79,-2.32
0.03,-0.13,1.0,-5.48,-3.6,0.15
0.03,-0.11,1.02,-6.64,-4.26,2.11
0.05,-0.08,1.02,-7.8,-0.98,2.63
0.09,-0.09,1.01,-6.6,6.35,3.21
0.13,-0.08,1.0,-5.25,8.44,2.56
0.14,-0.09,0.96,-6.75,1.04,0.79
0.15,-0.1,0.97,-10.31,-4.17,-1.34
0.15,-0.12,0.96,-12.6,-1.92,-3.04
0.12,-0.14,0.97,-12.58,3.82,-3.04
0.09,-0.12,0.99,-13.92,4.67,-2.78
0.07,-0.12,1.01,-14.67,3.01,-2.08
0.07,-0.13,1.02,-15.08,1.4,-0.47
0.08,-0.22,1.15,-12.11,-10.61,-2.99
0.16,-0.16,1.1,-4.52,8.99,0.87
0.13,-0.15,1.14,-4.26,9.51,-0.66
0.14,-0.16,1.13,-8.26,1.48,-3.22
0.14,-0.15,1.11,-7.3,4.0,-2.82
0.15,-0.15,1.09,-2.72,14.26,-0.98
0.14,-0.14,1.06,-2.41,15.25,-0.67
0.17,-0.13,1.06,-3.4,9.16,-1.31
0.19,-0.13,1.05,-3.25,8.81,-0.99
0.2,-0.13,1.03,-3.98,11.31,-1.66
0.21,-0.13,1.02,-5.62,12.24,-2.35
0.21,-0.12,1.04,-8.26,7.91,-3.31
0.23,-0.12,1.03,-8.96,10.09,-3.68
0.26,-0.12,1.05,-8.87,12.06,-4.81
0.32,-0.13,1.08,-8.81,16.18,-8.93
0.31,-0.14,1.08,-7.36,21.07,-11.16
0.26,-0.14,1.08,-6.41,22.15,-11.94
0.27,-0.14,1.06,-6.27,20.75,-13.4
0.25,-0.14,1.08,-5.88,14.76,-15.19
0.25,-0.13,1.08,-5.34,12.29,-15.6
0.27,-0.14,1.1,-3.85,14.47,-16.69
0.25,-0.15,1.13,-3.1,13.86,-17.21
0.26,-0.15,1.13,-2.34,18.2,-16.73
0.3,-0.15,1.13,-0.53,22.52,-17.85
0.3,-0.15,1.1,0.76,22.21,-20.38
0.31,-0.15,1.05,1.59,23.4,-23.42
0.28,-0.13,0.96,-1.83,28.99,-27.08
0.29,-0.14,0.95,-6.2,28.63,-30.0
0.26,-0.15,0.96,-10.98,25.28,-32.67
0.2,-0.15,0.96,-14.56,24.92,-33.37
0.15,-0.17,0.97,-16.72,24.4,-33.04
0.14,-0.16,1.03,-16.37,24.79,-31.73
0.15,-0.17,1.04,-14.7,23.16,-31.04
0.17,-0.18,1.08,-11.69,26.27,-30.26
0.2,-0.18,1.09,-11.8,19.33,-31.88
0.22,-0.17,1.09,-11.54,9.89,-34.72
0.28,-0.18,1.06,-10.84,17.16,-35.66
0.24,-0.19,1.06,-10.73,19.04,-45.21
0.2,-0.18,1.05,-9.1,26.11,-47.44
0.17,-0.19,1.02,-6.38,31.31,-49.02
0.12,-0.2,0.99,-5.47,38.47,-49.88
0.04,-0.22,0.98,-7.11,36.0,-49.53
-0.01,-0.19,0.93,-13.42,34.08,-47.22
-0.01,-0.22,0.95,-15.71,32.84,-47.24
-0.05,-0.24,0.93,-16.32,34.7,-45.08
