acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.07,-0.08,1.05,-6.47,-2.89,1.24
0.06,-0.08,1.04,-5.65,0.03,0.31
0.04,-0.08,1.02,-6.2,0.6,0.76
0.04,-0.08,1.0,-6.34,1.77,1.68
0.05,-0.08,0.99,-6.93,2.49,2.9
0.06,-0.07,0.99,-8.35,-0.03,3.5
0.09,-0.07,1.02,-9.92,-1.65,3.76
0.08,-0.08,1.07,-12.05,-3.13,3.18
0.09,-0.09,1.09,-11.04,-3.01,2.27
0.1,-0.1,1.09,-9.92,-4.38,1.47
0.08,-0.1,1.1,-8.02,-3.45,-0.21
0.04,-0.11,1.1,-6.52,-2.03,-0.84
0.05,-0.11,1.09,-5.54,-1.3,0.2
0.06,-0.1,1.07,-3.94,-0.18,1.13
0.06,-0.1,1.06,-3.89,0.31,1.47
0.05,-0.1,1.05,-4.47,-0.32,2.0
0.06,-0.09,1.05,-6.52,-2.95,2.5
0.08,-0.09,1.06,-8.18,-3.66,3.51
0.08,-0.09,1.08,-8.61,-3.77,3.73
0.09,-0.09,1.11,-8.63,-5.56,2.92
0.09,-0.11,1.12,-9.01,-7.66,1.89
0.08,-0.11,1.12,-6.78,-6.08,1.66
0.07,-0.11,1.08,-3.69,-2.05,1.56
0.06,-0.11,1.05,1.39,1.77,1.27
0.06,-0.1,1.05,1.25,1.42,1.6
0.06,-0.1,1.03,0.26,0.76,2.56
0.08,-0.08,1.04,0.0,-0.79,3.08
0.08,-0.08,1.04,-2.03,-1.68,2.85
0.09,-0.07,1.03,-3.11,-1.39,2.53
0.1,-0.08,1.05,-3.68,1.48,3.44
0.11,-0.08,1.08,-4.37,-0.72,2.84
0.11,-0.08,1.08,-4.17,-2.93,2.21
0.14,-0.08,1.09,-2.0,-2.08,2.44
0.14,-0.08,1.07,-1.13,-0.41,1.68
0.13,-0.07,1.05,-1.68,1.83,0.47
0.1,-0.07,1.02,-1.18,5.85,-0.43
0.08,-0.06,1.01,-0.5,8.18,-0.18
0.09,-0.06,1.01,-2.11,5.37,0.52
0.09,-0.08,1.03,-4.64,0.87,0.78
0.08,-0.09,1.05,-5.37,-2.18,-0.09
0.09,-0.1,1.08,-5.16,-2.78,0.41
0.11,-0.1,1.06,-4.06,-1.94,1.02
0.13,-0.09,1.05,-1.4,-1.19,0.29
0.12,-0.09,1.02,0.95,1.79,-1.1
0.11,-0.09,0.99,1.36,2.49,-1.71
0.13,-0.08,0.97,0.09,0.31,-1.48
0.14,-0.08,0.97,-1.76,-1.6,-1.85
0.14,-0.07,0.97,-5.15,-3.39,-2.2
0.16,-0.06,1.0,-9.6,-3.66,-2.18
0.19,-0.06,1.03,-13.79,-7.85,-2.76
0.19,-0.08,1.06,-14.09,-5.34,-4.5
0.2,-0.08,1.09,-13.15,-2.34,-5.04
0.23,-0.08,1.14,-13.79,-4.27,-5.54
0.23,-0.09,1.16,-13.91,-1.56,-7.08
0.22,-0.1,1.18,-11.01,4.58,-8.24
0.2,-0.11,1.12,-3.92,13.79,-10.72
0.2,-0.1,1.04,-0.37,17.86,-10.32
0.19,-0.08,1.03,-1.27,17.79,-10.32
