acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.24,-0.09,1.05,-8.17,4.43,-8.79
0.23,-0.1,1.08,-9.19,3.76,-10.98
0.28,-0.12,1.0,-12.56,17.74,-9.71
0.29,-0.1,1.06,-14.87,25.19,-12.96
0.3,-0.08,1.0,-22.87,40.92,-16.0
0.28,-0.09,0.92,-27.25,48.63,-17.66
0.25,-0.09,0.94,-33.65,54.55,-19.05
0.2,-0.1,0.99,-36.5,46.03,-20.55
0.17,-0.11,1.07,-35.31,35.44,-22.24
0.14,-0.14,1.14,-27.53,27.27,-23.36
0.07,-0.16,1.13,-20.14,24.37,-20.63
0.03,-0.17,1.16,-12.82,11.31,-16.15
0.07,-0.16,1.16,-9.71,1.02,-12.58
0.09,-0.16,1.14,-5.6,-3.02,-8.79
0.18,-0.13,1.08,-2.99,0.31,-8.17
0.22,-0.13,1.04,-2.85,-3.48,-10.66
0.24,-0.12,1.05,-4.06,-7.34,-14.31
0.27,-0.11,1.04,-4.12,-1.92,-18.0
0.3,-0.11,1.01,-3.18,7.69,-22.11
0.26,-0.1,1.02,-5.44,11.48,-26.6
0.19,-0.11,1.01,-8.34,12.98,-28.08
0.14,-0.12,1.01,-9.53,9.74,-29.68
0.12,-0.13,1.04,-9.51,6.15,-29.98
0.1,-0.14,1.05,-9.08,3.71,-28.87
0.1,-0.15,1.07,-8.09,-1.63,-27.86
0.13,-0.16,1.11,-7.44,-0.24,-27.05
0.15,-0.16,1.1,-5.91,3.76,-27.07
0.17,-0.16,1.1,-4.02,5.1,-29.05
0.18,-0.15,1.09,-4.37,4.93,-31.66
0.12,-0.13,1.07,-4.18,6.09,-33.4
0.09,-0.14,1.04,-1.73,4.06,-33.05
0.1,-0.15,1.02,-1.28,5.63,-32.6
0.07,-0.15,1.03,-2.17,5.62,-31.53
0.07,-0.14,1.0,-4.9,9.07,-29.73
0.08,-0.14,0.99,-6.26,12.38,-29.73
0.04,-0.14,1.0,-7.24,13.37,-28.79
0.02,-0.14,1.01,-7.95,12.4,-27.05
0.05,-0.14,1.03,-8.05,12.17,-26.02
0.08,-0.15,1.07,-7.1,8.23,-26.29
0.16,-0.13,1.08,-8.55,9.77,-28.32
0.21,-0.12,1.11,-10.18,13.76,-33.08
0.19,-0.14,1.09,-10.81,17.47,-36.73
0.1,-0.14,1.09,-8.73,16.6,-37.1
0.09,-0.15,1.08,-6.4,16.96,-35.76
0.08,-0.15,1.05,-3.94,15.71,-32.82
0.1,-0.14,1.05,-2.08,11.97,-28.98
0.21,-0.14,1.05,-2.69,13.39,-27.16
0.29,-0.13,1.07,-3.21,15.6,-28.5
0.37,-0.12,1.01,-3.45,28.67,-34.95
0.35,-0.12,0.98,-3.25,31.79,-39.47
0.35,-0.11,0.94,-4.35,39.57,-43.59
0.27,-0.13,0.91,-5.63,41.5,-46.6
0.23,-0.14,0.86,-7.79,42.49,-48.26
0.2,-0.14,0.86,-11.22,41.3,-49.45
0.18,-0.15,0.86,-14.92,38.82,-51.07
0.14,-0.17,0.87,-18.2,39.3,-51.05
0.07,-0.15,0.95,-20.99,31.3,-49.94
0.11,-0.17,0.95,-21.33,30.47,-50.61
0.14,-0.17,0.96,-19.45,30.75,-52.14
0.16,-0.16,0.97,-20.24,35.44,-54.53
0.14,-0.2,0.96,-21.73,37.07,-56.9
0.1,-0.21,0.96,-23.95,38.35,-58.34
0.08,-0.23,0.97,-25.28,38.29,-59.4
0.06,-0.25,0.99,-26.03,36.38,-60.66
0.01,-0.25,1.03,-26.66,34.73,-60.38
-0.01,-0.26,1.05,-26.53,32.95,-59.85
-0.0,-0.26,1.06,-25.4,35.13,-59.85
-0.04,-0.26,1.01,-20.21,39.63,-58.6
-0.05,-0.27,0.99,-18.55,35.15,-58.61
-0.04,-0.28,1.01,-19.85,31.24,-58.66
-0.03,-0.28,1.02,-21.36,27.74,-59.34
-0.05,-0.28,1.02,-21.77,23.63,-60.24
-0.07,-0.28,1.05,-21.89,23.18,-59.86
-0.08,-0.25,1.06,-22.99,27.05,-57.97
-0.1,-0.27,1.06,-20.31,22.96,-57.86
-0.06,-0.27,1.04,-20.55,36.53,-56.18
-0.07,-0.28,1.01,-17.91,38.85,-55.88
-0.06,-0.29,0.98,-19.25,39.54,-55.91
-0.06,-0.3,1.0,-20.12,38.02,-56.56
-0.07,-0.29,1.03,-21.05,32.23,-57.24
-0.05,-0.31,1.01,-18.43,29.51,-59.91
-0.07,-0.31,1.01,-16.63,24.5,-61.94
-0.08,-0.34,1.01,-15.27,19.36,-62.05
-0.07,-0.35,1.07,-10.53,16.21,-63.79
-0.28,-0.42,0.99,-4.5,16.64,-59.31
0.04,-0.35,1.05,-10.58,30.85,-56.41
0.03,-0.34,1.07,-10.21,40.35,-58.72
-0.01,-0.33,1.01,-12.15,49.77,-61.69
-0.09,-0.34,0.91,-17.21,57.76,-60.18
-0.16,-0.33,0.91,-17.77,63.6,-58.67
-0.15,-0.35,0.93,-16.47,58.99,-56.41
