acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.07,-0.01,1.06,-3.57,-2.35,0.6
0.08,-0.01,1.05,-4.55,-3.22,0.58
0.1,0.0,1.04,-6.76,-4.37,0.34
0.1,-0.02,1.04,-6.64,-3.04,-0.32
0.09,-0.02,1.03,-6.03,-1.63,-0.98
0.1,-0.02,1.04,-5.44,-1.15,-1.31
0.08,-0.02,1.02,-5.56,-1.18,-2.12
0.07,-0.02,1.01,-6.02,-1.37,-1.89
0.07,-0.03,1.0,-7.44,-2.15,-1.47
0.07,-0.03,1.01,-8.87,-3.36,-1.24
0.06,-0.04,1.02,-10.38,-3.01,-0.06
0.08,-0.03,1.04,-11.13,-4.15,-0.15
0.09,-0.03,1.07,-11.18,-5.79,-0.84
0.09,-0.04,1.1,-8.69,-3.79,-0.96
0.11,-0.04,1.09,-6.12,1.62,-1.42
0.09,-0.04,1.07,-5.24,1.19,-1.83
0.07,-0.03,1.05,-4.24,0.08,-1.34
0.06,-0.03,1.04,-4.64,-4.29,-0.49
0.07,-0.03,1.03,-5.47,-8.17,0.63
0.09,-0.04,1.05,-6.85,-9.05,1.39
0.09,-0.03,1.07,-8.38,-9.33,2.03
0.11,-0.03,1.06,-7.85,-5.69,3.27
0.14,-0.02,1.06,-7.08,-0.47,2.99
0.16,-0.02,1.08,-8.44,-1.39,1.63
0.16,-0.04,1.06,-9.15,-2.35,-0.12
0.14,-0.03,1.1,-9.39,-2.49,-0.31
0.15,-0.02,1.08,-5.71,1.59,-0.82
0.13,-0.03,1.07,-3.3,4.35,-1.59
0.1,-0.03,1.06,-4.84,1.07,-1.42
0.1,-0.03,1.06,-8.29,-0.37,0.93
0.12,-0.03,1.06,-8.15,-2.26,0.72
0.09,-0.11,1.13,-10.47,1.42,1.92
0.13,-0.03,1.09,-6.67,-5.42,1.54
0.18,-0.03,1.09,-4.93,0.75,0.0
0.17,-0.02,1.1,-1.89,2.6,-1.8
0.15,-0.02,1.06,0.61,6.44,-3.13
0.14,-0.02,1.03,0.72,8.35,-3.57
0.11,-0.02,1.01,-2.09,4.03,-4.43
0.1,-0.03,1.01,-4.84,0.23,-4.4
0.08,-0.04,1.02,-6.67,-3.1,-3.94
0.07,-0.04,1.04,-6.99,-4.05,-2.98
0.08,-0.06,1.07,-5.91,-3.4,-2.26
0.1,-0.05,1.07,-4.32,0.72,-1.08
0.13,-0.04,1.06,-4.23,1.59,-1.77
0.15,-0.04,1.08,-5.3,-0.85,-2.99
0.15,-0.04,1.1,-0.73,6.82,-3.89
0.15,-0.03,1.1,0.58,8.12,-5.02
0.13,-0.05,1.07,0.99,7.48,-5.24
0.11,-0.04,1.06,0.5,5.92,-4.44
0.11,-0.03,1.05,-1.18,2.27,-3.82
0.11,-0.03,1.05,-2.14,-0.09,-3.31
0.14,-0.03,1.06,-2.41,-1.02,-3.3
0.17,-0.02,1.07,-2.58,-1.59,-4.35
0.19,-0.03,1.08,-2.06,-0.96,-5.74
0.17,-0.03,1.1,-0.64,2.66,-7.47
0.15,-0.02,1.08,0.82,8.38,-6.31
0.16,-0.01,1.06,1.68,13.59,-5.94
0.2,-0.0,1.03,0.12,14.82,-6.96
0.22,-0.01,1.04,-1.11,15.39,-8.76
0.24,-0.02,1.02,-0.52,21.24,-10.95
0.19,-0.0,0.91,-3.92,28.44,-13.8
0.14,-0.01,0.95,-9.13,12.87,-14.69
0.15,-0.02,0.93,-11.62,9.83,-15.47
0.11,-0.03,0.98,-15.4,5.91,-15.22
0.08,-0.03,1.03,-21.21,4.41,-11.07
0.13,-0.04,1.08,-18.32,-0.21,-13.74
0.14,-0.04,1.12,-10.6,9.33,-13.28
0.14,-0.04,1.15,-5.79,12.08,-14.55
0.15,-0.03,1.13,-4.18,10.53,-16.31
0.12,-0.03,1.1,-2.35,11.07,-16.76
0.11,-0.03,1.06,0.64,14.15,-16.0
0.12,-0.01,1.01,0.58,11.13,-16.56
0.13,-0.01,0.96,-9.16,2.38,-20.29
0.12,-0.01,1.04,-14.06,-3.95,-20.09
0.14,-0.03,1.02,-13.92,0.15,-20.93
0.1,-0.04,1.03,-14.66,-0.37,-21.59
0.08,-0.03,1.07,-15.95,0.32,-19.8
0.13,-0.05,1.07,-13.82,3.05,-20.2
0.14,-0.04,1.11,-11.31,2.69,-21.91
0.13,-0.04,1.1,-7.56,4.87,-23.02
0.14,-0.05,1.09,-4.23,7.25,-23.15
0.15,-0.03,1.07,-4.82,4.47,-24.66
0.13,-0.04,1.04,-6.44,-0.26,-26.26
0.13,-0.07,1.01,-7.98,2.18,-26.37
0.08,-0.07,1.04,-8.23,0.29,-26.27
0.06,-0.07,1.05,-7.85,0.32,-25.21
0.07,-0.07,1.05,-8.21,1.39,-23.47
0.11,-0.05,1.02,-9.66,7.18,-22.27
0.11,-0.07,1.07,-11.1,4.79,-24.12
0.12,-0.06,1.08,-10.63,7.74,-23.77
0.14,-0.06,1.08,-7.28,12.95,-24.05
0.15,-0.06,1.07,-6.17,12.56,-25.68
0.17,-0.06,1.06,-8.44,9.71,-27.02
0.16,-0.06,1.05,-10.82,8.79,-28.79
0.16,-0.05,1.06,-12.38,6.95,-29.76
0.14,-0.07,1.06,-13.77,8.34,-30.95
0.11,-0.06,1.11,-15.27,4.93,-29.74
0.16,-0.08,1.12,-9.89,14.76,-31.37
0.15,-0.09,1.12,-9.63,16.72,-32.08
0.17,-0.1,1.1,-10.58,21.36,-32.7
0.15,-0.1,1.06,-13.74,24.43,-33.54
0.13,-0.08,1.03,-19.51,30.29,-31.8
0.09,-0.12,0.98,-24.53,24.26,-32.75
0.1,-0.06,0.99,-32.37,19.42,-30.67
0.14,-0.1,0.99,-30.63,9.69,-36.46
0.12,-0.12,1.0,-31.42,11.73,-37.86
0.13,-0.1,0.96,-32.43,17.08,-40.02
0.07,-0.12,1.02,-30.18,8.66,-43.5
0.06,-0.13,1.05,-24.32,24.26,-44.75
0.0,-0.13,1.05,-22.27,28.35,-45.07
-0.04,-0.15,1.05,-20.64,27.63,-42.98
-0.03,-0.16,1.05,-19.42,26.87,-40.79
-0.04,-0.17,1.03,-20.23,18.24,-39.83
-0.02,-0.15,1.04,-24.72,1.74,-40.67
0.03,-0.15,1.07,-24.72,-4.12,-42.27
0.03,-0.15,1.04,-19.08,11.48,-43.02
-0.02,-0.15,1.02,-13.01,16.76,-43.62
-0.03,-0.15,0.97,-11.33,18.98,-43.69
-0.02,-0.15,0.99,-18.7,15.56,-42.96
-0.05,-0.13,1.0,-19.85,17.31,-41.71
-0.07,-0.2,1.03,-18.46,11.63,-42.35
-0.07,-0.2,1.07,-18.32,9.54,-40.92
-0.07,-0.19,1.12,-14.6,9.28,-40.27
-0.08,-0.18,1.08,-8.44,13.65,-38.55
-0.06,-0.18,1.07,-5.79,21.04,-36.6
-0.02,-0.17,0.99,-3.98,29.69,-35.51
-0.01,-0.17,0.99,-7.34,31.5,-35.74
-0.01,-0.17,0.94,-13.39,35.73,-36.15
-0.04,-0.18,0.98,-20.96,34.49,-36.11
-0.07,-0.19,0.97,-20.69,37.16,-36.46
-0.13,-0.18,1.03,-19.71,18.0,-37.66
-0.13,-0.19,1.05,-17.39,-1.45,-38.34
-0.1,-0.19,1.06,-12.37,-8.26,-38.46
-0.06,-0.2,1.04,-6.4,-2.53,-38.21
-0.05,-0.2,1.0,-4.05,-0.03,-37.74
-0.04,-0.19,0.98,-9.6,4.21,-37.15
-0.05,-0.19,0.96,-16.92,9.68,-35.56
-0.05,-0.18,0.94,-23.15,16.38,-33.91
-0.03,-0.17,0.92,-32.29,23.27,-32.05
-0.02,-0.18,0.92,-36.82,30.52,-31.3
-0.02,-0.19,0.85,-41.94,38.47,-30.61
-0.02,-0.21,0.86,-48.87,38.78,-31.48
-0.02,-0.23,0.97,-52.82,27.45,-32.79
-0.0,-0.25,1.01,-46.41,25.47,-34.26
-0.01,-0.25,1.01,-35.44,32.37,-37.25
-0.04,-0.17,1.0,-29.11,37.51,-37.07
-0.06,-0.2,0.96,-29.21,40.78,-35.63
-0.03,-0.21,0.89,-33.94,42.52,-33.86
0.06,-0.22,0.81,-49.71,48.89,-37.85
0.06,-0.25,0.77,-57.76,61.08,-41.1
-0.03,-0.27,0.78,-66.29,65.86,-42.26
-0.07,-0.27,0.9,-71.54,48.84,-45.01
-0.04,-0.29,0.91,-69.31,55.28,-48.31
-0.1,-0.32,0.93,-61.5,66.17,-49.83
-0.16,-0.34,0.99,-54.2,64.24,-50.34
-0.13,-0.36,0.98,-49.5,61.4,-52.56
-0.17,-0.38,0.96,-45.92,51.73,-55.89
-0.23,-0.4,0.94,-43.36,36.63,-59.07
-0.24,-0.42,0.94,-36.53,13.68,-61.4
-0.25,-0.43,0.89,-34.58,18.03,-58.4
-0.25,-0.45,0.85,-36.78,18.63,-56.52
-0.25,-0.44,0.87,-44.69,20.61,-55.37
-0.27,-0.46,0.93,-49.59,25.57,-53.24
-0.28,-0.49,0.94,-45.42,29.07,-51.45
-0.35,-0.51,0.95,-37.92,28.66,-49.89
-0.4,-0.51,0.99,-31.13,23.47,-46.26
-0.37,-0.51,0.97,-30.79,17.25,-41.51
-0.36,-0.53,0.96,-31.74,9.94,-36.92
-0.25,-0.5,1.08,-22.69,-0.98,-27.16
-0.15,-0.49,1.1,-13.18,4.21,-26.06
-0.1,-0.48,1.06,-6.34,19.13,-27.22
-0.09,-0.49,1.04,-2.67,25.71,-28.81
-0.09,-0.52,0.98,-2.08,32.53,-29.34
-0.13,-0.52,0.9,-0.78,24.99,-30.56
-0.18,-0.5,0.87,-0.87,23.48,-27.79
-0.16,-0.45,0.83,-4.73,25.44,-23.28
-0.12,-0.41,0.8,-12.76,30.24,-18.78
-0.06,-0.4,0.77,-21.97,37.31,-16.49
