acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.07,-0.1,1.06,-1.05,5.15,4.52
0.08,-0.1,1.05,-3.02,4.21,3.77
0.04,-0.1,1.03,-5.34,2.72,3.91
0.06,-0.09,1.0,-7.68,0.43,4.2
0.08,-0.1,1.02,-9.98,-5.37,2.99
0.11,-0.11,1.03,-9.51,-8.63,2.2
0.11,-0.12,1.07,-7.95,-7.1,0.79
0.1,-0.12,1.08,-4.9,-3.08,0.55
0.1,-0.12,1.08,-3.5,0.79,1.68
0.1,-0.12,1.06,-2.79,4.58,2.24
0.11,-0.1,1.03,-2.61,5.4,2.0
0.1,-0.11,1.01,-3.91,2.66,0.96
0.09,-0.11,1.0,-5.1,-1.95,-0.03
0.09,-0.11,1.01,-8.03,-3.8,0.53
0.1,-0.11,1.05,-8.38,-6.6,0.73
0.12,-0.12,1.07,-5.27,-4.69,0.66
0.14,-0.13,1.08,-5.1,3.11,0.84
0.11,-0.13,1.08,-3.65,5.16,0.2
0.1,-0.13,1.07,-1.37,6.85,-0.29
0.02,-0.14,1.03,-1.68,-1.31,0.52
0.06,-0.13,1.02,-2.31,-4.49,0.66
0.06,-0.13,1.02,-3.28,-5.31,0.67
0.06,-0.12,1.02,-3.19,-4.41,2.06
0.06,-0.12,1.02,-3.8,-3.21,3.19
0.08,-0.11,1.02,-6.93,-3.8,3.59
0.09,-0.1,1.03,-5.92,-8.26,3.3
0.12,-0.1,1.04,-3.53,-10.23,3.02
0.14,-0.11,1.02,-4.17,-6.64,2.17
0.14,-0.12,1.04,-7.08,-3.44,0.52
0.14,-0.14,1.06,-6.38,2.08,-0.99
0.1,-0.14,1.05,-3.74,6.05,-1.71
0.05,-0.12,0.99,-3.22,7.25,-1.73
0.01,-0.11,0.96,-4.49,8.06,-0.15
0.01,-0.09,0.92,-7.01,4.53,0.72
0.01,-0.1,0.94,-10.2,-4.9,1.79
0.05,-0.1,1.03,-13.79,-3.33,7.33
0.11,-0.11,1.09,-13.37,3.66,8.47
0.18,-0.13,1.14,-10.2,7.98,4.98
0.19,-0.14,1.15,-5.59,10.49,-0.99
0.16,-0.14,1.14,-2.18,11.53,-3.97
0.12,-0.15,1.11,-0.9,11.83,-5.19
0.14,-0.13,1.04,-3.13,12.81,-6.92
0.1,-0.13,1.03,-6.11,6.78,-7.54
0.09,-0.14,1.01,-8.78,5.15,-6.56
0.09,-0.14,1.03,-10.27,5.48,-5.31
0.12,-0.13,1.06,-11.15,8.73,-3.42
0.18,-0.14,1.1,-12.11,13.22,-3.92
0.18,-0.14,1.12,-9.59,12.63,-6.34
0.18,-0.14,1.12,-7.79,13.11,-7.39
0.22,-0.15,1.11,-7.51,9.01,-9.51
0.26,-0.15,1.12,-7.65,7.89,-11.42
0.28,-0.15,1.1,-7.44,9.33,-14.34
0.25,-0.15,1.08,-7.8,14.56,-17.83
0.2,-0.14,1.09,-8.09,14.05,-17.62
0.22,-0.13,1.05,-9.42,16.32,-15.56
0.23,-0.15,1.02,-9.04,20.12,-17.53
0.26,-0.12,1.02,-10.61,17.8,-13.05
0.29,-0.1,1.02,-12.27,26.17,-16.89
0.28,-0.1,1.05,-15.48,31.42,-14.12
0.28,-0.12,1.1,-18.38,29.97,-14.69
0.29,-0.15,1.15,-17.02,26.93,-18.26
0.25,-0.19,1.09,-9.05,32.99,-24.61
0.21,-0.18,1.04,-10.75,31.86,-27.24
0.15,-0.2,0.99,-17.95,28.6,-25.8
0.13,-0.19,0.96,-19.85,14.7,-23.88
0.12,-0.19,0.97,-21.66,5.42,-23.77
0.14,-0.2,0.95,-20.03,5.68,-24.7
0.15,-0.17,0.98,-17.39,4.81,-26.43
0.16,-0.21,1.0,-15.95,5.79,-31.31
0.14,-0.21,1.03,-13.79,10.69,-33.94
0.12,-0.21,1.07,-13.66,16.47,-35.4
0.12,-0.23,1.08,-12.66,19.01,-40.29
0.08,-0.27,1.04,-6.79,29.22,-52.79
-0.01,-0.26,1.03,-6.84,23.97,-51.19
-0.05,-0.27,1.04,-5.11,16.61,-49.66
-0.05,-0.24,1.06,-4.66,13.8,-48.38
-0.05,-0.26,1.06,-5.28,12.11,-47.6
-0.06,-0.25,1.09,-3.89,14.76,-45.01
-0.05,-0.23,1.08,-1.18,18.95,-41.59
-0.03,-0.23,1.06,1.48,17.42,-39.73
0.04,-0.22,1.04,4.0,19.69,-40.12
0.04,-0.21,0.99,5.69,23.85,-41.91
0.06,-0.21,0.94,3.6,20.82,-43.63
0.07,-0.21,0.93,-0.61,14.4,-47.24
0.1,-0.21,0.94,-5.86,17.62,-56.43
0.05,-0.21,0.98,-8.03,20.67,-58.85
-0.01,-0.22,1.0,-8.56,23.6,-58.21
-0.04,-0.23,1.01,-9.45,26.09,-55.37
-0.02,-0.24,1.06,-8.95,23.42,-55.37
0.01,-0.24,1.06,-6.99,24.99,-56.99
0.01,-0.24,1.01,-6.09,31.47,-58.75
-0.02,-0.26,0.99,-8.46,28.78,-60.18
-0.05,-0.26,1.01,-12.61,26.52,-59.98
-0.05,-0.26,1.03,-12.46,30.85,-58.96
-0.06,-0.25,1.05,-11.6,36.31,-59.83
-0.16,-0.25,1.0,-9.27,37.27,-59.33
-0.21,-0.25,0.97,-9.62,34.24,-53.76
-0.16,-0.25,1.01,-11.62,27.57,-50.49
-0.08,-0.25,1.04,-13.27,21.54,-51.98
-0.05,-0.25,1.06,-13.18,21.97,-55.24
-0.05,-0.27,1.06,-12.26,25.97,-57.5
-0.1,-0.26,1.05,-10.99,25.65,-59.47
