acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.03,-0.06,1.16,-3.16,0.14,1.25
0.03,-0.06,1.16,-0.72,-1.31,3.56
0.04,-0.06,1.16,1.97,-2.66,5.8
0.08,-0.05,1.11,5.53,-3.69,6.23
0.11,-0.03,1.05,6.44,-1.16,6.92
0.14,-0.02,1.01,3.92,-2.17,6.67
0.15,-0.02,0.99,0.31,-6.58,6.31
0.15,-0.04,0.99,-1.53,-6.73,5.18
0.15,-0.05,0.99,-1.89,-5.79,3.77
0.12,-0.04,1.0,-3.28,-4.79,3.62
0.1,-0.05,1.0,-5.01,-5.48,4.55
0.12,-0.04,1.01,-7.11,-6.75,5.65
0.15,-0.03,1.02,-8.49,-7.77,5.21
0.15,-0.02,1.04,-7.1,-6.44,4.44
0.15,-0.02,1.05,-6.67,-4.81,4.06
0.15,-0.02,1.07,-7.86,-4.73,4.23
0.16,-0.02,1.1,-7.13,-0.29,5.08
0.19,-0.03,1.08,-5.27,4.56,3.54
0.14,-0.03,1.09,-3.74,3.04,2.93
0.12,-0.04,1.08,-4.11,1.33,3.28
0.14,-0.04,1.09,-3.02,2.84,3.95
0.15,-0.03,1.08,-2.14,5.79,3.69
0.14,-0.04,1.06,-2.49,4.85,3.08
0.11,-0.04,1.03,-2.89,0.78,2.95
0.12,-0.05,1.02,-3.1,-1.56,3.51
0.12,-0.02,0.99,-5.36,-2.06,4.29
0.08,-0.05,1.01,-8.27,-5.73,3.82
0.09,-0.06,1.01,-6.09,-4.34,4.2
0.07,-0.07,1.01,-5.92,-4.41,4.67
0.04,-0.07,1.03,-5.11,-7.59,6.15
0.06,-0.07,1.06,-5.33,-14.9,7.08
0.11,-0.05,1.07,-3.74,-15.94,7.8
0.15,-0.03,1.08,-0.89,-10.84,8.23
0.22,-0.03,1.05,0.73,-4.5,7.34
0.23,-0.02,1.07,-0.81,-7.73,5.56
0.27,-0.02,1.07,-0.64,-3.94,3.91
0.27,-0.02,1.07,0.2,0.64,1.77
0.25,-0.02,1.09,-0.35,2.31,0.15
0.23,-0.03,1.08,-0.63,2.12,-1.27
0.21,-0.02,1.07,-1.8,2.18,-1.04
0.2,-0.02,1.06,-3.1,2.05,-1.15
0.22,-0.03,1.08,-3.5,2.69,-1.27
0.23,-0.03,1.09,-2.99,3.08,-1.79
0.26,-0.04,1.07,-2.06,3.11,-3.3
0.25,-0.03,1.05,-1.63,5.89,-4.21
0.25,-0.03,1.02,-2.81,8.5,-4.93
0.25,-0.02,0.99,-4.18,10.38,-5.22
0.27,-0.02,1.0,-5.95,11.19,-5.97
0.29,-0.01,1.02,-6.61,10.14,-7.98
0.29,-0.03,1.04,-6.34,16.17,-9.37
0.31,-0.02,1.05,-6.64,17.24,-10.6
0.31,-0.02,1.05,-6.6,17.05,-12.15
0.28,0.02,1.03,-6.99,14.41,-12.31
0.28,-0.03,1.07,-7.3,1.68,-14.41
0.32,-0.05,1.04,-5.42,5.76,-16.31
0.33,-0.04,1.06,-6.31,-0.03,-17.05
0.39,-0.05,1.01,-6.87,0.17,-20.72
0.39,-0.06,1.02,-8.84,1.36,-23.37
0.36,-0.07,1.02,-9.48,5.3,-26.26
0.34,-0.04,1.0,-10.78,9.34,-27.34
0.29,-0.08,0.97,-11.13,11.18,-29.86
0.28,-0.08,0.96,-12.38,15.98,-30.34
0.22,-0.08,0.97,-16.29,16.17,-29.91
0.24,-0.1,0.97,-17.59,18.23,-31.25
0.2,-0.1,1.04,-19.01,13.33,-32.98
0.17,-0.09,1.07,-17.27,4.18,-35.51
0.1,-0.1,1.11,-12.2,-5.88,-36.31
0.06,-0.11,1.12,-6.84,-12.08,-35.04
0.04,-0.1,1.11,-2.58,-24.4,-34.03
0.11,-0.09,1.07,-2.06,-34.38,-33.83
0.12,-0.07,1.05,-2.29,-37.47,-34.44
0.12,-0.07,1.03,-3.39,-32.27,-32.89
0.14,-0.07,1.04,-4.81,-26.64,-30.43
0.23,-0.03,1.07,-10.6,0.58,-28.11
0.21,-0.06,1.07,-9.76,11.11,-29.21
0.16,-0.06,1.08,-10.21,9.98,-29.79
0.18,-0.05,1.06,-10.87,11.91,-30.06
0.16,-0.07,1.04,-10.75,13.76,-31.28
0.15,-0.06,1.02,-12.47,14.72,-31.33
0.15,-0.07,1.03,-13.97,9.34,-31.74
0.15,-0.06,1.03,-16.08,3.47,-32.18
0.13,-0.07,1.05,-16.85,-3.18,-33.42
0.12,-0.08,1.06,-17.45,-9.5,-32.84
0.14,-0.08,1.05,-17.51,-8.53,-32.64
0.18,-0.06,1.05,-17.69,2.43,-32.61
0.19,-0.06,1.03,-16.31,8.08,-33.91
0.2,-0.08,1.01,-17.4,8.53,-35.88
0.18,-0.07,1.02,-21.27,6.02,-36.43
0.19,-0.09,1.02,-24.58,8.49,-36.98
0.19,-0.09,1.04,-25.83,12.9,-38.89
0.17,-0.1,1.05,-25.73,20.75,-39.94
0.11,-0.1,1.06,-24.29,26.75,-40.03
0.1,-0.1,1.06,-23.42,26.27,-38.47
0.13,-0.08,1.04,-24.2,28.0,-39.16
0.1,-0.11,1.05,-23.42,26.37,-40.2
0.13,-0.1,0.99,-24.89,20.76,-38.43
0.14,-0.13,1.03,-26.26,21.66,-40.09
0.08,-0.12,1.03,-26.46,26.24,-39.36
0.03,-0.12,1.03,-25.94,26.7,-37.54
0.04,-0.12,1.02,-26.4,26.79,-36.53
0.06,-0.12,1.01,-27.94,26.58,-36.75
0.04,-0.12,1.02,-27.19,26.27,-36.34
0.03,-0.13,1.04,-26.09,21.51,-36.08
0.05,-0.14,1.04,-24.72,19.05,-36.55
0.04,-0.15,1.02,-24.09,16.93,-36.41
0.04,-0.14,1.0,-23.44,22.2,-35.02
-0.05,-0.15,1.03,-21.34,36.2,-31.11
-0.08,-0.16,1.03,-18.92,45.86,-26.64
-0.1,-0.14,0.98,-19.97,61.94,-15.83
-0.15,-0.19,0.97,-17.63,51.47,-15.6
-0.16,-0.18,0.96,-14.58,44.72,-12.0
-0.05,-0.18,0.97,-12.92,23.33,-13.95
0.01,-0.16,1.0,-14.26,-2.81,-20.29
0.05,-0.17,1.01,-15.28,-14.69,-26.02
0.11,-0.14,1.04,-15.34,-18.76,-32.89
0.07,-0.14,1.07,-13.04,-17.6,-36.35
0.04,-0.14,1.1,-7.39,-0.11,-33.04
0.1,-0.13,1.05,-6.4,18.46,-31.76
0.01,-0.14,1.02,-5.25,25.19,-31.76
0.03,-0.14,0.98,-6.56,28.32,-31.04
0.01,-0.15,1.0,-10.52,14.98,-31.1
0.03,-0.13,0.99,-15.08,5.68,-31.68
0.09,-0.15,1.0,-15.34,3.48,-34.17
0.08,-0.17,1.01,-15.18,7.5,-35.71
0.09,-0.16,1.02,-16.66,15.28,-36.58
0.07,-0.16,1.03,-16.24,24.58,-35.5
0.06,-0.15,0.99,-17.21,28.27,-35.73
0.05,-0.17,1.02,-20.93,23.16,-37.36
0.06,-0.18,1.01,-20.47,30.35,-37.95
0.03,-0.19,1.01,-19.27,29.13,-38.98
0.06,-0.2,1.02,-19.77,29.11,-39.76
0.04,-0.22,1.02,-20.35,31.54,-40.9
0.02,-0.21,1.0,-19.48,33.91,-41.15
0.03,-0.2,0.99,-18.95,31.76,-42.67
-0.01,-0.19,0.98,-17.69,31.42,-43.95
-0.01,-0.2,0.96,-17.8,29.62,-43.57
0.0,-0.22,0.93,-22.37,22.61,-44.08
0.02,-0.23,0.96,-31.71,21.74,-43.28
0.03,-0.26,0.99,-32.58,25.34,-43.04
0.01,-0.26,1.03,-31.5,29.27,-42.6
0.02,-0.27,1.05,-30.56,32.08,-42.96
0.01,-0.28,1.05,-28.98,37.47,-43.4
-0.06,-0.29,0.94,-29.42,35.3,-41.33
-0.16,-0.29,0.87,-32.6,32.78,-35.3
-0.18,-0.29,0.85,-36.82,46.03,-30.49
-0.19,-0.26,0.85,-43.08,38.73,-24.66
-0.16,-0.25,0.81,-43.45,49.83,-21.88
-0.19,-0.25,0.84,-43.33,49.01,-15.89
-0.12,-0.27,0.92,-44.37,37.05,-17.02
-0.04,-0.3,0.97,-42.58,34.11,-21.05
0.01,-0.31,1.02,-37.31,39.88,-25.82
0.06,-0.31,1.18,-29.4,45.79,-31.63
0.1,-0.32,1.23,-22.17,58.44,-36.52
0.02,-0.32,1.22,-18.0,66.08,-38.21
-0.07,-0.33,1.2,-14.84,60.12,-37.8
-0.08,-0.33,1.12,-13.02,51.3,-37.83
-0.1,-0.32,0.96,-12.43,53.31,-38.11
-0.2,-0.34,0.84,-19.13,28.02,-38.56
-0.2,-0.34,0.88,-24.78,16.84,-38.95
-0.2,-0.35,0.94,-27.3,12.41,-39.22
-0.19,-0.36,0.98,-25.85,12.24,-38.47
-0.17,-0.37,1.0,-24.78,12.15,-37.31
-0.13,-0.36,1.02,-25.56,17.24,-37.33
-0.13,-0.38,1.04,-25.27,18.63,-39.28
-0.12,-0.38,0.99,-22.21,26.37,-40.73
-0.15,-0.38,0.93,-20.18,31.47,-40.78
-0.19,-0.38,0.91,-22.66,29.88,-40.84
-0.19,-0.38,0.92,-31.15,23.53,-37.33
-0.18,-0.39,0.86,-32.67,29.91,-35.31
-0.19,-0.41,0.93,-34.14,24.26,-35.53
-0.19,-0.42,0.98,-34.49,15.16,-35.79
-0.16,-0.41,1.04,-32.47,13.31,-38.43
-0.12,-0.41,1.05,-27.45,14.66,-40.63
-0.12,-0.41,1.02,-21.82,14.08,-42.99
-0.1,-0.4,0.97,-20.66,12.81,-46.2
-0.09,-0.41,0.88,-22.35,10.34,-50.85
-0.15,-0.43,0.85,-27.53,6.73,-53.27
-0.21,-0.44,0.85,-40.27,-7.08,-52.96
-0.22,-0.46,0.89,-44.38,-5.13,-51.62
-0.25,-0.47,0.91,-44.47,2.67,-48.38
-0.28,-0.47,0.93,-42.55,11.21,-43.77
-0.3,-0.46,0.95,-42.58,24.38,-37.66
-0.29,-0.46,0.96,-41.79,27.59,-33.98
-0.29,-0.48,0.96,-39.51,26.29,-33.18
-0.26,-0.49,0.93,-36.63,24.46,-33.07
-0.26,-0.5,0.89,-34.23,24.43,-33.73
-0.27,-0.5,0.9,-33.4,18.31,-34.95
-0.29,-0.51,0.97,-32.66,10.84,-35.83
-0.28,-0.5,0.98,-30.29,13.42,-36.61
-0.32,-0.51,0.99,-23.63,14.14,-36.56
-0.33,-0.52,0.98,-18.17,16.08,-35.3
-0.35,-0.52,0.95,-15.13,16.26,-33.97
-0.41,-0.52,0.95,-14.67,11.97,-32.14
-0.43,-0.53,0.94,-15.65,8.55,-29.4
-0.45,-0.52,0.91,-16.63,6.31,-25.68
-0.48,-0.52,0.91,-17.8,0.29,-21.33
-0.45,-0.52,0.96,-18.61,0.61,-17.31
-0.43,-0.54,1.05,-9.13,8.0,-13.56
-0.39,-0.54,1.02,-2.15,14.27,-10.12
-0.37,-0.52,1.01,1.39,18.93,-7.57
-0.36,-0.52,0.99,2.09,13.04,-7.37
-0.37,-0.52,0.9,2.81,12.12,-5.18
-0.38,-0.53,0.84,2.67,8.84,-5.02
-0.38,-0.51,0.8,-0.37,6.43,-4.98
-0.43,-0.5,0.81,-4.24,0.9,-4.69
-0.45,-0.52,0.83,-5.98,-0.12,-0.41
-0.42,-0.51,0.84,-6.23,0.53,3.83
-0.35,-0.52,0.88,-8.26,2.69,6.89
-0.3,-0.51,0.97,-11.39,1.19,7.42
-0.22,-0.53,1.05,-11.39,-1.8,4.89
-0.12,-0.55,1.08,-1.73,1.44,-6.92
-0.14,-0.53,1.01,1.56,1.62,-11.92
-0.22,-0.54,0.99,2.98,-10.82,-16.63
-0.23,-0.53,0.96,2.15,-22.27,-19.07
-0.23,-0.51,0.93,2.38,-23.63,-18.55
-0.26,-0.49,0.88,5.33,-24.76,-15.42
-0.24,-0.48,0.84,7.45,-17.22,-8.96
-0.2,-0.46,0.81,6.26,-13.83,-2.73
-0.14,-0.45,0.79,1.21,-9.79,1.3
-0.1,-0.46,0.83,-2.69,-5.25,2.72
-0.06,-0.46,0.86,-3.98,-1.1,1.88
-0.05,-0.46,0.87,-3.18,1.53,-0.34
-0.07,-0.47,0.9,-1.85,-0.06,-8.84
-0.1,-0.47,0.95,-1.95,1.28,-11.94
-0.19,-0.49,1.0,0.12,-4.0,-14.32
-0.24,-0.51,1.03,3.63,-10.23,-13.27
-0.31,-0.53,1.05,7.91,-15.54,-10.11
