acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.21,-0.12,1.09,-4.72,24.38,2.98
0.22,-0.11,1.09,-2.35,25.86,1.8
0.2,-0.1,1.11,-1.74,21.37,-0.69
0.18,-0.1,1.07,-0.52,19.3,-0.06
0.18,-0.1,1.04,0.98,14.53,-0.31
0.2,-0.09,1.01,0.53,8.96,-1.27
0.2,-0.08,0.96,-1.27,2.79,-3.5
0.19,-0.07,0.92,-4.47,0.11,-4.53
0.17,-0.07,0.92,-7.63,0.66,-3.71
0.18,-0.1,1.0,-13.16,0.15,-2.4
0.2,-0.1,1.05,-12.24,-0.81,-3.18
0.23,-0.11,1.06,-9.25,2.93,-4.56
0.21,-0.11,1.05,-7.15,7.1,-6.41
0.18,-0.1,1.02,-8.05,7.16,-6.76
0.17,-0.1,1.03,-9.28,4.5,-7.16
0.15,-0.11,1.02,-8.84,2.52,-7.53
0.11,-0.11,1.04,-8.12,0.84,-6.52
0.08,-0.13,1.04,-7.19,-2.14,-4.87
0.11,-0.12,1.05,-6.55,-4.44,-3.83
0.12,-0.13,1.06,-5.76,-5.97,-2.98
0.09,-0.13,1.07,-4.64,-5.47,-1.36
0.11,-0.12,1.06,-4.79,-6.2,0.37
0.15,-0.11,1.06,-3.83,-6.84,0.67
0.15,-0.12,1.05,-2.46,-6.21,0.55
0.17,-0.12,1.02,-2.79,-4.66,-0.12
0.14,-0.12,1.02,-3.88,0.5,0.11
0.1,-0.11,1.03,-3.79,-2.12,1.27
0.12,-0.12,1.03,-4.4,-2.96,3.91
0.14,-0.11,1.06,-5.92,-3.18,5.31
0.18,-0.12,1.11,-5.71,-5.01,5.5
0.21,-0.13,1.14,-3.45,0.44,5.6
0.22,-0.13,1.15,-0.2,5.74,5.1
0.23,-0.13,1.12,1.63,5.54,4.24
0.28,-0.13,1.13,1.63,-2.76,1.62
0.29,-0.13,1.11,3.77,-5.83,-1.33
0.3,-0.12,1.08,5.65,0.78,-1.76
0.3,-0.1,1.04,4.14,5.8,-1.44
0.31,-0.08,1.04,0.64,4.7,-1.22
0.31,-0.08,1.04,-2.0,2.98,-1.27
