acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.16,-0.12,1.06,-5.3,-4.15,-1.15
0.12,-0.12,1.05,-6.23,-3.36,-2.75
0.08,-0.13,1.05,-5.15,-0.52,-3.15
0.05,-0.13,1.03,-4.92,-0.64,-2.53
0.04,-0.13,1.06,-6.08,-2.81,-1.36
0.05,-0.14,1.08,-7.08,-4.69,0.44
0.09,-0.14,1.08,-5.56,-4.84,2.29
0.17,-0.13,1.08,-3.45,-1.74,4.6
0.21,-0.13,1.14,-3.83,0.24,4.03
0.22,-0.13,1.12,-1.15,-0.58,0.18
0.19,-0.12,1.08,2.21,5.57,-2.64
0.14,-0.12,1.04,1.73,9.02,-4.85
0.13,-0.12,1.0,0.09,8.61,-5.51
0.12,-0.11,1.0,-2.11,9.25,-4.24
0.13,-0.11,0.98,-5.21,9.34,-2.93
0.15,-0.11,1.0,-7.47,7.6,-2.21
0.19,-0.11,1.04,-10.32,6.11,-0.78
0.25,-0.11,1.1,-11.01,1.66,-1.13
0.29,-0.11,1.1,-8.7,2.84,-3.22
0.28,-0.12,1.09,-6.03,7.25,-6.38
0.24,-0.12,1.05,-4.21,13.42,-9.63
0.19,-0.12,1.02,-3.62,17.21,-12.4
0.12,-0.13,0.99,-5.01,17.19,-13.66
0.01,-0.17,1.03,-6.47,16.9,-12.23
-0.04,-0.19,1.08,-9.22,5.45,-4.52
-0.07,-0.18,1.13,-10.67,1.15,2.21
0.02,-0.17,1.17,-6.5,-0.4,12.05
0.13,-0.16,1.18,-0.76,2.17,20.61
0.24,-0.14,1.15,6.14,2.17,22.03
0.28,-0.12,1.09,11.22,-0.92,16.87
0.27,-0.1,1.04,12.67,-5.97,8.89
0.25,-0.09,1.0,11.31,-8.24,1.05
0.28,-0.07,0.97,9.15,-10.82,-4.5
0.25,-0.06,0.97,5.88,-4.55,-9.82
0.22,-0.07,0.97,4.03,-1.16,-15.44
0.18,-0.07,0.95,3.6,3.79,-18.84
0.11,-0.08,0.96,0.67,7.91,-21.25
0.1,-0.1,0.97,-4.79,5.13,-21.42
0.16,-0.12,1.09,-10.14,0.73,-20.12
0.18,-0.13,1.11,-11.44,-7.34,-20.82
0.2,-0.12,1.12,-8.93,-6.0,-22.31
0.23,-0.11,1.11,-6.23,-2.46,-23.34
0.22,-0.11,1.09,-5.45,-0.06,-25.8
0.2,-0.11,1.09,-5.66,0.53,-28.55
0.19,-0.11,1.07,-4.52,2.61,-30.69
0.13,-0.12,1.05,-3.95,7.3,-32.31
0.11,-0.12,1.03,-4.9,11.07,-32.43
0.1,-0.13,1.02,-6.43,11.89,-31.85
0.11,-0.14,1.02,-8.14,10.75,-31.85
0.08,-0.14,1.01,-9.66,9.45,-33.04
0.05,-0.15,1.02,-11.05,7.56,-32.96
0.06,-0.14,1.02,-13.01,4.4,-31.33
0.08,-0.15,1.06,-13.69,4.37,-29.66
0.11,-0.14,1.09,-13.73,4.26,-29.01
0.1,-0.15,1.11,-11.98,5.31,-30.56
0.1,-0.14,1.09,-7.71,8.63,-30.72
0.1,-0.13,1.06,-5.07,13.63,-30.2
0.1,-0.13,1.02,-4.18,11.95,-31.11
0.1,-0.12,1.0,-4.9,9.71,-32.66
0.1,-0.14,1.0,-7.24,10.37,-33.18
0.09,-0.13,1.01,-9.91,12.63,-32.67
0.06,-0.14,1.01,-12.6,14.05,-32.99
0.05,-0.15,1.05,-13.68,12.53,-33.44
0.05,-0.16,1.07,-13.3,7.62,-34.02
0.06,-0.16,1.08,-12.49,9.68,-33.16
0.07,-0.17,1.1,-11.5,11.1,-32.21
0.07,-0.17,1.08,-9.34,11.71,-32.0
0.08,-0.15,1.04,-5.91,13.48,-31.89
0.11,-0.14,1.03,-4.35,14.66,-31.3
0.13,-0.14,1.01,-5.28,14.24,-32.11
0.11,-0.14,1.0,-6.66,15.11,-33.56
0.08,-0.13,0.99,-7.18,18.06,-34.21
0.08,-0.13,0.97,-8.0,17.39,-34.64
0.08,-0.13,0.95,-9.89,18.41,-35.83
0.01,-0.16,0.97,-12.56,27.79,-35.68
-0.0,-0.17,1.01,-18.87,43.04,-30.66
0.03,-0.18,1.05,-19.57,47.1,-25.86
0.09,-0.17,1.07,-18.78,45.53,-24.03
0.11,-0.16,1.09,-18.55,35.76,-26.23
0.12,-0.17,1.13,-16.66,26.41,-30.29
0.1,-0.17,1.11,-13.85,23.22,-33.77
0.1,-0.16,1.11,-11.07,20.0,-36.21
0.12,-0.15,1.07,-9.16,18.6,-38.23
0.09,-0.16,1.04,-7.62,20.44,-39.73
0.09,-0.16,1.03,-6.75,19.08,-41.15
0.09,-0.18,1.05,-8.06,15.57,-42.08
0.09,-0.19,1.05,-12.32,16.02,-43.01
0.07,-0.19,1.05,-13.27,18.93,-43.66
0.06,-0.18,1.06,-13.95,22.76,-43.44
