acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.13,-0.05,1.03,-9.91,-5.77,1.19
0.14,-0.06,1.05,-9.6,-6.2,0.81
0.15,-0.06,1.04,-6.38,0.46,1.25
0.14,-0.06,1.04,-3.85,5.42,1.47
0.12,-0.05,1.02,-4.27,4.49,1.65
0.13,-0.05,1.05,-5.42,-0.99,0.98
0.14,-0.06,1.06,-4.15,-4.52,0.55
0.14,-0.06,1.05,-1.51,-1.1,1.33
0.13,-0.05,1.05,-0.75,1.37,1.86
0.14,-0.06,1.04,-2.61,1.36,2.05
0.14,-0.06,1.02,-3.56,-0.53,1.24
0.11,-0.05,1.03,-3.8,-4.56,0.73
0.12,-0.06,1.02,-2.32,-5.3,1.59
0.15,-0.04,1.03,-2.95,-4.0,2.05
0.17,-0.04,1.06,-4.9,-7.19,1.37
0.19,-0.05,1.08,-1.97,0.12,0.12
0.17,-0.05,1.07,0.55,4.72,-0.18
0.14,-0.05,1.03,0.11,5.08,-0.56
0.11,-0.05,1.02,-0.75,0.34,-0.31
0.12,-0.06,1.02,-3.34,-5.79,-0.32
0.13,-0.05,1.07,-6.35,-10.79,-0.5
0.14,-0.06,1.09,-7.37,-10.43,-0.14
0.14,-0.07,1.1,-3.98,-3.6,0.87
0.15,-0.06,1.1,-0.4,3.08,1.83
0.13,-0.06,1.11,-0.03,2.76,1.97
0.15,-0.06,1.06,0.4,2.11,2.55
0.17,-0.05,1.03,0.29,3.05,2.05
0.18,-0.05,1.03,-0.9,0.75,0.21
0.16,-0.05,1.02,-1.24,1.18,-0.46
0.12,-0.04,1.01,-1.24,3.25,0.24
0.11,-0.05,1.0,-2.37,3.48,1.18
0.12,-0.03,0.98,-4.58,1.73,1.73
0.15,-0.03,0.98,-6.17,-1.95,1.79
0.18,-0.03,1.0,-7.66,-1.85,1.02
0.19,-0.04,1.02,-8.96,-1.77,-0.5
0.18,-0.04,1.06,-7.95,-2.27,-2.24
0.16,-0.04,1.07,-5.77,-0.05,-1.95
0.15,-0.05,1.08,-5.28,1.63,-1.89
0.15,-0.05,1.09,-5.27,2.18,-1.82
0.16,-0.04,1.08,-5.63,3.71,-1.77
0.15,-0.05,1.09,-4.67,4.15,-1.16
0.17,-0.04,1.08,-4.52,5.45,-0.23
0.19,-0.05,1.07,-5.15,3.77,-0.09
0.21,-0.04,1.06,-5.76,3.04,-0.69
0.24,-0.04,1.04,-6.24,3.4,-1.5
0.26,-0.03,1.04,-7.39,2.87,-3.19
0.29,-0.03,1.04,-7.74,4.84,-5.44
0.26,-0.04,1.05,-7.53,7.48,-9.56
0.25,-0.04,1.05,-8.06,8.43,-10.6
0.21,-0.05,1.06,-9.01,6.78,-11.19
0.2,-0.06,1.06,-9.25,6.09,-10.29
0.21,-0.06,1.07,-9.48,5.15,-10.2
0.23,-0.07,1.06,-10.2,6.64,-10.67
0.21,-0.07,1.14,-11.79,-1.33,-11.57
0.26,-0.07,1.1,-7.88,3.71,-11.94
0.28,-0.06,1.12,-4.12,10.56,-13.1
0.25,-0.06,1.13,-3.8,10.41,-14.92
0.23,-0.06,1.09,-2.49,13.18,-15.33
0.21,-0.06,1.08,-0.95,15.15,-15.48
0.2,-0.06,1.04,-0.67,15.04,-15.6
0.2,-0.06,1.01,-5.27,8.82,-17.27
0.2,-0.02,1.0,-8.02,7.07,-17.62
0.21,-0.05,1.04,-11.79,0.66,-19.83
0.22,-0.02,1.03,-12.66,10.37,-19.13
0.21,-0.06,1.06,-12.11,4.7,-20.55
0.21,-0.06,1.09,-9.16,5.82,-21.07
0.21,-0.06,1.06,-5.04,11.28,-20.14
0.21,-0.06,1.08,-5.66,8.43,-20.79
0.24,-0.07,1.06,-6.84,9.73,-21.15
0.28,-0.07,1.04,-6.02,11.71,-22.15
0.29,-0.01,1.04,-7.21,16.6,-23.94
0.25,-0.06,1.06,-9.01,7.91,-27.5
0.28,-0.07,1.05,-8.34,7.42,-29.08
0.21,-0.07,1.05,-7.27,6.81,-32.53
0.23,-0.09,0.99,-10.03,9.24,-34.08
0.2,-0.05,1.02,-9.47,12.47,-33.63
0.19,-0.09,0.97,-12.53,13.01,-34.84
0.15,-0.09,1.02,-12.81,6.4,-35.19
0.18,-0.1,0.97,-10.87,11.82,-34.87
0.19,-0.08,1.04,-15.13,2.46,-36.08
0.24,-0.09,1.0,-12.78,7.22,-37.31
0.23,-0.09,1.02,-11.62,10.46,-39.05
0.22,-0.09,1.03,-13.08,6.85,-41.59
0.2,-0.1,1.02,-13.33,10.24,-44.6
0.12,-0.1,1.05,-15.31,6.08,-44.76
0.15,-0.12,0.99,-14.96,11.57,-44.41
0.14,-0.1,1.04,-16.81,18.37,-44.61
0.08,-0.1,1.03,-14.84,18.15,-43.53
0.09,-0.1,1.04,-14.85,17.71,-43.01
0.11,-0.1,1.0,-12.26,23.77,-42.98
0.07,-0.08,1.02,-15.76,18.58,-44.0
0.1,-0.1,0.95,-17.19,18.92,-44.87
0.09,-0.08,0.97,-20.81,16.27,-45.82
0.03,-0.09,0.95,-24.44,11.76,-45.79
-0.05,-0.09,1.0,-30.52,-3.68,-45.13
0.02,-0.15,1.09,-25.56,-7.36,-44.79
-0.04,-0.17,1.16,-18.24,0.69,-42.23
-0.07,-0.16,1.16,-9.33,2.92,-37.86
-0.01,-0.14,1.07,-4.09,9.82,-33.89
0.03,-0.13,1.06,-4.66,6.81,-34.53
0.08,-0.14,1.04,-6.89,4.98,-36.26
0.09,-0.14,1.01,-7.73,8.21,-36.89
0.1,-0.14,1.01,-7.98,9.95,-37.85
0.07,-0.15,1.01,-8.52,10.76,-38.31
0.1,-0.14,0.99,-9.86,12.37,-38.92
0.1,-0.13,1.01,-12.79,16.76,-39.86
0.1,-0.12,0.99,-14.09,26.29,-40.09
0.02,-0.11,0.92,-13.83,39.83,-34.9
0.07,-0.11,0.92,-19.65,37.86,-34.73
0.13,-0.11,0.97,-28.92,26.75,-38.76
0.13,-0.13,1.02,-35.01,18.55,-43.39
0.14,-0.16,1.09,-34.08,15.74,-47.56
0.07,-0.17,1.15,-29.65,15.97,-50.46
0.03,-0.2,1.18,-24.84,15.42,-51.56
-0.03,-0.19,1.16,-20.67,19.1,-49.65
-0.07,-0.19,1.12,-15.8,26.47,-45.45
-0.07,-0.19,1.07,-12.49,27.44,-42.34
0.03,-0.18,1.01,-17.59,21.86,-41.89
0.06,-0.18,1.05,-22.35,15.62,-43.86
0.08,-0.18,1.09,-24.98,16.78,-44.92
0.08,-0.18,1.09,-25.01,21.77,-45.83
0.03,-0.18,1.09,-23.24,21.94,-46.27
0.02,-0.18,1.08,-20.9,18.99,-47.28
-0.01,-0.2,1.05,-19.33,24.05,-47.15
-0.05,-0.21,1.05,-18.43,22.64,-46.18
-0.07,-0.22,1.07,-17.5,19.91,-44.17
-0.06,-0.23,1.07,-15.19,18.44,-42.37
-0.02,-0.16,1.05,-15.69,28.84,-37.94
