acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.2,-0.01,0.87,-8.31,8.29,-4.61
0.22,-0.01,0.85,-12.09,2.35,-5.04
0.22,-0.02,0.85,-14.11,-0.4,-5.89
0.24,-0.01,0.84,-15.79,2.21,-6.58
0.24,-0.03,0.83,-18.26,5.77,-7.31
0.18,-0.03,0.8,-20.58,3.82,-7.3
0.19,-0.03,0.8,-23.21,7.24,-7.27
0.19,-0.03,0.82,-23.42,13.8,-6.53
0.13,-0.01,0.8,-22.26,12.06,-5.59
0.1,-0.01,0.78,-27.07,3.05,-4.18
0.12,-0.01,0.86,-32.69,-9.66,-2.9
0.17,-0.05,0.92,-31.62,-11.95,-2.08
0.22,-0.06,0.94,-31.02,-7.1,-1.8
0.26,-0.07,0.97,-31.77,-5.01,-4.0
0.26,-0.09,0.99,-29.13,-1.57,-7.85
0.22,-0.11,1.05,-22.18,-2.95,-10.67
0.19,-0.1,0.99,-15.16,-2.58,-11.39
0.19,-0.1,0.92,-19.04,-4.7,-12.31
0.17,-0.09,0.86,-23.19,-3.71,-12.18
0.16,-0.09,0.83,-27.63,4.03,-10.03
0.13,-0.09,0.81,-33.25,12.0,-7.97
0.08,-0.09,0.79,-39.98,9.95,-4.17
0.09,-0.16,0.98,-46.99,-3.36,0.72
0.11,-0.17,1.05,-43.89,-4.6,4.89
0.14,-0.2,1.11,-41.1,-5.5,7.28
0.19,-0.19,1.16,-34.49,-4.29,7.51
0.22,-0.2,1.18,-28.0,-1.05,5.5
0.22,-0.21,1.16,-24.72,0.31,3.57
0.21,-0.2,1.09,-21.77,6.05,1.79
0.15,-0.16,1.01,-22.93,8.23,1.66
0.11,-0.15,0.95,-26.49,2.35,2.96
0.1,-0.14,0.94,-30.84,-4.87,5.5
0.13,-0.15,0.99,-36.15,-9.53,7.59
0.19,-0.18,1.04,-37.24,-10.58,8.18
0.22,-0.2,1.07,-37.94,-7.01,8.9
0.26,-0.24,1.11,-37.69,-4.34,7.07
0.27,-0.28,1.15,-31.74,-1.02,3.07
0.25,-0.28,1.13,-24.35,5.13,0.2
0.18,-0.28,1.04,-24.05,7.4,-0.15
0.13,-0.25,0.97,-24.78,8.56,1.57
0.1,-0.23,0.9,-26.79,5.8,3.77
0.1,-0.23,0.89,-32.9,2.64,6.18
0.11,-0.26,0.88,-33.19,6.05,7.88
0.11,-0.26,0.89,-35.83,8.92,10.47
0.14,-0.27,0.87,-37.62,13.82,11.68
0.12,-0.26,0.88,-36.98,15.74,12.6
0.1,-0.24,0.82,-37.86,14.67,13.22
0.12,-0.24,0.81,-41.08,6.32,12.31
0.16,-0.27,0.84,-40.37,5.97,10.61
0.13,-0.28,0.84,-39.16,11.27,10.56
0.14,-0.29,0.81,-41.89,16.92,11.68
0.12,-0.31,0.79,-43.85,23.13,11.89
0.09,-0.3,0.76,-45.62,31.18,13.4
0.04,-0.29,0.74,-46.4,26.0,14.81
0.03,-0.3,0.76,-54.84,0.41,19.76
0.12,-0.33,0.84,-52.41,-6.95,18.73
0.16,-0.32,0.83,-51.16,-3.16,18.06
0.17,-0.32,0.82,-53.5,1.4,18.17
0.23,-0.36,0.87,-53.91,2.72,16.75
0.25,-0.39,0.91,-52.29,9.21,13.83
0.25,-0.41,0.89,-52.5,13.95,10.93
0.19,-0.41,0.86,-52.17,16.47,8.63
0.12,-0.42,0.78,-55.13,12.55,9.54
0.09,-0.45,0.83,-55.94,6.09,10.26
0.11,-0.34,0.86,-56.17,10.08,10.95
0.05,-0.48,0.88,-52.64,9.22,11.65
0.03,-0.48,0.88,-59.97,7.42,13.36
-0.0,-0.5,0.94,-57.1,-0.35,14.9
-0.01,-0.48,1.0,-52.41,-9.91,19.36
0.07,-0.47,0.98,-54.08,-19.89,23.54
0.18,-0.49,1.08,-51.74,-26.27,21.85
0.22,-0.51,1.15,-48.78,-21.63,20.53
0.27,-0.52,1.14,-46.81,-6.67,20.61
0.31,-0.53,1.14,-51.28,10.85,18.85
0.2,-0.56,1.11,-49.25,27.59,10.2
0.14,-0.56,1.06,-50.38,31.21,10.73
0.12,-0.55,0.99,-52.79,39.1,8.96
0.04,-0.55,0.94,-56.44,31.44,7.66
-0.05,-0.56,0.92,-56.05,21.1,7.97
-0.12,-0.59,0.89,-57.92,3.89,12.5
-0.08,-0.62,0.94,-57.77,-10.47,18.38
0.05,-0.63,0.98,-55.59,-6.66,22.37
0.1,-0.61,1.0,-55.25,-7.8,21.36
0.16,-0.62,1.03,-54.12,-6.49,19.69
0.21,-0.64,1.05,-51.97,10.78,18.17
0.22,-0.63,1.04,-52.05,29.71,16.82
0.18,-0.63,1.03,-48.92,44.75,12.0
0.06,-0.62,0.93,-48.66,40.61,11.28
0.06,-0.64,0.91,-50.81,31.04,11.37
0.02,-0.65,0.9,-49.79,24.14,9.51
-0.02,-0.62,0.89,-50.31,5.85,16.95
0.05,-0.63,0.91,-50.55,5.15,18.18
0.1,-0.64,1.02,-46.55,-4.52,15.56
