acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.15,-0.08,1.04,-6.26,-3.21,-2.64
0.12,-0.1,1.05,-4.4,0.61,-3.44
0.05,-0.11,1.06,-2.7,2.31,-2.84
0.03,-0.12,1.06,-2.96,2.18,-0.24
0.03,-0.11,1.07,-3.31,3.07,2.46
0.06,-0.11,1.06,-3.11,-0.24,2.76
0.08,-0.11,1.1,-1.76,-2.64,2.02
0.09,-0.1,1.09,1.51,-0.75,1.92
0.1,-0.09,1.09,2.15,1.39,2.38
0.11,-0.08,1.06,0.23,1.56,2.2
0.11,-0.08,1.05,-0.72,0.23,0.98
0.09,-0.07,1.05,-0.27,-1.15,-0.43
0.07,-0.08,1.03,-0.69,-1.28,0.14
0.06,-0.08,1.01,-2.75,-1.98,1.08
0.07,-0.08,1.03,-5.98,-5.42,1.79
0.07,-0.09,1.04,-7.08,-9.47,2.38
0.1,-0.11,1.07,-5.25,-11.22,1.91
0.13,-0.11,1.08,-3.18,-7.22,1.59
0.14,-0.11,1.07,-2.17,-4.52,0.53
0.11,-0.1,1.04,-0.35,-3.45,-1.47
0.08,-0.08,1.02,0.03,-3.47,-0.44
0.09,-0.08,1.01,-3.18,-6.84,0.08
0.11,-0.07,1.0,-6.75,-9.89,0.6
0.15,-0.08,1.04,-8.26,-13.24,-0.26
0.17,-0.09,1.07,-7.74,-9.25,-1.25
0.18,-0.11,1.09,-5.89,-5.4,-2.35
0.17,-0.11,1.11,-5.66,-6.82,-4.79
0.13,-0.12,1.11,-4.11,-7.79,-6.27
0.11,-0.11,1.07,-1.51,-4.73,-5.33
0.09,-0.11,1.08,-2.47,-5.98,-4.81
0.08,-0.11,1.09,-4.85,-8.72,-3.88
0.09,-0.13,1.08,-4.5,-4.63,-1.79
0.1,-0.12,1.09,-3.19,-0.64,-0.43
0.1,-0.11,1.08,-1.8,4.06,2.47
0.1,-0.1,1.07,-0.2,5.08,2.81
0.11,-0.09,1.05,0.5,5.54,2.95
0.09,-0.08,1.01,1.54,4.15,3.11
0.1,-0.08,0.98,2.34,2.73,3.22
0.1,-0.07,0.95,1.82,-0.49,2.69
0.12,-0.06,0.91,0.11,-2.17,2.32
0.13,-0.05,0.89,-2.21,-2.0,1.95
0.13,-0.06,0.87,-4.26,-0.98,1.73
0.13,-0.05,0.83,-6.78,1.47,2.11
0.11,-0.04,0.82,-9.4,1.62,2.81
0.12,-0.05,0.78,-11.97,3.62,3.19
0.13,-0.05,0.78,-14.76,4.23,1.89
0.13,-0.05,0.75,-16.6,5.48,0.05
0.11,-0.05,0.72,-18.12,8.81,-0.69
0.04,-0.05,0.7,-20.99,8.52,0.73
0.02,-0.02,0.65,-24.0,7.48,3.37
0.03,-0.0,0.62,-28.56,2.96,4.26
0.09,-0.0,0.61,-39.1,-11.65,3.47
