acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.16,-0.12,1.07,-4.79,-1.42,-1.02
0.13,-0.11,1.08,-1.97,-0.37,0.63
0.14,-0.1,1.05,-2.14,-0.73,1.56
0.15,-0.09,1.06,-2.69,-2.0,1.51
0.17,-0.09,1.04,-2.11,-1.62,1.16
0.17,-0.08,1.02,-2.27,0.09,1.19
0.17,-0.08,1.02,-4.0,-2.08,0.63
0.18,-0.08,1.03,-5.88,-6.67,-0.08
0.18,-0.09,1.05,-4.72,-8.05,-0.58
0.2,-0.09,1.04,-2.4,-0.26,-1.01
0.18,-0.08,1.04,-2.34,1.95,-0.87
0.15,-0.08,1.03,-4.37,1.82,0.14
0.17,-0.08,1.03,-5.82,-0.03,0.26
0.19,-0.09,1.04,-5.31,-0.14,-0.56
0.18,-0.1,1.05,-4.17,2.75,-0.61
0.17,-0.09,1.04,-4.37,4.37,-0.75
0.16,-0.09,1.04,-4.93,1.45,-1.07
0.13,-0.09,1.05,-2.29,0.56,-0.84
0.14,-0.08,1.04,-3.15,-0.2,-0.58
0.16,-0.09,1.06,-4.08,-1.44,-0.52
0.16,-0.09,1.06,-3.54,1.24,-0.06
0.17,-0.09,1.05,-3.07,4.37,0.03
0.16,-0.09,1.02,-3.31,5.34,-0.37
0.14,-0.08,1.01,-4.29,3.36,-0.41
0.14,-0.08,1.0,-5.07,-0.17,-0.49
0.16,-0.09,1.02,-6.03,-0.27,-0.96
0.15,-0.09,1.05,-6.64,-1.65,-1.19
0.13,-0.1,1.08,-5.88,-1.02,-0.79
0.13,-0.12,1.1,-3.53,-1.13,0.02
0.14,-0.1,1.09,-0.56,0.87,0.27
0.14,-0.1,1.06,0.76,3.45,0.96
0.13,-0.09,1.04,0.2,2.23,1.66
0.16,-0.08,1.03,-0.6,-0.43,1.34
0.17,-0.07,1.02,-1.44,0.06,0.69
0.17,-0.08,0.98,-2.43,2.78,0.37
0.14,-0.07,1.0,-4.44,-0.63,0.7
0.13,-0.08,0.99,-4.61,-4.69,0.53
0.16,-0.08,1.01,-4.82,-5.45,0.38
0.18,-0.08,1.02,-5.92,-4.63,0.11
0.2,-0.1,1.03,-6.12,-0.43,-0.17
0.18,-0.1,1.03,-5.08,4.96,-0.15
0.15,-0.08,1.0,-4.84,7.37,0.08
0.12,-0.08,0.97,-4.66,6.41,0.6
0.13,-0.05,0.89,-7.33,7.36,1.51
0.12,-0.05,0.88,-11.69,-4.09,1.5
0.17,-0.05,0.86,-15.77,-2.78,1.15
0.18,-0.04,0.88,-18.55,-5.15,1.13
0.19,-0.05,0.88,-20.53,-2.46,0.43
0.22,-0.06,0.89,-22.23,3.02,0.38
0.22,-0.1,0.9,-21.69,7.86,-2.81
0.18,-0.1,0.87,-20.21,13.86,-3.82
0.14,-0.08,0.84,-21.25,11.94,-4.64
0.1,-0.06,0.79,-21.8,7.28,-5.42
0.08,-0.05,0.75,-24.52,0.11,-6.09
0.07,-0.06,0.75,-29.21,-12.32,-6.34
0.08,-0.08,0.81,-33.34,-23.68,-5.51
0.11,-0.11,0.85,-33.62,-21.77,-2.5
0.17,-0.12,0.89,-33.31,-14.5,-0.31
0.18,-0.14,0.91,-34.15,-10.56,1.08
0.22,-0.15,0.91,-33.86,-4.26,0.26
0.22,-0.16,0.9,-32.08,2.55,-2.0
0.08,-0.18,0.87,-31.48,10.82,-3.56
0.01,-0.17,0.85,-31.66,6.85,-0.5
-0.0,-0.16,0.85,-31.69,-1.62,2.95
0.0,-0.17,0.89,-34.2,-18.5,5.6
0.05,-0.18,0.92,-34.47,-24.93,9.51
0.13,-0.2,0.98,-32.93,-21.51,12.53
0.19,-0.22,1.02,-31.36,-16.41,13.07
0.24,-0.23,1.05,-30.47,-13.82,10.02
0.28,-0.23,1.07,-29.79,-6.47,7.69
0.28,-0.24,1.09,-27.01,3.59,5.02
0.27,-0.24,1.05,-25.82,14.27,2.47
0.19,-0.23,1.01,-26.72,16.11,0.76
0.07,-0.25,1.0,-31.54,4.41,2.89
0.04,-0.27,1.03,-31.18,-1.04,5.56
0.08,-0.27,1.03,-30.34,-1.36,8.93
0.11,-0.28,1.04,-31.11,-3.65,11.02
0.14,-0.26,1.06,-31.37,-5.98,11.27
0.18,-0.25,1.06,-29.05,-2.4,11.42
0.2,-0.24,1.04,-26.23,4.64,11.57
0.2,-0.24,1.0,-26.58,7.15,11.42
0.2,-0.23,0.96,-30.26,2.84,10.35
0.23,-0.25,0.97,-34.93,1.02,8.66
0.24,-0.27,0.98,-37.86,4.78,6.67
0.23,-0.3,1.01,-39.68,12.92,5.28
0.19,-0.34,1.03,-40.41,18.47,3.91
0.12,-0.34,1.06,-37.68,23.33,3.92
0.04,-0.32,0.95,-30.85,33.02,8.72
0.02,-0.31,0.91,-31.74,19.85,9.34
0.05,-0.3,0.88,-34.56,3.77,8.43
0.06,-0.32,0.91,-36.03,-9.86,8.38
0.12,-0.34,0.92,-36.64,-7.51,9.65
0.16,-0.35,0.94,-37.5,1.11,9.56
0.16,-0.37,0.95,-37.27,8.11,9.54
0.13,-0.35,0.94,-35.45,18.78,11.05
0.1,-0.33,0.91,-33.89,19.83,12.09
0.11,-0.33,0.89,-34.2,12.61,12.05
0.15,-0.33,0.85,-36.35,3.33,10.0
0.22,-0.35,0.86,-37.92,-1.68,5.71
0.25,-0.37,0.88,-39.51,6.18,2.29
0.22,-0.38,0.87,-42.5,16.89,-0.66
0.05,-0.4,0.83,-45.36,16.0,-0.92
0.07,-0.41,0.83,-45.89,9.92,-1.15
0.08,-0.42,0.81,-45.73,4.96,-1.68
0.06,-0.42,0.82,-46.03,3.51,-1.59
0.06,-0.42,0.8,-49.21,-2.43,-0.61
0.08,-0.4,0.83,-50.7,-2.31,0.69
0.11,-0.42,0.83,-52.5,0.11,2.0
0.17,-0.44,0.85,-56.35,-1.44,0.46
0.21,-0.48,0.94,-55.44,-1.3,-4.18
0.15,-0.5,0.97,-53.28,4.5,-5.97
0.13,-0.51,0.97,-51.31,13.83,-5.79
0.08,-0.51,0.95,-50.9,11.73,-6.82
0.05,-0.52,0.93,-53.47,4.29,-6.08
0.02,-0.54,0.93,-53.91,-3.56,-4.23
0.06,-0.54,0.94,-53.95,-8.6,-1.3
0.16,-0.56,0.97,-54.87,-10.32,-2.18
0.16,-0.57,1.03,-53.63,-9.56,-4.6
0.15,-0.58,1.03,-51.39,-1.83,-4.37
0.16,-0.58,1.03,-48.92,7.56,-3.71
0.17,-0.58,1.0,-46.82,11.31,-5.86
0.14,-0.58,0.95,-47.77,9.3,-8.12
0.14,-0.59,0.94,-50.06,6.67,-8.98
0.11,-0.62,0.95,-51.47,4.41,-11.3
0.05,-0.63,0.95,-52.95,-10.66,-14.84
0.05,-0.65,0.98,-52.55,-40.53,-20.44
0.09,-0.64,1.01,-44.6,-49.36,-21.66
0.14,-0.64,0.96,-43.48,-37.19,-18.78
0.16,-0.63,0.95,-46.63,-17.51,-14.23
0.19,-0.63,0.96,-48.15,3.54,-10.44
0.22,-0.64,0.97,-46.7,29.68,-9.05
0.19,-0.64,0.95,-47.97,34.55,-7.83
0.19,-0.64,0.94,-48.84,40.21,-8.56
0.17,-0.64,0.93,-45.91,37.24,-10.12
0.13,-0.65,0.91,-41.08,30.31,-12.0
0.04,-0.67,0.87,-40.72,8.67,-13.24
0.02,-0.66,0.87,-37.83,-9.76,-11.92
