acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.13,-0.07,1.02,-5.4,-1.48,0.41
0.14,-0.08,1.05,-6.27,-5.56,0.63
0.16,-0.09,1.08,-6.32,-8.58,0.37
0.19,-0.09,1.08,-4.87,-6.05,0.21
0.21,-0.09,1.1,-3.13,-4.17,-0.78
0.21,-0.09,1.09,-1.51,-2.38,-2.17
0.19,-0.08,1.06,-0.15,1.54,-2.73
0.16,-0.08,1.05,-0.89,1.16,-2.7
0.16,-0.06,1.03,-3.13,-1.3,-2.7
0.15,-0.07,1.04,-3.97,-0.93,-2.49
0.13,-0.08,1.05,-3.69,-0.43,-1.97
0.14,-0.08,1.08,-5.27,-6.18,-0.38
0.16,-0.08,1.09,-4.67,-6.66,-0.5
0.16,-0.09,1.08,-2.79,-3.39,0.11
0.16,-0.07,1.08,-2.23,-3.08,0.21
0.17,-0.08,1.07,-1.85,-4.99,-0.35
0.18,-0.08,1.07,0.09,-1.4,-0.06
0.19,-0.08,1.06,0.82,-1.97,-0.95
0.2,-0.08,1.07,0.78,-0.43,-2.38
0.18,-0.08,1.04,1.31,5.5,-2.38
0.14,-0.07,1.02,0.84,8.2,-1.4
0.12,-0.08,1.02,-0.75,4.58,-0.73
0.11,-0.08,1.0,-0.81,1.82,0.23
0.1,-0.05,0.99,-1.69,1.39,2.75
0.1,-0.07,0.99,-4.44,-5.42,3.57
0.15,-0.06,1.02,-6.06,-13.16,2.99
0.2,-0.08,1.03,-4.05,-8.93,2.03
0.21,-0.07,1.02,-2.11,-2.52,0.4
0.21,-0.06,1.01,-2.93,-3.28,-0.93
0.2,-0.06,0.99,-2.63,-0.85,-1.54
0.17,-0.05,0.99,-2.31,2.55,-1.16
0.17,-0.05,0.98,-3.59,1.92,-0.69
0.15,-0.04,0.98,-5.47,-1.25,-1.08
0.13,-0.04,0.98,-6.27,-4.61,-0.27
0.16,-0.04,0.99,-8.46,-7.24,0.52
0.2,-0.04,1.03,-10.15,-12.0,-0.41
0.24,-0.06,1.04,-8.95,-8.85,-2.14
0.23,-0.07,1.05,-7.47,-2.95,-2.93
0.22,-0.08,1.06,-5.98,-0.03,-3.65
0.21,-0.08,1.06,-5.39,2.23,-4.14
0.2,-0.08,1.06,-5.6,1.91,-5.04
0.15,-0.07,1.04,-6.76,5.25,-3.51
0.14,-0.08,1.05,-7.47,1.21,-3.42
0.12,-0.08,1.05,-6.87,-0.61,-1.91
0.13,-0.08,1.05,-6.06,-2.93,-0.58
0.13,-0.07,1.03,-4.9,-3.69,0.49
0.15,-0.05,1.01,-3.48,-3.37,0.93
0.16,-0.04,1.01,-2.24,-3.5,1.79
0.17,-0.04,0.99,-1.65,-3.11,3.18
0.19,-0.03,0.97,-1.3,0.43,4.58
0.22,-0.02,0.93,-2.14,2.08,5.36
0.24,-0.02,0.93,-4.17,0.7,5.08
0.29,-0.03,0.9,-6.35,3.57,2.99
0.32,-0.03,0.9,-9.5,6.56,-0.14
0.3,-0.04,0.91,-12.64,9.08,-3.44
0.27,-0.04,0.93,-13.83,11.83,-5.95
0.24,-0.06,0.95,-14.95,12.58,-7.73
0.15,-0.07,0.96,-16.18,7.39,-10.58
0.13,-0.07,0.94,-17.1,6.46,-10.46
0.1,-0.07,0.95,-20.7,0.38,-11.31
0.06,-0.09,0.95,-23.71,-3.73,-10.79
0.03,-0.11,0.99,-25.18,-4.18,-9.25
-0.01,-0.13,1.0,-24.93,-4.11,-7.05
-0.06,-0.13,1.03,-24.23,-7.68,-2.66
-0.03,-0.13,1.03,-23.08,-10.53,0.99
0.01,-0.12,1.02,-20.53,-9.33,3.13
0.03,-0.11,1.03,-20.34,-10.41,4.87
0.05,-0.12,1.04,-20.31,-14.67,6.02
0.08,-0.13,1.04,-17.97,-14.08,7.28
0.1,-0.13,1.01,-15.54,-12.7,7.77
0.11,-0.13,0.99,-15.63,-12.15,7.33
0.08,-0.12,0.94,-15.48,-8.67,9.73
0.07,-0.11,0.9,-16.09,-3.63,12.82
0.07,-0.1,0.84,-17.34,-5.18,13.85
0.08,-0.1,0.81,-21.05,-11.1,14.43
0.09,-0.11,0.8,-25.47,-16.2,15.36
0.13,-0.11,0.77,-28.09,-16.49,16.32
0.17,-0.11,0.78,-31.16,-13.53,15.63
0.18,-0.11,0.81,-31.11,-15.59,13.42
0.21,-0.11,0.79,-30.61,-15.21,11.65
0.23,-0.11,0.8,-36.5,-19.53,10.64
0.26,-0.14,0.86,-40.23,-22.17,9.36
0.29,-0.16,0.91,-39.18,-21.62,7.21
0.31,-0.17,0.94,-35.71,-12.27,7.16
0.33,-0.15,0.92,-35.91,-3.57,6.9
0.35,-0.17,0.93,-36.4,4.46,4.5
0.33,-0.18,0.92,-35.05,15.37,2.99
0.32,-0.18,0.91,-34.92,21.69,2.2
0.29,-0.19,0.9,-38.09,17.51,-1.83
0.26,-0.21,0.92,-42.29,10.76,-5.3
0.2,-0.23,0.98,-44.14,6.31,-6.98
0.14,-0.27,1.05,-43.37,-0.37,-6.31
0.12,-0.31,1.1,-41.22,-5.76,-4.24
0.12,-0.32,1.16,-35.27,-14.11,5.66
0.18,-0.33,1.18,-31.3,-15.98,7.76
0.23,-0.33,1.15,-25.37,-11.19,8.61
0.28,-0.3,1.07,-22.02,-1.39,7.74
0.28,-0.27,1.01,-25.51,3.04,5.97
0.26,-0.26,0.95,-30.72,4.08,4.92
0.24,-0.26,0.93,-35.92,8.29,5.51
0.19,-0.27,0.98,-39.88,4.6,6.6
0.18,-0.29,1.02,-41.51,-3.68,7.91
0.22,-0.32,1.1,-39.8,-7.86,8.56
0.26,-0.36,1.16,-34.78,-5.86,8.26
0.29,-0.37,1.19,-27.91,-1.92,5.95
0.31,-0.36,1.16,-22.73,4.35,2.56
0.27,-0.35,1.1,-20.43,11.91,0.18
0.16,-0.31,0.98,-23.76,14.4,2.05
0.18,-0.3,0.95,-27.31,18.92,3.18
0.16,-0.31,0.93,-29.22,21.76,4.23
0.14,-0.31,0.9,-32.14,23.89,6.11
0.13,-0.32,0.91,-35.66,18.08,7.07
0.15,-0.32,0.92,-38.5,10.96,6.58
0.16,-0.34,0.99,-37.53,3.3,4.05
0.16,-0.36,1.03,-34.53,-7.74,1.65
0.2,-0.36,1.05,-32.99,-10.29,0.73
0.21,-0.37,1.04,-31.15,-4.02,-0.37
0.17,-0.38,1.02,-30.11,5.62,0.2
0.13,-0.37,0.99,-28.9,8.82,1.8
0.12,-0.34,0.91,-29.22,14.7,4.17
0.1,-0.35,0.89,-35.37,4.93,5.66
0.18,-0.42,1.02,-38.78,-12.02,3.27
0.22,-0.41,1.04,-35.94,-0.56,3.53
0.2,-0.41,1.03,-35.22,2.98,4.0
0.21,-0.42,1.1,-31.74,4.14,3.04
0.23,-0.42,1.09,-27.45,10.18,2.03
0.22,-0.42,1.06,-27.04,11.88,1.6
0.27,-0.43,1.04,-26.9,13.11,-0.06
0.29,-0.43,1.01,-28.02,20.61,-2.02
0.27,-0.42,1.02,-30.11,25.94,-5.04
0.21,-0.41,1.0,-32.2,29.73,-6.43
0.14,-0.41,1.01,-32.55,26.37,-6.5
0.09,-0.41,1.03,-34.47,18.09,-4.96
0.08,-0.45,1.07,-32.63,11.16,-3.18
0.15,-0.47,1.07,-28.6,7.66,-2.79
0.17,-0.5,1.01,-25.37,11.54,-5.47
0.12,-0.47,0.94,-24.38,12.41,-7.69
0.07,-0.46,0.87,-28.9,7.27,-8.63
0.02,-0.46,0.86,-32.66,2.29,-7.59
-0.04,-0.47,0.91,-30.95,-3.07,-4.73
-0.03,-0.46,0.92,-32.7,-10.0,0.84
0.04,-0.45,0.98,-33.85,-15.71,4.08
0.08,-0.49,1.03,-31.16,-14.75,5.33
0.1,-0.51,1.09,-27.63,-17.08,6.52
0.15,-0.51,1.09,-22.12,-17.37,6.67
0.19,-0.52,1.09,-16.47,-16.35,4.96
0.2,-0.49,0.91,-10.98,-2.02,3.59
0.17,-0.48,0.82,-13.98,1.44,3.04
0.16,-0.46,0.75,-18.21,8.44,4.21
0.11,-0.43,0.78,-21.83,0.08,5.57
0.15,-0.44,0.75,-25.91,-10.85,4.67
0.18,-0.47,0.8,-29.71,-26.53,0.69
0.22,-0.5,0.86,-30.35,-29.73,-3.02
0.2,-0.5,0.88,-30.79,-25.69,-4.34
0.17,-0.49,0.9,-31.76,-21.53,-3.33
0.15,-0.49,0.94,-31.63,-14.05,-0.5
0.16,-0.48,0.98,-28.9,-15.3,0.49
0.19,-0.48,1.02,-28.17,-15.79,1.24
0.29,-0.55,1.01,-21.56,6.6,-0.17
0.28,-0.53,0.93,-20.79,26.85,0.29
0.24,-0.54,0.85,-22.05,44.53,0.55
0.17,-0.51,0.77,-23.19,51.33,-1.6
0.08,-0.49,0.73,-28.35,42.78,-2.98
0.02,-0.53,0.71,-35.66,26.81,-4.92
-0.03,-0.53,0.78,-36.76,7.28,-4.99
-0.04,-0.54,0.8,-37.59,-9.21,-1.63
-0.01,-0.57,0.86,-37.4,-19.85,0.41
-0.01,-0.57,0.9,-34.92,-28.24,2.12
0.04,-0.6,0.93,-32.0,-32.84,6.21
0.12,-0.62,0.96,-25.05,-31.39,5.33
0.16,-0.57,0.86,-19.85,-12.26,8.75
0.19,-0.55,0.8,-23.11,-5.68,8.52
0.2,-0.56,0.81,-24.93,0.38,6.84
0.16,-0.56,0.82,-25.59,8.98,7.88
0.15,-0.57,0.81,-25.59,15.79,8.38
0.09,-0.55,0.79,-27.15,12.2,8.52
0.07,-0.57,0.8,-28.58,4.27,10.14
0.11,-0.61,0.81,-27.36,-2.17,11.42
0.17,-0.64,0.8,-27.6,-7.08,10.21
0.2,-0.66,0.82,-22.27,-3.98,7.77
0.19,-0.62,0.82,-24.31,-5.16,5.08
0.15,-0.63,0.71,-23.42,3.97,2.84
0.15,-0.61,0.68,-28.96,4.21,1.51
0.06,-0.57,0.65,-31.02,8.32,1.18
0.03,-0.59,0.76,-37.8,-3.69,10.53
0.08,-0.62,0.84,-35.21,-7.42,13.04
0.13,-0.63,0.88,-34.7,-11.91,16.5
0.21,-0.68,0.94,-27.05,-11.5,16.44
0.31,-0.72,0.96,-21.19,-4.96,13.34
0.41,-0.69,0.88,-16.73,8.15,5.3
0.49,-0.72,0.84,-15.69,24.61,-7.25
0.45,-0.72,0.77,-17.95,50.27,-18.41
0.25,-0.69,0.62,-22.46,66.21,-21.65
0.14,-0.59,0.48,-37.77,70.72,-17.56
-0.04,-0.52,0.49,-44.34,60.73,-13.05
-0.09,-0.72,0.78,-49.22,-5.91,-0.98
-0.02,-0.76,0.86,-43.19,-29.18,3.27
0.05,-0.77,0.92,-39.59,-47.07,4.72
0.06,-0.77,0.98,-36.46,-65.89,7.44
0.16,-0.75,1.04,-29.53,-75.04,9.18
0.31,-0.76,0.98,-24.66,-62.92,8.78
0.41,-0.74,0.93,-23.01,-53.42,2.4
0.45,-0.69,0.88,-21.82,-23.91,-1.19
0.45,-0.65,0.76,-21.36,13.1,-0.78
0.44,-0.6,0.62,-28.43,37.11,-3.15
0.41,-0.6,0.57,-38.05,43.71,-11.74
0.23,-0.69,0.68,-47.86,45.1,-23.88
0.13,-0.72,0.76,-52.6,37.39,-24.55
0.08,-0.76,0.87,-51.53,31.33,-23.92
0.05,-0.8,0.96,-44.55,35.01,-21.57
0.02,-0.83,1.0,-35.4,36.87,-18.49
-0.01,-0.8,0.96,-29.8,41.76,-13.5
-0.05,-0.75,0.88,-23.24,44.82,-5.25
-0.02,-0.7,0.77,-23.91,39.04,0.05
-0.0,-0.68,0.7,-26.11,28.9,2.32
0.03,-0.69,0.72,-28.78,13.73,3.77
0.06,-0.72,0.73,-30.92,2.55,3.42
0.13,-0.77,0.78,-29.18,-4.21,4.6
0.18,-0.82,0.81,-24.89,4.34,3.3
0.21,-0.83,0.77,-19.1,12.06,-1.25
0.19,-0.81,0.69,-16.7,23.98,-5.33
0.1,-0.74,0.61,-18.09,30.06,-8.4
-0.06,-0.66,0.58,-22.0,16.95,-7.57
-0.12,-0.65,0.58,-30.38,-1.47,-1.24
-0.09,-0.7,0.71,-34.81,-20.32,4.08
0.01,-0.77,0.81,-31.83,-17.86,8.23
0.05,-0.8,0.85,-28.4,-15.62,13.53
0.17,-0.81,0.88,-23.8,-4.95,17.16
0.3,-0.85,0.85,-17.97,13.97,14.81
0.32,-0.83,0.74,-6.87,31.42,-0.08
0.31,-0.79,0.65,-13.98,36.72,-7.98
0.24,-0.76,0.61,-16.9,37.11,-14.32
0.16,-0.76,0.54,-21.69,40.06,-14.93
0.14,-0.75,0.5,-29.15,38.67,-16.27
0.12,-0.74,0.51,-35.37,34.15,-20.41
0.06,-0.75,0.53,-35.8,35.33,-24.17
-0.03,-0.75,0.58,-36.18,31.42,-23.8
-0.08,-0.78,0.66,-35.42,29.18,-20.55
-0.12,-0.78,0.72,-30.84,34.31,-15.8
-0.15,-0.79,0.73,-28.6,35.01,-9.13
-0.17,-0.73,0.71,-24.78,25.08,9.31
-0.06,-0.73,0.65,-26.76,18.81,14.08
-0.01,-0.76,0.63,-30.08,11.4,17.56
0.05,-0.79,0.64,-30.29,14.79,18.2
0.06,-0.82,0.61,-30.05,20.03,18.15
0.1,-0.86,0.61,-32.79,21.4,18.0
0.15,-0.89,0.71,-29.24,22.11,14.31
0.19,-0.9,0.7,-23.6,28.5,9.1
0.16,-0.84,0.66,-20.7,26.41,5.25
0.13,-0.8,0.58,-22.09,22.08,3.15
0.11,-0.78,0.56,-27.56,13.44,-0.03
0.12,-0.8,0.58,-32.02,6.7,-3.59
0.1,-0.85,0.68,-32.03,20.38,-10.15
0.02,-0.86,0.71,-31.44,22.21,-10.84
-0.0,-0.9,0.7,-43.5,40.93,-11.51
-0.03,-0.92,0.7,-25.59,37.82,-8.26
-0.06,-0.93,0.7,-22.02,49.85,-4.66
-0.04,-0.92,0.65,-18.96,62.47,-0.24
0.07,-0.87,0.67,-29.4,78.93,5.31
0.12,-0.82,0.87,-32.7,106.58,7.24
0.06,-0.76,1.17,-41.59,98.2,0.85
-0.06,-0.85,1.71,-47.59,23.48,-13.1
-0.02,-1.01,2.11,-16.56,-23.05,-24.35
-0.24,-0.82,1.19,62.43,-28.69,-4.06
-0.23,-0.71,0.44,51.56,-19.79,11.6
-0.09,-0.7,0.42,40.03,-16.47,19.97
0.06,-0.75,0.52,34.66,-3.39,18.23
0.1,-0.81,0.66,32.84,15.4,13.4
0.15,-0.8,0.66,24.53,24.78,4.35
0.08,-0.79,0.67,9.33,13.59,-5.54
-0.04,-0.8,0.82,0.27,-10.06,-11.54
-0.13,-0.81,0.89,14.82,-13.1,-9.15
-0.22,-0.81,0.88,15.76,-25.91,-3.56
-0.19,-0.8,0.89,16.44,-32.7,-0.95
-0.21,-0.82,0.92,20.95,-43.56,2.46
-0.17,-0.85,0.94,32.96,-50.32,12.5
-0.12,-0.83,0.9,36.11,-47.48,17.08
-0.08,-0.82,0.87,36.18,-44.46,19.68
-0.03,-0.82,0.92,38.06,-40.78,22.21
0.01,-0.82,0.93,41.63,-40.46,23.25
0.06,-0.82,0.95,42.81,-46.37,21.37
0.12,-0.82,0.97,46.06,-53.27,17.51
0.17,-0.83,0.99,49.28,-49.07,11.68
0.13,-0.81,1.0,54.15,-48.92,7.76
0.12,-0.82,0.96,54.17,-49.8,6.17
0.12,-0.83,0.95,56.47,-47.74,4.78
0.1,-0.82,0.92,57.28,-42.18,5.83
0.12,-0.79,0.88,54.96,-26.09,9.65
0.14,-0.8,0.88,56.32,-19.6,8.41
0.12,-0.8,0.86,56.72,-19.11,7.51
0.13,-0.8,0.87,58.18,-23.07,5.89
0.13,-0.81,0.86,59.95,-26.82,4.0
0.17,-0.8,0.84,60.6,-22.76,1.15
0.14,-0.77,0.8,60.31,-15.4,-2.46
0.09,-0.76,0.77,56.61,-14.24,-3.25
0.04,-0.75,0.74,54.52,-15.01,-2.43
0.05,-0.72,0.73,51.66,-11.62,-0.27
0.04,-0.71,0.71,47.73,-10.64,1.11
0.06,-0.72,0.73,46.76,-11.56,1.66
0.08,-0.71,0.74,46.41,-9.36,2.31
0.1,-0.7,0.75,47.68,-7.56,1.13
0.09,-0.68,0.74,46.87,-5.31,-0.4
0.07,-0.66,0.73,45.18,-7.02,-0.93
0.08,-0.65,0.76,44.05,-4.99,-0.96
0.05,-0.63,0.79,45.79,-4.66,-0.64
0.04,-0.61,0.8,47.33,-7.85,1.02
0.05,-0.61,0.77,43.47,-11.34,2.84
0.07,-0.6,0.79,41.74,-12.73,3.62
0.08,-0.62,0.82,41.45,-14.66,3.74
0.1,-0.61,0.83,41.07,-13.28,3.54
0.1,-0.59,0.83,38.73,-11.82,2.12
0.1,-0.59,0.87,39.21,-12.73,2.08
0.12,-0.59,0.89,38.95,-8.44,2.24
0.11,-0.59,0.93,39.65,-6.72,1.13
0.06,-0.58,0.93,39.62,-8.41,-0.03
0.06,-0.57,0.93,39.02,-9.59,1.63
0.04,-0.57,0.95,39.68,-13.37,4.21
0.08,-0.56,0.97,41.13,-16.95,6.47
0.14,-0.56,0.96,42.21,-16.15,4.87
0.16,-0.56,0.96,42.76,-18.53,3.16
0.18,-0.54,0.92,41.76,-16.55,1.51
0.19,-0.52,0.89,39.83,-14.89,-1.21
0.21,-0.52,0.87,37.37,-11.01,-5.02
0.18,-0.53,0.87,34.75,-5.45,-7.5
0.13,-0.51,0.89,31.98,-4.05,-8.81
0.09,-0.52,0.9,31.79,1.69,-7.34
0.06,-0.5,0.9,29.28,-2.72,-5.98
0.04,-0.5,0.95,29.63,-3.94,-4.93
-0.07,-0.52,0.98,29.92,-35.47,-6.34
-0.08,-0.49,1.0,31.74,-57.79,-2.32
-0.04,-0.48,1.01,33.59,-72.4,0.44
0.01,-0.47,0.94,31.71,-71.82,4.69
0.11,-0.47,0.93,34.79,-64.69,7.92
0.16,-0.43,0.94,34.15,-55.88,10.14
0.21,-0.42,0.92,35.3,-46.18,10.58
0.25,-0.42,0.94,35.82,-37.83,9.05
0.33,-0.43,0.95,36.24,-27.28,4.35
0.36,-0.41,0.94,36.49,-12.34,-1.31
0.31,-0.4,0.93,35.04,-4.95,-6.03
0.31,-0.37,0.91,31.86,-2.27,-9.88
0.16,-0.31,1.05,29.54,6.81,-15.3
0.12,-0.36,0.91,28.41,6.49,-16.46
0.09,-0.38,0.91,28.9,-2.37,-16.61
0.06,-0.36,0.94,28.7,-4.17,-13.82
0.03,-0.34,0.93,29.3,-15.1,-9.36
0.09,-0.34,0.93,27.28,-19.3,-5.92
0.14,-0.34,0.95,26.66,-20.9,-4.96
0.19,-0.33,0.96,26.08,-16.76,-5.45
0.18,-0.33,0.98,27.48,-15.74,-5.04
0.22,-0.32,0.96,26.78,-14.02,-3.97
0.24,-0.31,0.96,26.29,-13.15,-4.98
0.27,-0.31,0.95,24.41,-8.66,-6.15
0.24,-0.29,0.95,22.5,3.91,-7.22
0.25,-0.31,0.94,24.27,9.66,-7.69
0.23,-0.3,0.93,26.05,17.47,-7.44
0.2,-0.28,0.9,25.15,18.66,-6.23
0.18,-0.28,0.92,22.99,15.02,-5.71
0.18,-0.26,0.91,19.65,12.18,-5.53
0.17,-0.24,0.92,16.81,7.31,-5.56
0.16,-0.22,0.95,12.32,-1.02,-1.89
0.14,-0.26,1.01,10.27,-14.64,-1.86
0.22,-0.27,1.03,11.5,-19.71,-1.8
0.29,-0.28,1.07,13.65,-17.89,-3.57
0.33,-0.29,1.09,14.32,-10.38,-6.76
0.32,-0.27,1.08,15.88,0.6,-9.95
0.29,-0.27,1.05,18.58,8.47,-11.04
0.22,-0.25,1.03,18.81,12.11,-11.28
0.22,-0.24,1.02,17.31,19.01,-7.85
0.14,-0.25,1.03,20.05,16.53,-6.78
0.17,-0.22,1.01,18.81,16.4,-5.59
0.15,-0.22,1.03,17.19,7.45,-5.04
0.16,-0.23,1.04,16.37,-2.29,-5.01
0.2,-0.24,1.06,16.29,-6.93,-6.87
0.22,-0.23,1.08,16.32,-10.55,-5.54
0.24,-0.23,1.06,21.15,-4.05,-8.87
0.21,-0.22,1.01,24.08,-4.24,-10.0
0.22,-0.19,0.97,21.98,2.81,-10.84
0.2,-0.19,0.94,24.17,2.38,-10.76
0.2,-0.18,0.92,22.29,3.68,-10.67
0.17,-0.16,0.87,10.78,-2.99,-9.27
0.19,-0.17,0.91,12.66,1.15,-8.72
0.18,-0.16,0.94,17.83,-2.5,-8.7
0.2,-0.16,0.96,21.07,-8.14,-9.07
0.21,-0.15,0.96,22.56,-7.62,-8.92
0.24,-0.14,0.96,22.46,-3.95,-9.92
0.21,-0.15,0.98,22.06,-0.66,-10.64
