acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.16,-0.08,1.05,-3.3,1.4,-0.5
0.16,-0.08,1.04,-2.66,0.66,-1.07
0.14,-0.08,1.05,-2.38,0.44,-1.27
0.14,-0.09,1.05,-1.08,4.34,-0.26
0.12,-0.09,1.04,-0.82,3.77,0.4
0.11,-0.07,1.02,-2.29,0.34,0.82
0.11,-0.07,1.01,-2.75,-0.26,0.73
0.12,-0.07,1.03,-1.71,0.34,0.43
0.12,-0.06,1.04,-2.44,-0.14,1.07
0.13,-0.07,1.03,-2.79,0.15,1.31
0.14,-0.06,1.04,-3.13,-1.73,-0.26
0.15,-0.06,1.05,-1.1,-2.7,-1.22
0.14,-0.07,1.05,0.82,-1.57,-0.49
0.12,-0.07,1.04,-0.05,-2.38,-0.67
0.14,-0.07,1.05,-1.44,-0.96,-0.93
0.15,-0.08,1.04,-1.62,2.34,-0.7
0.15,-0.07,1.01,-2.6,2.21,-1.02
0.14,-0.07,1.02,-4.18,0.14,-1.13
0.13,-0.07,1.02,-5.4,-0.73,-1.13
0.13,-0.06,1.04,-5.69,-0.98,-0.61
0.13,-0.08,1.05,-5.92,-2.21,-1.19
0.13,-0.08,1.08,-4.52,-1.28,-1.62
0.13,-0.09,1.09,-2.56,1.39,-0.63
0.11,-0.09,1.09,-2.18,1.66,0.12
0.1,-0.09,1.08,-1.74,2.06,0.84
0.11,-0.08,1.04,-2.85,-0.5,1.07
0.12,-0.08,1.03,-5.22,-4.02,0.32
0.14,-0.09,1.03,-6.82,-4.55,0.05
0.16,-0.1,1.03,-6.76,-5.5,-1.27
0.17,-0.11,1.04,-6.87,-10.61,-2.76
0.15,-0.11,1.06,-6.52,-7.66,-3.18
0.17,-0.1,1.06,-6.67,-9.31,-3.85
0.16,-0.1,1.06,-7.95,-13.36,-4.24
0.13,-0.1,1.1,-5.11,-15.97,-3.22
0.11,-0.1,1.14,-2.67,-15.89,-2.31
0.13,-0.09,1.16,-0.67,-13.8,-1.08
0.13,-0.08,1.15,-0.64,-8.75,3.33
0.17,-0.05,1.08,-3.5,-4.61,2.89
0.19,-0.03,1.04,-4.92,-5.19,1.04
0.21,-0.03,1.02,-5.91,5.3,0.66
0.2,-0.03,0.95,-7.95,2.47,0.76
0.14,-0.04,0.95,-11.62,2.26,0.67
0.16,-0.03,0.9,-12.53,-2.27,-0.08
0.14,-0.05,0.93,-10.76,4.84,-0.52
0.18,-0.07,0.9,-9.39,6.37,-0.93
0.14,-0.07,0.87,-11.16,5.28,-1.02
0.13,-0.07,0.85,-13.36,0.24,-1.65
0.13,-0.08,0.86,-15.34,-1.07,-2.21
0.12,-0.07,0.85,-14.67,2.23,-1.74
0.11,-0.08,0.85,-13.82,2.85,-0.63
0.1,-0.07,0.86,-15.54,-0.02,0.58
0.09,-0.06,0.84,-21.51,-7.13,2.92
0.11,-0.06,0.9,-21.08,-4.99,4.08
0.13,-0.06,0.94,-19.48,-5.3,4.5
0.14,-0.07,0.98,-18.89,-6.58,5.15
0.15,-0.08,1.0,-20.03,-8.12,4.4
0.17,-0.09,1.04,-18.98,-8.15,2.32
0.2,-0.11,1.06,-16.92,-2.05,1.21
0.21,-0.12,1.08,-13.8,2.03,0.56
0.18,-0.13,1.07,-13.53,4.12,-0.24
0.16,-0.13,1.06,-12.75,5.77,0.15
0.11,-0.14,1.03,-12.69,7.47,1.71
0.09,-0.13,0.97,-15.05,2.55,2.66
0.08,-0.12,0.92,-18.87,-4.17,3.27
0.09,-0.12,0.91,-21.8,-6.72,3.53
0.11,-0.12,0.92,-23.25,-6.55,5.74
0.11,-0.1,0.9,-26.66,-14.95,5.94
0.13,-0.11,0.95,-25.95,-14.58,5.86
0.18,-0.12,1.01,-22.08,-5.54,5.8
0.23,-0.14,1.04,-20.4,-4.29,3.94
0.23,-0.15,1.05,-19.05,0.79,1.85
0.23,-0.16,1.05,-15.6,9.48,-0.92
