acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.16,-0.1,1.04,-9.39,-1.79,0.34
0.15,-0.09,1.04,-10.0,-2.08,-0.32
0.15,-0.1,1.04,-10.26,-1.28,-0.5
0.13,-0.1,1.07,-8.95,-3.97,-0.9
0.14,-0.09,1.07,-7.39,-5.22,-1.11
0.15,-0.09,1.04,-6.4,-3.4,-1.97
0.13,-0.08,1.02,-7.3,-0.81,-1.97
0.1,-0.09,1.02,-8.98,-1.04,-0.96
0.1,-0.08,1.02,-11.21,-3.21,0.38
0.14,-0.11,1.09,-10.7,-11.44,0.27
0.16,-0.11,1.08,-8.47,-6.55,-0.52
0.16,-0.11,1.08,-8.29,-5.02,-0.87
0.15,-0.12,1.09,-8.43,-4.26,-1.11
0.14,-0.12,1.09,-7.62,-4.9,-0.76
0.14,-0.13,1.11,-6.7,-4.84,-0.67
0.14,-0.12,1.09,-5.57,-2.78,-0.44
0.13,-0.11,1.08,-6.26,-1.25,-0.52
0.11,-0.1,1.06,-7.71,-2.08,0.52
0.09,-0.11,1.09,-8.08,-4.6,2.41
0.13,-0.12,1.13,-6.53,-9.08,2.61
0.18,-0.12,1.12,-0.21,-4.14,1.83
0.17,-0.12,1.11,0.31,-4.92,0.98
0.17,-0.12,1.08,-0.7,-4.18,0.49
0.16,-0.11,1.06,-2.2,-0.32,0.89
0.13,-0.1,1.06,-4.05,-2.03,0.73
0.12,-0.11,1.07,-5.24,-3.88,1.88
0.12,-0.12,1.09,-5.01,-6.61,3.01
0.15,-0.13,1.12,-3.74,-4.64,3.42
0.14,-0.13,1.13,-1.56,-1.62,4.32
0.14,-0.12,1.12,0.53,-1.65,5.19
0.15,-0.12,1.11,-0.05,-3.59,5.89
0.17,-0.12,1.14,-1.65,-8.31,5.76
0.2,-0.1,1.16,1.45,-1.77,5.6
0.21,-0.1,1.15,3.01,0.56,5.11
0.2,-0.14,1.13,-0.61,2.11,4.37
0.23,-0.08,1.09,-0.02,4.85,2.96
0.2,-0.09,1.1,-0.29,4.35,1.85
0.18,-0.09,1.16,-1.73,-5.05,0.73
0.19,-0.11,1.2,-1.95,-8.09,0.89
0.2,-0.12,1.24,-0.43,-4.99,1.21
0.23,-0.12,1.25,2.98,-2.95,-0.76
0.24,-0.11,1.22,6.96,0.84,-3.44
0.2,-0.1,1.19,8.38,3.79,-4.08
0.16,-0.1,1.18,7.56,3.13,-3.5
0.15,-0.1,1.15,6.69,1.85,-2.26
0.16,-0.11,1.1,4.08,7.3,1.3
0.16,-0.1,1.06,4.37,8.41,1.97
0.15,-0.09,1.03,3.02,8.21,2.85
0.16,-0.1,1.04,2.05,-0.73,1.73
0.18,-0.08,1.0,1.82,-0.44,2.21
0.18,-0.09,0.98,4.76,2.27,0.56
0.17,-0.09,0.93,5.22,4.79,-0.2
0.17,-0.08,0.91,4.81,5.36,-0.87
0.17,-0.06,0.86,3.74,9.24,-0.72
0.18,-0.04,0.8,-1.79,9.8,1.22
0.17,-0.04,0.74,-5.54,3.59,-2.9
0.15,-0.02,0.69,-10.47,2.41,-2.96
0.12,-0.02,0.68,-11.95,-1.47,-4.93
0.12,-0.01,0.65,-13.01,-2.78,-7.18
0.1,-0.01,0.64,-14.69,-0.44,-7.45
0.07,-0.01,0.67,-16.58,-3.16,-6.29
0.07,-0.04,0.69,-17.62,-6.78,-4.78
0.1,-0.05,0.72,-19.51,-7.54,-3.1
0.08,-0.05,0.79,-20.96,-13.44,-1.62
0.12,-0.05,0.79,-20.75,-14.49,0.75
0.16,-0.06,0.8,-20.85,-14.46,1.62
0.19,-0.07,0.81,-23.45,-14.81,0.44
0.2,-0.09,0.83,-28.35,-0.98,-1.21
0.16,-0.09,0.85,-30.18,0.49,-2.63
0.15,-0.09,0.85,-29.47,3.83,-2.38
0.13,-0.1,0.86,-29.6,5.19,-2.08
0.1,-0.1,0.9,-31.76,-1.36,-1.94
0.1,-0.12,0.93,-34.08,-6.26,-1.24
0.1,-0.14,0.97,-35.39,-7.36,0.09
0.1,-0.14,1.0,-35.15,-12.03,0.41
0.11,-0.15,1.0,-34.47,-14.09,1.77
0.13,-0.17,1.03,-32.92,-12.32,2.92
0.17,-0.19,1.02,-29.91,-1.76,3.92
0.17,-0.2,1.0,-28.78,3.28,4.05
0.17,-0.19,0.99,-29.45,4.08,2.46
0.14,-0.19,0.97,-29.66,5.25,2.03
0.09,-0.17,0.91,-29.73,6.98,3.65
0.07,-0.17,0.89,-32.47,-0.02,5.82
0.11,-0.17,0.89,-36.34,-8.9,6.34
0.16,-0.18,0.93,-38.09,-11.5,5.4
0.18,-0.2,0.94,-38.21,-7.21,5.66
0.19,-0.22,0.95,-39.07,-2.61,5.79
0.23,-0.23,0.99,-38.76,-2.37,3.73
0.19,-0.25,0.96,-34.96,8.34,0.73
0.15,-0.25,0.93,-35.53,10.2,0.79
0.12,-0.25,0.89,-37.77,6.44,1.11
0.09,-0.24,0.86,-39.65,0.49,2.15
0.06,-0.23,0.83,-41.91,-6.12,3.56
0.07,-0.23,0.86,-44.69,-15.13,6.02
0.12,-0.26,0.89,-46.12,-19.25,8.92
0.19,-0.28,0.94,-46.24,-19.31,9.89
0.25,-0.32,1.0,-45.63,-20.35,7.47
0.3,-0.34,1.04,-42.37,-13.62,4.79
0.26,-0.33,1.0,-37.79,17.21,-1.07
0.12,-0.3,0.93,-37.56,18.66,-1.33
0.05,-0.29,0.89,-39.53,10.31,1.08
0.06,-0.29,0.88,-43.07,-3.6,3.56
0.09,-0.3,0.9,-46.63,-15.53,5.07
0.15,-0.34,0.98,-47.33,-19.11,6.15
0.18,-0.36,1.0,-47.07,-16.17,7.21
0.21,-0.4,1.03,-45.57,-11.16,7.08
0.24,-0.42,1.06,-43.76,-3.59,5.22
0.22,-0.43,1.08,-41.04,5.33,3.33
0.1,-0.38,1.0,-36.58,13.16,3.44
0.05,-0.36,0.89,-37.86,4.52,5.91
0.06,-0.36,0.9,-42.53,-10.2,9.05
0.12,-0.39,0.97,-46.11,-21.1,10.37
0.18,-0.4,1.01,-45.95,-18.52,11.53
0.21,-0.44,1.06,-46.27,-17.04,11.94
0.25,-0.46,1.11,-43.33,-14.21,10.12
0.29,-0.49,1.16,-36.35,-3.47,6.52
0.3,-0.5,1.15,-33.42,12.92,4.37
0.22,-0.5,1.11,-31.4,20.76,1.48
0.08,-0.47,0.96,-26.84,27.71,3.83
0.04,-0.45,0.85,-28.49,23.73,6.56
0.0,-0.41,0.81,-32.35,11.31,9.4
-0.01,-0.41,0.8,-35.33,-5.34,13.47
0.09,-0.43,0.81,-38.44,-21.31,15.98
0.2,-0.45,0.89,-39.88,-30.49,15.28
0.28,-0.47,0.95,-38.93,-28.69,12.7
0.35,-0.49,1.03,-36.43,-20.31,8.66
0.4,-0.51,1.07,-31.65,-7.08,3.04
0.39,-0.52,1.03,-28.44,12.58,-1.45
0.2,-0.5,0.91,-30.69,27.71,-6.73
0.14,-0.48,0.86,-32.35,28.31,-6.69
0.06,-0.48,0.81,-34.32,24.09,-4.14
0.03,-0.49,0.79,-39.15,8.92,-1.42
0.02,-0.49,0.82,-39.6,-10.31,0.47
0.07,-0.52,0.85,-42.69,-27.88,2.56
0.16,-0.54,0.94,-41.83,-31.98,2.61
0.18,-0.57,0.98,-37.95,-30.79,1.92
0.21,-0.57,1.01,-35.76,-29.79,0.7
0.22,-0.57,1.01,-32.6,-22.29,-0.08
0.22,-0.53,0.99,-31.65,-10.12,-0.08
0.24,-0.53,0.95,-32.02,-4.81,-0.85
0.23,-0.54,0.93,-34.29,-4.03,-2.31
0.18,-0.54,0.93,-36.32,-7.98,-3.18
0.12,-0.56,0.88,-39.15,-10.4,-0.82
0.12,-0.56,0.89,-43.3,-14.5,1.56
0.12,-0.57,0.98,-42.79,-19.6,2.78
0.15,-0.59,1.01,-40.27,-21.94,6.0
0.23,-0.6,1.07,-35.4,-22.78,5.68
0.3,-0.59,1.09,-28.5,-10.27,3.31
0.32,-0.59,1.04,-27.48,-0.61,0.92
0.27,-0.6,0.99,-27.56,7.76,-0.81
0.24,-0.61,0.93,-29.53,12.6,-1.8
0.19,-0.61,0.91,-31.3,15.97,-3.25
0.11,-0.6,0.86,-31.97,18.24,-2.03
0.04,-0.59,0.81,-35.28,12.23,2.53
0.06,-0.59,0.83,-36.98,-0.43,6.76
0.1,-0.62,0.9,-34.17,-11.19,9.95
0.21,-0.64,0.94,-29.88,-8.4,12.05
