acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.26,-0.04,1.02,-8.05,4.17,-0.78
0.24,-0.05,1.03,-9.94,3.16,-1.15
0.23,-0.05,1.06,-8.99,5.1,0.02
0.23,-0.06,1.06,-8.37,4.27,-0.11
0.23,-0.06,1.07,-7.15,4.5,-0.29
0.22,-0.06,1.07,-5.34,4.12,0.08
0.22,-0.05,1.05,-3.65,3.1,-0.46
0.23,-0.04,1.02,-2.17,3.89,-0.46
0.24,-0.06,0.98,-3.82,-3.01,-0.21
0.26,-0.04,0.95,-3.47,-1.39,0.47
0.24,-0.03,0.93,-3.02,3.08,0.05
0.2,-0.04,0.93,-6.02,0.49,-1.74
0.19,-0.05,0.96,-9.37,-2.81,-1.42
0.2,-0.05,1.02,-11.08,-5.57,0.12
0.23,-0.07,1.08,-12.06,-8.82,0.7
0.25,-0.07,1.1,-10.79,-9.54,0.61
0.27,-0.09,1.12,-6.81,-5.01,1.53
0.29,-0.08,1.11,-3.31,0.49,2.5
0.28,-0.08,1.07,-0.99,2.09,1.47
0.27,-0.08,1.04,0.61,3.1,-0.24
0.22,-0.06,1.01,2.5,6.34,-0.63
0.21,-0.05,0.99,2.46,5.33,-0.12
0.23,-0.06,0.99,0.0,1.86,1.89
0.28,-0.05,1.01,-2.73,-0.26,3.21
0.32,-0.06,1.02,-2.82,-0.14,1.3
0.3,-0.07,1.04,-4.79,2.76,1.24
0.3,-0.07,1.07,-5.62,-2.49,-1.01
0.27,-0.06,1.09,-5.37,0.37,-2.05
0.28,-0.06,1.13,-4.44,0.56,-0.96
0.29,-0.06,1.17,-4.18,0.2,0.06
0.29,-0.07,1.18,-3.11,1.8,-0.12
0.27,-0.07,1.15,-0.31,6.67,-0.26
0.26,-0.07,1.1,2.56,8.79,0.12
0.27,-0.06,1.07,4.6,7.79,0.14
0.28,-0.05,1.03,4.18,3.47,-1.51
0.27,-0.06,1.0,4.08,4.75,-2.47
0.24,-0.04,1.0,3.44,9.07,-2.72
0.23,-0.04,0.99,1.05,6.27,-2.76
0.24,-0.04,0.96,-0.89,4.09,-2.85
0.26,-0.03,0.96,-1.54,7.71,-1.47
0.21,-0.04,1.0,-4.23,12.66,-0.84
0.2,-0.04,1.03,-8.2,10.66,-1.79
0.2,-0.04,1.03,-7.3,6.0,-2.35
0.19,-0.04,1.05,-4.89,0.84,-3.76
0.22,-0.03,1.06,-3.97,-5.92,-4.02
0.22,-0.04,1.05,-4.46,-5.18,-4.0
0.21,-0.05,1.04,-3.4,0.26,-2.85
0.21,-0.05,1.04,-3.4,2.09,-2.47
0.21,-0.04,1.01,-3.71,-0.53,-2.02
0.21,-0.05,1.01,-2.76,-2.7,-2.98
0.2,-0.04,1.0,-2.27,-2.05,-2.61
0.2,-0.04,0.99,-2.43,-2.34,-2.37
0.19,-0.04,0.97,-2.66,-2.85,-1.74
0.2,-0.03,0.97,-3.51,-0.43,-0.18
0.22,-0.03,0.95,-4.69,-2.52,0.4
0.22,-0.02,0.94,-4.53,-4.55,0.61
0.22,-0.03,0.94,-5.89,-5.01,0.44
0.24,-0.04,0.93,-8.06,-7.5,0.61
0.24,-0.04,0.91,-8.69,-6.34,0.03
0.21,-0.03,0.87,-7.53,-2.35,-0.53
0.18,-0.03,0.81,-7.62,0.23,-0.61
0.16,-0.01,0.79,-9.76,-2.73,-0.34
0.15,-0.01,0.77,-14.05,-6.05,0.15
0.13,0.01,0.73,-17.08,-7.85,2.66
0.2,0.01,0.77,-20.5,-13.71,8.63
0.24,-0.03,0.77,-31.48,-21.28,9.34
0.29,-0.04,0.86,-33.98,-21.45,8.69
0.34,-0.06,0.85,-31.34,-15.19,7.74
0.26,-0.09,0.81,-27.73,-10.03,4.09
0.21,-0.08,0.76,-21.47,2.75,-0.29
0.18,-0.05,0.67,-21.91,9.21,0.72
0.09,-0.06,0.7,-25.85,20.47,4.11
0.07,-0.07,0.69,-29.36,-2.27,3.44
0.1,-0.06,0.65,-33.88,-14.73,5.15
0.15,-0.06,0.64,-29.71,-19.51,8.73
0.22,-0.07,0.68,-33.31,-28.52,10.53
0.34,-0.1,0.72,-42.56,-48.46,9.68
0.42,-0.09,0.73,-44.2,-42.35,10.02
0.42,-0.1,0.73,-41.51,-23.33,8.43
0.42,-0.11,0.78,-41.65,-9.24,7.68
0.45,-0.14,0.86,-47.79,-8.37,5.48
0.29,-0.22,1.02,-52.67,-1.62,3.28
0.24,-0.25,1.09,-46.34,17.31,1.92
0.21,-0.27,1.12,-45.4,8.73,1.51
0.16,-0.26,1.09,-40.02,6.09,1.76
0.18,-0.26,1.06,-35.15,5.74,5.69
0.24,-0.27,1.07,-36.56,-3.05,7.59
0.26,-0.27,1.09,-39.25,-12.64,6.55
0.21,-0.27,1.08,-38.52,-1.85,6.18
0.2,-0.27,1.04,-35.83,4.24,6.78
0.23,-0.25,1.03,-35.31,4.32,9.47
0.26,-0.26,1.06,-37.13,2.24,10.6
0.28,-0.27,1.07,-38.14,4.67,11.36
0.28,-0.27,1.08,-37.74,12.21,11.56
0.28,-0.25,1.06,-37.07,13.28,11.08
0.26,-0.24,1.07,-37.59,15.36,10.85
0.26,-0.27,1.12,-42.87,-5.24,7.22
0.32,-0.3,1.18,-43.94,-19.54,5.68
0.33,-0.32,1.21,-42.67,-15.51,5.68
0.33,-0.33,1.21,-38.44,0.11,6.69
0.26,-0.38,1.19,-35.59,9.53,5.59
0.23,-0.39,1.09,-30.24,13.83,5.13
0.21,-0.36,1.0,-25.66,23.1,7.34
0.19,-0.32,0.92,-26.15,27.6,8.84
0.21,-0.31,0.94,-29.54,17.62,11.11
0.32,-0.32,1.02,-37.82,-1.65,11.05
0.34,-0.33,1.06,-39.37,-9.24,7.24
0.3,-0.34,1.07,-37.44,-1.8,4.49
0.24,-0.36,1.1,-37.18,4.41,4.02
0.26,-0.37,1.04,-30.18,24.93,6.67
0.24,-0.35,0.93,-26.46,39.94,8.67
