acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.18,-0.13,1.03,0.14,4.23,-4.79
0.17,-0.12,1.0,-0.08,3.91,-3.91
0.16,-0.11,0.99,-2.69,0.6,-3.13
0.16,-0.11,0.98,-4.99,-2.49,-2.41
0.17,-0.12,0.98,-5.82,-3.8,-1.39
0.2,-0.11,1.0,-6.84,-3.82,-1.01
0.23,-0.13,1.03,-7.63,-4.63,-1.24
0.26,-0.15,1.03,-6.52,-2.64,-2.66
0.25,-0.14,1.05,-4.75,0.93,-4.5
0.17,-0.14,1.02,-1.95,6.37,-4.9
0.13,-0.12,1.02,-3.77,1.59,-3.65
0.13,-0.12,1.0,-4.23,-0.08,-1.94
0.13,-0.12,1.01,-4.73,-2.6,-0.21
0.15,-0.13,1.0,-4.93,-2.95,0.53
0.16,-0.12,1.01,-4.37,-5.22,0.31
0.18,-0.12,0.99,-3.79,-6.17,0.23
0.19,-0.13,0.96,-4.0,-4.72,0.27
0.2,-0.1,0.92,-6.05,-3.98,-0.46
0.19,-0.1,0.93,-7.48,-4.72,-0.84
0.19,-0.1,0.92,-7.57,-2.56,-1.34
0.18,-0.1,0.92,-8.56,-1.22,-1.04
0.17,-0.1,0.91,-9.86,-1.27,-0.14
0.18,-0.11,0.89,-11.74,-0.49,0.72
0.23,-0.14,0.93,-13.22,-6.44,-1.21
0.24,-0.13,0.92,-10.85,-0.7,-1.74
0.2,-0.09,0.91,-10.98,0.85,-1.66
0.18,-0.06,0.87,-12.75,1.47,-0.64
0.18,-0.04,0.83,-15.51,2.15,-0.6
0.17,-0.08,0.82,-19.25,-5.19,-1.86
0.19,-0.11,0.83,-22.31,-11.56,-1.62
0.23,-0.12,0.84,-25.36,-8.21,-0.47
0.25,-0.13,0.88,-29.73,-9.57,-0.49
0.25,-0.16,0.93,-32.2,-8.7,-0.2
0.26,-0.17,0.99,-31.19,-1.11,-0.41
0.23,-0.2,1.04,-29.07,1.28,-1.42
0.21,-0.22,1.1,-25.18,3.08,-1.86
0.19,-0.21,1.11,-22.87,4.11,-0.87
0.18,-0.21,1.08,-21.48,5.11,0.46
0.17,-0.19,1.06,-21.74,3.11,0.85
0.16,-0.19,1.06,-21.02,-1.89,2.02
0.17,-0.19,1.03,-19.97,-5.15,3.71
0.24,-0.19,1.03,-20.5,-9.19,3.71
0.28,-0.19,1.03,-21.19,-12.75,1.56
0.32,-0.21,1.06,-20.05,-9.66,-1.45
0.32,-0.25,1.09,-17.56,-8.85,-4.9
0.26,-0.26,1.06,-15.59,-2.17,-6.12
0.27,-0.28,1.0,-15.95,6.55,-5.33
0.24,-0.26,0.97,-16.24,17.69,-4.29
0.12,-0.21,0.86,-16.92,21.36,-1.91
-0.03,-0.2,0.87,-25.27,0.31,4.18
0.04,-0.19,0.78,-28.09,1.15,6.18
0.08,-0.18,0.8,-25.86,-5.85,5.73
0.08,-0.15,0.82,-31.42,-9.13,8.69
0.18,-0.15,0.84,-27.66,-23.19,6.09
0.27,-0.16,0.92,-29.79,-28.06,1.74
0.31,-0.19,0.97,-33.22,-31.54,-2.49
0.36,-0.21,1.04,-33.73,-29.31,-5.18
0.35,-0.24,1.07,-33.51,-20.06,-6.4
0.35,-0.27,1.1,-32.14,-10.06,-5.97
0.32,-0.27,1.11,-27.79,0.76,-4.35
0.27,-0.24,1.03,-24.02,16.37,-1.94
0.23,-0.25,1.03,-25.15,6.41,-1.89
0.26,-0.27,1.02,-27.1,0.46,-3.15
0.24,-0.3,1.03,-26.96,-3.53,-4.32
0.23,-0.3,1.01,-27.47,2.58,-3.19
0.2,-0.32,1.01,-27.56,4.46,-1.53
0.17,-0.32,0.99,-28.02,4.84,-0.12
0.15,-0.33,0.98,-27.05,3.59,1.6
0.13,-0.34,0.99,-26.35,-1.57,4.21
0.16,-0.34,1.01,-27.08,-8.4,6.6
0.24,-0.36,1.06,-25.95,-7.59,7.63
0.25,-0.37,1.09,-23.1,-7.69,7.48
0.27,-0.38,1.09,-20.7,-1.56,7.16
0.25,-0.32,1.04,-16.31,4.4,3.8
0.21,-0.31,1.01,-15.21,0.73,3.28
0.21,-0.31,0.99,-14.89,-2.2,5.05
0.25,-0.31,1.01,-16.55,-3.53,5.77
0.31,-0.33,1.02,-18.24,-2.95,4.15
0.32,-0.34,1.05,-17.36,3.54,2.23
0.29,-0.36,1.03,-15.85,10.69,1.54
0.24,-0.36,1.0,-15.1,11.88,1.1
0.19,-0.35,0.99,-14.5,9.98,1.01
0.15,-0.33,0.95,-13.69,10.29,2.95
0.13,-0.32,0.93,-13.68,5.25,5.3
0.17,-0.32,0.93,-15.77,-2.96,7.13
0.23,-0.32,0.94,-18.02,-3.8,7.88
0.27,-0.33,0.97,-18.24,-0.64,7.47
0.29,-0.35,1.0,-16.46,12.53,7.65
0.26,-0.35,0.97,-16.03,15.02,6.18
0.25,-0.35,0.94,-17.5,12.52,4.41
0.24,-0.35,0.96,-17.56,8.6,1.94
0.24,-0.35,0.98,-16.93,3.88,-0.72
0.22,-0.36,0.96,-16.44,7.48,-0.72
0.19,-0.37,0.95,-17.01,12.96,0.34
0.17,-0.39,0.89,-20.95,19.51,2.98
0.15,-0.4,0.89,-25.4,22.46,5.54
0.11,-0.37,0.85,-28.55,30.12,10.38
0.11,-0.38,0.94,-27.42,19.77,12.58
0.19,-0.36,0.94,-25.31,18.26,12.11
0.21,-0.35,0.96,-20.18,9.45,9.83
0.2,-0.36,0.97,-16.95,-2.05,10.35
0.26,-0.37,0.97,-15.54,3.59,10.46
0.3,-0.38,0.98,-12.82,8.41,6.98
0.26,-0.4,0.97,-8.75,10.38,3.88
0.24,-0.39,0.9,-10.08,14.72,3.21
0.19,-0.36,0.83,-12.99,16.12,2.27
0.17,-0.35,0.81,-17.65,14.41,2.4
0.13,-0.36,0.79,-20.27,13.04,3.54
0.14,-0.38,0.8,-22.4,10.27,4.23
0.15,-0.39,0.84,-24.38,4.35,3.85
0.2,-0.41,0.86,-24.79,2.79,2.84
0.2,-0.41,0.86,-24.17,8.09,3.19
0.21,-0.39,0.83,-24.81,9.51,1.94
0.19,-0.36,0.82,-27.6,5.83,0.31
0.21,-0.39,0.84,-35.24,-2.5,-2.6
0.23,-0.42,0.92,-36.87,-2.56,-4.98
0.24,-0.44,0.95,-36.08,4.21,-5.1
0.22,-0.46,0.96,-36.93,7.31,-6.69
0.22,-0.49,1.02,-35.47,8.4,-9.01
0.17,-0.5,1.06,-31.27,10.17,-10.2
0.13,-0.49,1.02,-28.35,14.78,-9.5
0.08,-0.48,0.98,-27.51,6.06,-9.66
0.07,-0.47,0.98,-27.42,0.76,-8.05
0.07,-0.47,0.98,-26.58,-5.53,-7.16
0.09,-0.47,0.95,-27.62,-5.73,-5.15
0.12,-0.47,0.95,-28.35,-11.24,-4.26
0.18,-0.5,0.99,-30.0,-6.9,-3.3
0.18,-0.53,0.98,-28.03,-3.3,-3.79
