acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.02,-0.01,1.07,-6.53,2.46,-0.89
0.04,-0.01,1.09,-4.78,0.24,-0.98
0.05,-0.01,1.09,-5.08,-2.08,-1.31
0.05,-0.0,1.09,-4.96,-1.73,-1.65
0.04,0.0,1.06,-6.14,-0.53,-1.89
0.03,-0.01,1.04,-6.79,-1.33,-3.33
0.02,-0.02,1.06,-8.03,-0.87,-3.45
0.02,-0.01,1.07,-7.83,-0.87,-3.1
0.04,-0.02,1.07,-7.73,0.75,-3.63
0.03,-0.02,1.06,-7.37,1.15,-4.29
0.01,-0.02,1.05,-6.93,-0.12,-4.26
0.02,-0.02,1.06,-5.91,-0.81,-4.75
0.0,-0.02,1.05,-4.75,-1.31,-4.06
0.02,-0.02,1.07,-4.85,-0.87,-2.47
0.03,-0.02,1.07,-5.01,-0.17,-2.96
0.02,-0.03,1.07,-6.53,0.92,-3.07
-0.01,-0.02,1.07,-6.46,2.29,-1.82
-0.04,-0.02,1.05,-6.64,4.23,0.95
-0.03,-0.01,1.06,-8.12,2.58,3.11
0.02,-0.02,1.1,-7.16,-1.4,2.76
0.05,-0.02,1.1,-7.1,-2.5,0.95
0.04,-0.02,1.1,-4.99,-4.79,-0.47
0.03,-0.01,1.05,-4.99,-3.34,-1.47
-0.01,-0.01,1.02,-6.67,-1.65,-0.12
-0.01,-0.02,1.03,-9.82,2.43,1.97
0.02,-0.01,1.06,-9.86,1.68,1.76
0.03,-0.02,1.07,-8.38,-1.24,-0.52
0.01,-0.02,1.07,-7.3,-3.57,-0.72
0.0,-0.01,1.1,-3.76,-7.22,-0.05
0.01,-0.01,1.08,-5.28,-8.23,0.93
0.03,-0.01,1.05,-5.25,-5.47,1.39
0.05,-0.0,1.02,-6.92,-1.95,0.18
0.05,-0.01,1.02,-7.63,1.27,-0.99
0.03,-0.01,1.04,-7.22,0.64,-2.05
0.04,-0.02,1.08,-5.85,-3.71,-3.5
0.04,-0.02,1.08,-5.04,-6.5,-4.17
0.03,-0.01,1.07,-5.79,-4.46,-3.68
0.03,-0.02,1.06,-5.77,1.44,-2.55
0.01,-0.02,1.06,-5.62,4.14,-1.11
-0.01,-0.02,1.04,-4.67,1.69,0.05
0.03,-0.02,1.05,-4.58,3.62,1.27
0.05,-0.01,1.05,-4.29,2.58,0.9
0.04,-0.01,1.03,-5.27,1.77,0.26
0.05,-0.01,1.05,-7.16,4.69,-0.03
0.05,-0.02,1.09,-6.35,2.27,-2.53
0.04,-0.03,1.11,-4.23,4.96,-3.98
0.02,-0.03,1.08,-2.29,2.08,-4.37
0.03,-0.02,1.05,-3.57,3.66,-4.78
-0.0,-0.03,1.02,-5.18,3.62,-4.06
-0.05,-0.04,1.01,-7.45,4.49,-1.8
-0.04,-0.02,1.05,-8.47,4.72,0.73
-0.04,-0.02,1.07,-8.41,0.73,2.21
