acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.11,-0.02,1.05,-7.04,-2.46,1.1
0.11,-0.01,1.08,-4.64,-1.01,-0.43
0.1,-0.01,1.07,-4.93,-2.78,0.2
0.12,-0.01,1.06,-5.94,-0.14,0.49
0.14,-0.01,1.08,-5.79,1.91,-0.52
0.15,-0.01,1.09,-4.47,4.43,-2.64
0.11,-0.01,1.07,-4.96,4.09,-2.43
0.09,-0.02,1.05,-6.11,4.29,-1.48
0.05,-0.02,1.04,-5.47,2.44,-0.23
0.05,-0.02,1.03,-4.55,0.55,0.63
0.1,-0.01,1.06,-4.56,-2.21,1.91
0.13,-0.01,1.07,-4.98,-2.55,1.31
0.15,-0.01,1.07,-4.9,-2.47,0.5
0.16,-0.01,1.07,-4.67,-1.31,-1.48
0.13,-0.01,1.05,-5.44,-0.67,-2.26
0.1,-0.01,1.04,-6.89,1.25,-2.11
0.08,-0.02,1.05,-6.32,2.47,-1.62
0.06,-0.03,1.05,-5.42,0.98,-0.81
0.08,-0.02,1.06,-5.24,-1.08,-0.11
0.09,-0.01,1.06,-5.66,-2.08,0.12
0.11,-0.01,1.04,-5.94,-1.33,-0.23
0.1,-0.01,1.03,-6.92,-1.28,0.18
0.11,-0.02,1.04,-7.22,-0.9,-0.6
0.11,-0.02,1.06,-7.11,-0.37,-0.92
0.11,-0.02,1.08,-6.81,1.15,-1.1
0.09,-0.03,1.09,-1.97,-0.79,-1.94
0.08,-0.02,1.07,-3.11,-1.59,-1.28
0.07,-0.02,1.07,-4.34,0.96,0.29
0.07,-0.02,1.06,-5.86,1.54,1.59
0.08,-0.02,1.07,-5.94,0.61,1.91
0.08,-0.03,1.07,-4.75,-3.82,1.53
0.08,-0.02,1.05,-4.6,-4.93,1.91
0.1,-0.01,1.04,-5.56,-3.94,2.18
0.12,-0.01,1.07,-5.34,-2.81,1.54
0.13,-0.01,1.09,-3.1,-1.37,0.15
0.11,-0.0,1.06,-2.98,-3.34,-0.32
0.12,-0.0,1.03,-4.18,-3.13,-0.46
0.11,0.0,1.04,-5.02,-1.3,-0.43
0.1,-0.01,1.04,-6.0,-0.55,0.32
0.1,-0.01,1.04,-6.49,-0.89,0.73
0.11,-0.01,1.05,-6.47,-0.61,0.7
0.13,-0.01,1.06,-5.8,-1.8,-0.64
0.12,-0.01,1.04,-6.27,-1.04,-1.11
0.11,-0.01,1.05,-5.66,-1.45,-2.06
0.1,-0.02,1.06,-5.73,-2.09,-1.92
0.09,-0.02,1.07,-5.69,-1.63,-1.48
0.08,-0.03,1.05,-5.92,-2.06,-0.63
0.09,-0.02,1.05,-6.18,-2.66,-0.17
0.1,-0.02,1.04,-7.36,-3.13,0.14
0.1,-0.01,1.06,-7.74,-1.74,0.5
0.12,-0.0,1.08,-7.36,-1.8,0.37
0.14,-0.0,1.11,-5.66,-0.43,-1.08
0.13,-0.02,1.13,-4.24,-1.42,-1.98
0.12,-0.01,1.09,-3.18,0.29,-2.27
