acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.22,-0.02,1.09,-8.15,2.95,-3.79
0.2,-0.02,1.09,-6.56,5.44,-3.28
0.19,-0.02,1.07,-6.81,7.47,-2.26
0.17,-0.03,1.07,-6.26,5.04,-0.56
0.14,-0.03,1.06,-5.34,-2.27,1.27
0.14,-0.03,1.07,-0.99,-6.79,2.89
0.18,-0.02,1.04,-2.2,-5.53,3.73
0.22,-0.01,1.02,-2.96,-4.78,2.92
0.25,-0.0,1.03,-2.84,-2.14,1.08
0.26,0.0,1.03,-1.48,0.67,-0.92
0.26,-0.0,1.04,-1.74,2.98,-1.8
0.23,-0.01,1.01,-3.21,4.02,-1.94
0.23,-0.01,1.0,-4.79,3.63,-2.44
0.23,-0.02,1.01,-5.33,0.79,-2.02
0.19,-0.01,1.02,-4.17,-2.69,-1.1
0.18,-0.02,1.03,-3.57,-4.7,-1.21
0.2,-0.01,1.04,-4.11,-4.24,-1.54
0.22,-0.0,1.04,-4.53,-4.92,-1.54
0.23,0.0,1.05,-3.21,-4.35,-2.05
0.24,-0.0,1.07,-3.11,1.16,-2.5
0.24,0.01,1.09,-4.03,4.29,-2.38
0.22,0.01,1.07,-3.91,0.35,-2.95
0.21,-0.01,1.07,-3.69,1.83,-3.31
0.21,-0.01,1.08,-2.98,2.09,-3.59
0.19,-0.01,1.06,-3.25,2.21,-3.05
0.18,-0.01,1.07,-4.2,2.06,-2.03
0.18,-0.01,1.04,-5.02,0.76,-1.66
0.17,-0.01,1.03,-5.66,-0.7,-1.28
0.16,-0.01,1.02,-6.21,-3.77,-0.41
0.13,-0.02,1.01,-6.53,-7.88,1.31
0.1,-0.02,1.02,-7.08,-7.02,3.71
0.12,-0.02,1.04,-8.43,0.73,4.63
0.19,-0.01,1.07,-6.12,6.32,3.05
0.23,0.01,1.1,-3.02,10.5,2.0
0.22,-0.0,1.08,-2.78,10.87,1.53
0.21,-0.0,1.05,-2.23,5.82,0.41
0.21,-0.0,1.04,-1.47,0.08,-0.18
0.19,-0.01,1.03,-2.75,-3.6,1.62
0.15,-0.01,1.01,-3.8,-5.86,2.6
0.17,-0.01,1.0,-3.59,-2.63,2.56
0.19,0.0,1.02,-4.24,0.43,2.9
0.2,-0.01,1.0,-4.72,1.48,2.84
0.22,-0.0,1.01,-4.05,-0.55,1.37
0.22,-0.01,1.0,-3.57,-0.64,0.23
0.22,-0.01,1.01,-3.69,1.15,-1.04
0.22,-0.0,1.0,-4.85,0.61,-1.56
0.2,-0.01,0.99,-6.67,-1.1,-2.32
0.22,-0.0,0.98,-8.0,-0.79,-2.99
0.21,-0.01,0.98,-9.24,-0.82,-2.98
0.18,-0.01,0.98,-9.92,-2.37,-2.05
0.16,-0.01,1.01,-11.21,-3.57,-0.58
0.16,-0.02,1.02,-11.89,-4.26,-0.05
0.18,-0.01,1.06,-6.14,4.17,-1.76
0.22,-0.01,1.14,-4.2,6.03,-2.21
0.2,-0.02,1.16,-3.19,2.02,-2.23
0.18,-0.02,1.13,-2.96,0.64,-1.53
0.17,-0.02,1.11,-3.28,-1.62,1.02
0.15,-0.02,1.07,-4.06,-4.02,3.47
0.15,-0.03,1.06,-4.82,-4.11,4.7
0.18,-0.01,1.04,-5.95,-3.94,5.08
0.2,-0.01,1.03,-6.9,-3.83,4.37
0.23,-0.02,1.03,-6.4,-2.29,3.18
0.24,-0.01,1.05,-5.91,-0.26,1.89
0.27,-0.03,1.07,-3.36,0.92,-0.66
0.27,-0.03,1.1,-0.55,3.62,-2.23
0.25,-0.03,1.09,-2.02,4.32,-1.71
0.21,-0.01,1.03,-4.09,2.03,-0.98
0.2,-0.01,1.01,-5.62,-0.84,-0.32
0.18,-0.01,1.0,-6.73,-3.89,2.56
0.2,-0.02,1.04,-6.85,-4.4,2.55
0.24,-0.01,1.06,-6.38,-4.99,1.88
0.25,-0.02,1.08,-3.98,-5.1,0.12
0.27,-0.03,1.11,-1.31,0.32,-2.66
0.28,-0.02,1.12,-0.5,6.02,-4.37
0.25,-0.02,1.09,-2.64,7.51,-4.05
0.22,-0.01,1.04,-3.19,6.2,-3.47
0.19,-0.02,1.02,-4.32,2.79,-1.95
0.16,-0.02,1.0,-6.56,-0.85,0.35
0.16,-0.01,0.98,-7.91,-5.53,1.28
0.17,-0.02,0.98,-8.64,-9.77,2.09
0.2,-0.02,1.01,-8.7,-9.27,1.56
0.24,-0.02,1.05,-7.8,-5.53,-0.69
0.25,-0.02,1.07,-7.01,-3.82,-1.5
0.23,-0.02,1.1,-1.44,8.31,-3.33
0.23,-0.02,1.12,-0.09,7.36,-3.37
0.2,-0.02,1.08,-1.36,3.98,-2.61
0.19,-0.02,1.03,-2.35,-0.05,-2.49
0.18,-0.01,1.01,-3.74,-1.79,-0.76
0.17,-0.01,0.99,-5.79,-1.68,0.78
0.18,-0.01,0.98,-7.25,-4.69,1.51
0.19,-0.0,0.99,-7.5,-6.4,1.53
0.22,-0.01,1.02,-7.63,-4.95,0.79
0.23,-0.01,1.05,-5.79,-1.53,-0.38
0.25,-0.01,1.09,-4.44,1.34,-1.85
0.26,-0.01,1.09,-3.3,2.37,-2.9
0.23,-0.02,1.08,-2.35,5.36,-3.36
0.21,-0.02,1.06,-3.42,4.98,-3.01
0.18,-0.02,1.01,-4.18,-0.05,-1.86
0.15,-0.02,0.99,-7.31,-3.65,2.15
0.16,-0.02,0.99,-8.21,-2.98,3.42
0.2,-0.01,1.0,-7.83,-2.52,2.35
0.25,-0.01,1.04,-6.61,-0.9,0.37
0.27,-0.01,1.08,-5.97,1.15,-1.47
0.26,-0.0,1.06,-5.33,2.11,-2.05
0.23,-0.01,1.04,-5.4,3.5,-1.86
0.22,-0.02,1.03,-6.12,1.45,-1.69
0.2,-0.01,1.02,-6.84,-1.68,-1.21
0.2,-0.01,1.02,-8.21,-0.95,-0.55
0.21,-0.01,1.04,-7.44,-1.83,-0.64
0.2,-0.01,1.04,-6.17,-3.19,0.47
0.18,-0.01,1.05,-6.75,-3.19,1.88
0.18,-0.01,1.03,-4.47,-4.56,1.24
0.21,-0.02,1.09,-1.74,-4.09,-0.37
0.24,-0.02,1.1,-2.23,2.93,-1.77
0.22,-0.01,1.05,-2.93,3.77,-1.86
0.2,-0.0,1.02,-5.5,1.73,-1.37
0.19,-0.0,0.99,-7.08,-3.76,-0.84
0.18,-0.01,0.99,-9.42,-8.12,0.05
0.18,0.0,1.0,-10.7,-9.19,1.16
0.18,0.01,1.03,-11.19,-10.44,2.31
0.19,0.0,1.06,-9.56,-7.94,2.73
0.21,-0.01,1.1,-8.05,0.49,1.88
0.26,-0.01,1.14,-5.57,3.79,0.79
0.23,-0.02,1.13,-3.36,5.18,-0.09
0.21,-0.02,1.08,-4.72,6.35,0.41
0.17,-0.02,1.02,-5.15,-0.56,2.15
0.14,-0.03,1.0,-4.9,-8.6,3.77
0.14,-0.02,1.0,-6.15,-9.74,5.24
0.17,-0.02,1.01,-6.12,-7.11,5.16
0.21,-0.02,1.02,-6.06,-1.48,3.11
0.26,-0.02,1.05,-5.04,0.17,1.83
0.25,-0.01,1.05,-3.71,2.24,0.46
0.26,-0.02,1.05,-3.47,3.1,-0.7
0.25,-0.01,1.03,-4.63,3.62,-1.76
0.25,-0.01,0.99,-6.44,4.18,-1.62
0.21,-0.01,0.97,-8.92,0.9,-0.53
0.17,-0.03,0.96,-8.38,-3.73,0.15
0.16,-0.03,0.99,-8.98,-6.78,1.59
0.17,-0.03,1.0,-8.56,-6.61,2.11
0.2,-0.02,1.03,-7.6,-4.56,2.06
0.23,-0.02,1.07,-7.37,0.27,2.12
0.23,-0.02,1.07,-6.76,3.24,1.13
0.25,-0.03,1.07,-4.76,4.81,-0.85
0.26,-0.03,1.08,-4.34,6.12,-2.46
0.24,-0.03,1.07,-5.18,6.53,-2.24
0.22,-0.04,1.07,-6.17,6.63,-1.33
0.18,-0.04,1.04,-7.66,3.51,1.53
0.14,-0.03,1.02,-8.7,-1.22,3.68
0.13,-0.04,1.03,-7.59,-4.89,5.36
0.16,-0.04,1.06,-6.64,-1.59,4.93
0.23,-0.03,1.1,-3.69,4.63,3.51
0.27,-0.03,1.13,-1.73,4.24,0.82
0.3,-0.03,1.12,0.12,3.82,-2.35
0.27,-0.03,1.09,-1.63,5.62,-3.27
0.25,-0.03,1.05,-3.22,4.55,-3.15
0.21,-0.04,1.04,-3.51,0.56,-2.38
0.19,-0.03,1.03,-4.81,-1.31,-0.14
0.16,-0.03,1.02,-6.78,-2.82,2.31
0.15,-0.03,1.0,-7.83,-5.01,4.44
0.17,-0.03,1.02,-6.32,-5.33,4.35
0.23,-0.03,1.06,-4.99,-3.71,2.41
0.27,-0.03,1.09,-3.8,-2.98,0.61
0.27,-0.03,1.09,1.28,2.73,-3.24
0.3,-0.02,1.1,2.05,5.16,-5.22
0.26,-0.02,1.06,-0.32,3.8,-5.01
0.23,-0.01,1.01,-2.6,1.22,-3.95
0.2,-0.01,0.99,-5.44,-1.76,-1.8
0.17,-0.01,0.98,-8.76,-3.82,0.35
0.18,-0.01,0.99,-9.83,-4.72,1.76
0.2,-0.02,1.03,-8.66,-4.79,2.02
0.21,-0.03,1.07,-5.65,-3.83,0.61
0.25,-0.03,1.12,-3.37,-1.24,-1.44
0.27,-0.04,1.12,-1.56,2.4,-2.98
0.25,-0.03,1.1,-1.44,3.91,-3.63
0.22,-0.03,1.05,-2.02,3.15,-2.89
0.19,-0.03,1.02,-3.08,0.87,-1.25
0.16,-0.03,1.0,-5.21,0.67,1.01
0.16,-0.03,1.0,-6.76,-0.05,1.98
0.2,-0.03,1.01,-5.08,-1.63,1.47
0.24,-0.03,1.07,-4.21,-0.4,0.08
0.25,-0.02,1.07,-4.12,-0.17,-0.85
0.25,-0.02,1.06,-4.98,-0.05,-1.54
0.24,-0.01,1.03,-4.96,0.02,-1.45
0.22,-0.01,1.03,-4.92,0.31,-0.87
0.21,-0.02,1.02,-4.7,-0.69,-1.16
0.2,-0.03,1.04,-3.82,-0.69,-0.44
0.19,-0.02,1.04,-4.4,-0.21,0.56
0.21,-0.02,1.04,-4.5,-0.08,0.96
0.21,-0.02,1.04,-3.82,-0.38,0.93
0.22,-0.02,1.04,-3.45,1.05,0.58
0.23,-0.02,1.03,-3.15,2.6,-0.43
0.24,-0.02,1.03,-2.6,0.47,-1.37
0.22,-0.02,1.02,-0.84,-3.19,-2.11
0.21,-0.02,1.03,-3.53,-0.2,-2.46
0.22,-0.01,1.01,-5.04,1.88,-2.53
0.22,-0.01,1.02,-5.59,3.91,-1.39
0.19,-0.01,1.04,-5.85,4.63,0.2
0.18,-0.01,1.04,-5.71,1.25,0.41
0.21,-0.02,1.05,-4.84,-2.27,-0.27
0.22,-0.01,1.05,-5.16,-3.31,-0.55
0.23,-0.02,1.06,-4.12,-2.64,-1.76
0.25,-0.02,1.08,-3.25,-1.24,-3.24
0.24,-0.01,1.07,-3.98,1.69,-2.85
0.22,-0.01,1.03,-4.85,1.18,-2.38
0.2,-0.01,1.02,-5.4,-0.73,-1.57
0.21,-0.0,1.01,-6.34,0.95,-1.02
0.22,0.0,1.03,-7.28,0.61,-1.05
0.23,-0.0,1.03,-6.2,-0.99,-1.54
0.23,-0.01,1.08,-2.61,1.53,-3.66
0.22,-0.01,1.07,-2.66,1.42,-3.28
0.2,-0.02,1.04,-3.34,1.73,-2.41
0.2,-0.02,1.01,-3.28,-0.32,-2.46
0.19,-0.02,1.01,-3.18,-0.7,-2.06
0.2,-0.02,1.01,-5.11,-2.29,-0.76
0.16,-0.03,1.0,-6.73,-0.46,0.47
0.19,-0.02,1.03,-6.29,-0.27,0.55
0.21,-0.02,1.02,-7.22,-0.53,0.12
0.23,-0.02,0.99,-8.43,4.6,-1.3
0.26,-0.01,1.0,-8.21,6.81,-2.63
0.25,-0.01,1.01,-8.08,3.48,-3.36
0.23,-0.01,1.01,-8.24,-0.41,-3.79
0.22,-0.01,1.02,-11.34,3.05,-3.85
0.24,-0.01,0.99,-14.46,3.22,-4.26
0.24,-0.01,1.01,-12.95,2.78,-6.03
0.22,-0.03,1.06,-11.34,7.36,-6.4
