acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.06,-0.02,0.84,-0.69,3.19,4.21
0.01,-0.02,0.81,-6.58,5.59,-0.11
-0.04,-0.04,0.88,-14.29,7.39,-2.87
-0.03,-0.06,0.98,-18.35,5.73,-3.76
-0.03,-0.07,1.09,-18.27,0.66,-4.26
-0.03,-0.08,1.15,-15.16,-3.86,-4.15
-0.02,-0.09,1.19,-11.89,-5.45,-3.18
0.02,-0.09,1.23,-10.67,-7.11,-1.47
0.02,-0.1,1.22,-8.11,-7.13,-1.01
0.03,-0.1,1.16,-4.35,-5.98,-1.39
-0.0,-0.09,1.16,-2.75,-3.53,-1.91
-0.04,-0.08,1.02,-0.38,1.65,-2.11
-0.03,-0.07,0.95,1.82,-7.3,-1.65
-0.02,-0.06,0.9,-2.18,-13.71,-1.21
-0.0,-0.05,0.91,-8.02,-16.05,-1.07
-0.02,-0.06,0.96,-13.25,-14.18,-1.21
-0.02,-0.06,1.0,-16.92,-11.18,-0.41
0.03,-0.07,1.08,-18.7,-13.19,0.61
0.08,-0.07,1.12,-16.61,-13.63,0.9
0.11,-0.08,1.16,-11.19,-4.09,-0.43
0.05,-0.1,1.24,-16.75,9.37,-1.24
0.06,-0.08,1.18,-4.63,-11.83,-5.74
0.05,-0.06,1.1,-0.99,-6.27,-6.58
-0.02,-0.07,1.0,4.12,0.47,-6.82
-0.04,-0.06,0.97,-2.76,9.6,-3.8
-0.03,-0.06,0.91,-4.09,0.95,-3.47
-0.01,-0.05,0.93,-9.1,-4.64,-2.75
0.01,-0.06,0.97,-15.85,-2.43,-1.11
0.02,-0.07,1.04,-16.24,-5.45,-3.28
0.04,-0.07,1.11,-13.76,-8.5,-4.84
0.14,-0.05,1.21,-11.05,-7.01,-4.73
0.0,-0.11,1.14,-11.13,13.88,-2.05
0.03,-0.09,1.12,-4.64,0.38,-3.27
0.0,-0.08,1.06,-4.84,3.76,-0.82
0.05,-0.07,1.06,-4.24,-4.21,0.69
0.02,-0.07,1.03,-3.25,0.79,1.04
0.03,-0.06,1.02,-5.88,2.6,1.5
0.05,-0.07,1.02,-3.63,-9.34,1.37
0.06,-0.07,1.03,-6.79,-6.43,1.8
0.06,-0.08,1.03,-7.13,-5.25,0.31
0.04,-0.08,1.03,-7.53,-3.63,-0.72
0.01,-0.08,1.02,-8.75,-1.01,-0.64
0.07,-0.06,1.1,-9.4,-1.69,0.0
0.05,-0.08,1.09,-10.61,2.4,0.92
0.06,-0.08,1.06,-5.73,-1.13,-0.93
0.05,-0.08,1.06,-4.02,1.4,-1.73
0.04,-0.07,1.05,-4.05,1.94,-1.76
0.03,-0.07,1.05,-4.67,-0.27,-2.17
0.01,-0.09,1.06,-6.82,0.46,-1.69
0.01,-0.09,1.08,-8.09,0.43,-1.3
-0.01,-0.09,1.08,-7.3,1.54,-0.4
-0.0,-0.08,1.08,-6.44,2.44,0.64
0.04,-0.07,1.08,-2.09,-4.69,0.89
0.05,-0.07,1.05,-1.54,-6.4,0.95
0.07,-0.07,1.03,-1.8,-5.15,0.24
0.07,-0.07,1.03,-4.27,-1.83,-0.52
0.04,-0.07,1.05,-6.87,1.88,-1.11
0.0,-0.07,1.05,-7.68,2.93,-1.69
0.01,-0.08,1.06,-8.9,1.73,-1.07
0.01,-0.08,1.08,-9.53,1.36,-0.41
0.02,-0.09,1.09,-8.24,0.64,-0.23
0.04,-0.09,1.1,-6.35,1.82,0.14
0.05,-0.08,1.07,-5.24,-1.8,-0.18
0.04,-0.08,1.06,-3.68,-2.49,-1.21
0.03,-0.07,1.05,-3.77,-3.6,-1.56
0.02,-0.07,1.03,-3.85,-1.47,-1.47
0.04,-0.08,1.07,-5.02,-1.19,-0.79
0.03,-0.08,1.08,-8.02,1.19,-0.38
0.03,-0.09,1.07,-7.42,2.15,-1.11
-0.0,-0.09,1.09,-7.27,2.89,-1.42
0.01,-0.09,1.1,-6.18,-2.34,-0.99
0.02,-0.09,1.08,-2.02,-5.69,-1.16
0.03,-0.09,1.04,-2.21,-3.62,-0.46
0.02,-0.08,1.04,-2.11,-2.23,-0.38
0.01,-0.08,1.02,-3.08,1.04,0.14
0.0,-0.08,1.05,-6.17,-0.29,0.55
0.02,-0.08,1.05,-7.56,-3.11,1.19
0.03,-0.09,1.04,-6.05,-4.56,1.5
0.02,-0.08,1.07,-6.66,-3.27,1.4
0.04,-0.08,1.06,-7.25,-2.24,1.62
0.05,-0.08,1.09,-7.37,-0.58,1.86
0.03,-0.08,1.07,-6.06,-0.85,1.15
0.05,-0.07,1.04,-2.41,-8.93,-0.44
0.04,-0.08,1.02,-2.55,-7.83,-0.37
0.04,-0.07,1.04,-3.36,-4.56,0.6
0.05,-0.07,1.03,-4.14,-1.57,1.05
0.06,-0.08,1.04,-5.21,0.12,1.21
0.06,-0.08,1.06,-7.15,0.4,0.56
0.04,-0.08,1.06,-7.3,-0.08,-0.11
0.05,-0.08,1.06,-6.5,0.47,-0.37
0.05,-0.09,1.06,-6.2,2.29,-0.58
0.06,-0.08,1.06,-5.19,0.23,-0.96
0.05,-0.08,1.07,-5.33,-1.21,-1.44
0.05,-0.09,1.06,-4.44,-1.16,-1.91
0.04,-0.09,1.05,-3.51,0.41,-1.77
0.03,-0.07,1.05,-3.65,1.5,-1.1
0.05,-0.08,1.03,-4.34,0.12,-0.99
0.04,-0.07,1.06,-6.24,-0.63,0.17
0.06,-0.08,1.06,-6.95,-0.06,0.05
0.08,-0.08,1.07,-7.68,0.4,0.11
0.05,-0.08,1.07,-7.07,0.2,-1.33
0.02,-0.08,1.04,-4.41,-1.15,-2.58
0.03,-0.07,1.02,-2.75,0.95,-2.05
0.04,-0.07,1.02,-4.64,2.49,-1.13
0.04,-0.09,1.06,-6.9,2.38,-0.84
0.04,-0.09,1.08,-8.03,3.42,-0.35
0.04,-0.09,1.1,-6.84,1.92,-0.4
0.03,-0.09,1.09,-4.79,0.82,-0.7
0.04,-0.08,1.06,-3.05,-1.04,-1.13
0.04,-0.07,1.03,-2.5,-2.31,-1.33
0.04,-0.07,1.02,-3.13,-1.47,-1.34
0.02,-0.07,1.06,-4.89,0.31,-1.27
0.04,-0.09,1.07,-8.05,2.02,0.47
0.04,-0.09,1.07,-7.92,1.13,0.14
0.04,-0.08,1.09,-5.97,0.85,-0.82
0.03,-0.09,1.09,-6.02,-1.27,-1.1
0.02,-0.09,1.09,-4.34,-1.83,-1.56
0.01,-0.09,1.07,-2.06,-3.22,-1.71
0.01,-0.08,1.03,0.31,-5.33,-1.66
0.03,-0.07,1.04,-2.08,-6.7,-0.5
0.07,-0.08,1.05,-4.69,-5.4,0.46
0.04,-0.08,1.05,-5.59,1.89,0.81
0.03,-0.08,1.04,-6.29,2.95,0.27
0.03,-0.08,1.02,-5.28,1.21,-0.15
0.04,-0.07,1.01,-6.05,0.05,-0.08
0.02,-0.08,1.02,-6.52,-0.79,-0.34
0.1,-0.06,1.12,-7.19,-4.14,-0.6
0.04,-0.09,1.1,-9.63,5.44,1.18
0.06,-0.08,1.06,-4.58,-0.6,-0.47
0.07,-0.08,1.03,-3.21,2.21,-0.52
0.05,-0.08,1.03,-5.82,3.4,-0.76
0.04,-0.08,1.03,-7.07,2.34,-1.01
0.04,-0.09,1.06,-8.23,4.37,-0.23
0.04,-0.09,1.07,-8.29,5.05,-0.03
0.05,-0.09,1.06,-6.69,5.97,0.32
0.04,-0.08,1.07,-5.73,7.62,0.73
0.07,-0.09,1.07,-5.8,3.68,0.32
0.06,-0.09,1.08,-5.1,4.4,-0.9
0.03,-0.07,1.05,-3.48,4.47,-2.15
0.02,-0.07,1.03,-2.95,2.7,-2.72
0.03,-0.07,1.03,-4.35,2.96,-1.83
0.03,-0.08,1.06,-6.95,4.03,-1.3
0.05,-0.09,1.12,-7.97,2.75,-1.05
0.07,-0.1,1.12,-6.2,0.02,-1.19
0.09,-0.09,1.1,-3.39,-0.09,-2.99
0.06,-0.09,1.06,2.58,9.92,-5.27
-0.0,-0.07,1.0,8.44,11.76,-6.49
-0.06,-0.06,0.95,-0.35,20.63,-4.03
