acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.19,-0.04,1.03,-9.48,-6.47,2.95
0.18,-0.06,1.05,-9.04,-8.34,1.71
0.17,-0.05,1.06,-7.21,-3.21,0.89
0.17,-0.05,1.07,-7.79,-0.41,1.57
0.17,-0.06,1.08,-7.56,0.02,1.45
0.18,-0.07,1.07,-4.81,1.48,0.56
0.18,-0.05,1.03,-1.18,2.35,-0.58
0.15,-0.05,1.0,0.64,1.3,-1.82
0.15,-0.03,0.96,0.26,2.43,-1.5
0.15,-0.03,0.96,-3.13,5.15,-0.2
0.15,-0.03,0.97,-6.82,7.62,0.95
0.19,-0.05,1.06,-9.88,8.89,1.65
0.2,-0.05,1.1,-12.2,3.39,0.56
0.22,-0.06,1.15,-11.62,0.9,-0.47
0.2,-0.05,1.15,-8.08,-0.95,-2.35
0.17,-0.05,1.1,-3.27,-2.47,-3.86
0.14,-0.05,1.04,-0.43,-4.12,-3.71
0.09,-0.04,1.03,-1.15,-3.97,-1.86
0.08,-0.04,0.99,-4.55,-5.66,2.47
0.07,-0.04,1.02,-9.68,-10.14,7.28
0.17,-0.03,1.04,-12.11,-17.54,12.76
0.23,-0.03,1.05,-11.62,-20.81,15.66
0.24,-0.04,1.05,-12.0,-14.99,15.94
0.28,-0.03,1.09,-10.85,-11.6,13.34
0.26,-0.06,1.11,-6.85,-5.94,9.28
0.22,-0.06,1.11,0.87,-2.67,0.44
0.21,-0.06,1.09,1.98,0.5,-1.56
0.21,-0.05,1.05,2.5,1.4,-2.98
0.16,-0.04,0.99,2.38,3.19,-4.5
0.14,-0.04,0.94,-0.84,6.6,-4.14
0.11,-0.05,0.97,-6.46,10.4,-2.35
0.09,-0.05,0.96,-9.65,12.2,-0.76
0.13,-0.05,1.01,-12.84,11.24,1.19
0.16,-0.05,1.08,-14.12,8.44,1.51
0.16,-0.06,1.08,-8.78,0.84,-1.91
0.14,-0.05,1.09,-5.85,-3.36,-3.63
0.17,-0.05,1.08,-3.08,-2.58,-3.85
0.18,-0.04,1.05,-1.34,-0.29,-2.7
0.2,-0.04,1.03,-0.49,1.51,-2.26
0.19,-0.04,1.02,-3.1,2.37,-2.67
0.19,-0.05,1.03,-6.05,0.0,-3.59
0.17,-0.06,1.1,-12.9,3.16,-4.23
0.15,-0.05,1.1,-7.89,3.63,-6.0
0.17,-0.04,1.09,-2.2,-2.12,-5.92
0.17,-0.04,1.07,-1.54,-4.82,-5.69
0.19,-0.03,1.04,-2.29,-4.55,-5.22
0.17,-0.04,1.02,-4.64,-4.2,-6.03
0.14,-0.04,1.0,-5.74,-2.06,-6.6
0.12,-0.04,0.98,-7.82,-0.93,-6.9
0.11,-0.06,0.97,-9.68,-1.89,-6.08
0.12,-0.07,1.03,-11.83,-0.32,-4.06
0.15,-0.07,1.08,-11.44,1.3,-2.93
0.17,-0.07,1.06,-8.46,2.09,-2.9
0.17,-0.06,1.05,-6.05,2.38,-3.21
0.14,-0.06,1.04,-5.05,1.59,-3.5
0.17,-0.05,1.04,-6.26,-5.42,-3.47
0.15,-0.06,1.05,-7.79,-6.17,-3.3
0.16,-0.05,1.05,-8.08,-6.56,-2.46
0.15,-0.06,1.04,-8.84,-4.95,-1.13
0.14,-0.05,1.03,-8.26,-3.8,-0.31
0.16,-0.05,1.02,-7.85,-4.66,0.76
0.17,-0.06,1.03,-9.42,-5.08,2.11
0.2,-0.05,1.05,-10.32,-3.68,2.05
0.2,-0.05,1.04,-10.5,-1.13,1.47
0.18,-0.05,1.01,-10.11,1.83,0.85
0.16,-0.07,1.03,-12.24,3.85,1.47
0.21,-0.09,1.1,-11.88,2.98,1.57
0.25,-0.06,1.14,-3.4,2.37,-2.61
0.24,-0.06,1.1,-0.34,2.32,-4.79
0.18,-0.07,1.08,3.88,-1.45,-5.71
0.17,-0.06,1.06,0.61,-8.21,-3.39
0.16,-0.06,1.04,-0.29,-8.98,-2.03
0.16,-0.04,0.99,-0.15,-7.21,-0.69
0.19,-0.04,0.96,-0.55,-4.76,0.84
0.19,-0.04,0.97,-3.47,-1.71,1.28
0.21,-0.04,0.99,-6.34,-0.26,1.31
0.22,-0.04,1.03,-8.75,2.95,0.82
0.24,-0.05,1.06,-9.53,5.88,-0.5
0.23,-0.04,1.1,-8.73,7.88,-2.64
0.22,-0.05,1.11,-6.61,7.94,-5.4
0.19,-0.05,1.08,-3.76,7.22,-6.85
0.14,-0.07,1.04,-3.21,9.42,-6.38
0.12,-0.06,1.02,-3.37,5.89,-5.69
0.13,-0.07,1.05,-5.88,2.43,-2.58
0.14,-0.08,1.06,-7.02,-0.23,-0.32
0.16,-0.07,1.05,-6.12,-1.54,2.87
0.19,-0.06,1.1,-5.57,-1.37,3.86
0.2,-0.06,1.11,-1.42,-1.77,2.73
0.21,-0.05,1.07,1.82,-4.29,2.12
0.23,-0.04,1.05,1.65,-5.88,1.69
0.22,-0.03,1.02,1.65,-4.78,0.87
0.21,-0.03,1.03,-0.23,-4.03,0.46
0.2,-0.03,1.01,-1.16,-3.83,-0.35
0.2,-0.04,1.0,-1.85,-2.92,-1.6
0.19,-0.04,1.02,-4.34,1.13,-1.11
0.19,-0.05,1.05,-7.02,5.66,-0.4
0.21,-0.06,1.11,-8.11,6.24,-0.58
0.19,-0.06,1.1,-5.68,5.02,-2.27
0.19,-0.06,1.07,-2.52,3.3,-3.54
0.19,-0.05,1.02,-0.92,2.55,-3.65
0.13,-0.05,1.02,-2.08,4.85,-3.74
0.14,-0.05,1.02,-4.27,-1.36,-1.3
0.14,-0.06,1.02,-3.42,-3.34,-0.85
0.17,-0.06,1.02,-2.79,-3.77,0.0
0.18,-0.06,1.05,-4.35,-3.5,0.69
0.2,-0.05,1.07,-4.76,-3.94,0.7
0.19,-0.05,1.07,-4.35,-4.0,0.24
0.2,-0.04,1.05,-2.29,-4.7,-1.1
0.21,-0.04,1.05,-1.24,-5.37,-1.3
0.19,-0.05,1.01,-1.34,-3.15,-2.05
0.18,-0.04,1.01,-2.37,-3.34,-2.66
0.14,-0.05,0.99,-4.9,-2.0,-2.32
0.13,-0.05,1.02,-5.94,-3.02,-1.21
0.16,-0.05,1.04,-6.81,-2.66,0.4
0.21,-0.04,1.05,-6.64,-3.62,1.25
0.22,-0.04,1.08,-4.61,-2.26,0.18
0.22,-0.03,1.09,-3.68,-3.85,-0.34
0.24,-0.04,1.1,-3.31,-5.25,-0.76
0.24,-0.04,1.07,-1.37,-5.27,-1.79
0.21,-0.03,1.05,-1.79,0.72,-2.14
0.19,-0.03,1.02,-2.79,6.26,-2.15
0.19,-0.03,1.0,-4.75,7.02,-1.98
0.18,-0.04,0.99,-7.16,9.45,-1.89
0.17,-0.04,1.0,-8.49,13.08,-1.63
0.16,-0.05,1.04,-9.18,14.17,-1.33
0.18,-0.06,1.07,-8.56,7.39,-1.71
0.18,-0.06,1.08,-5.44,2.64,-2.81
0.18,-0.05,1.07,-4.79,0.81,-3.36
0.18,-0.05,1.05,-3.62,2.31,-3.57
0.15,-0.04,1.01,-2.93,4.2,-3.95
0.12,-0.04,0.98,-2.72,6.64,-4.5
0.12,-0.04,0.99,-5.15,4.81,-2.82
0.12,-0.05,0.98,-7.37,1.98,-1.25
0.12,-0.05,1.0,-8.81,-2.17,-0.09
0.16,-0.06,1.04,-10.08,-6.17,1.15
0.17,-0.05,1.07,-10.34,-9.01,1.73
0.22,-0.05,1.14,-8.03,-9.53,1.02
0.23,-0.04,1.12,-2.67,-4.5,-1.57
0.18,-0.05,1.07,0.2,2.17,-3.77
0.17,-0.03,1.02,0.82,3.4,-4.02
0.15,-0.04,1.0,-1.77,4.7,-3.37
0.12,-0.04,0.97,-3.47,5.33,-2.79
0.08,-0.04,0.96,-6.7,5.45,-0.64
0.08,-0.05,0.96,-8.03,-0.15,0.89
0.13,-0.05,1.03,-10.26,-6.75,3.53
0.19,-0.04,1.09,-11.76,-5.31,5.3
0.22,-0.04,1.12,-10.15,-7.94,3.6
0.23,-0.04,1.12,-5.5,-4.99,2.29
0.22,-0.05,1.09,-2.47,-3.94,1.01
0.23,-0.04,1.05,-0.23,-5.97,-0.4
0.19,-0.04,1.02,-1.48,-3.71,-1.51
0.18,-0.04,1.0,-2.38,-0.2,-1.57
0.18,-0.04,1.01,-4.96,3.94,-0.26
0.2,-0.04,1.03,-9.01,5.62,0.49
0.21,-0.05,1.07,-10.37,5.82,0.93
0.22,-0.05,1.1,-10.44,6.63,-0.41
0.21,-0.06,1.11,-8.4,4.35,-1.86
0.2,-0.05,1.1,-6.32,4.03,-2.85
0.17,-0.05,1.06,-5.19,5.45,-3.68
0.1,-0.05,0.97,-3.28,6.98,-4.14
0.1,-0.04,0.94,-7.79,6.44,-0.58
0.12,-0.04,0.97,-12.58,6.46,2.32
0.15,-0.04,1.02,-18.2,6.53,4.66
0.16,-0.05,1.05,-19.15,3.45,5.4
0.19,-0.07,1.14,-19.33,2.31,5.33
0.2,-0.07,1.18,-14.9,1.18,3.91
0.19,-0.06,1.12,-8.98,1.59,2.79
0.18,-0.05,1.09,-7.18,5.44,2.52
0.18,-0.06,1.05,-5.08,7.54,2.81
0.17,-0.06,1.04,-3.5,4.35,2.4
0.17,-0.06,0.99,-4.99,0.27,2.92
0.17,-0.06,0.97,-9.8,2.53,3.79
0.19,-0.06,0.97,-15.28,6.38,4.49
0.17,-0.07,1.01,-18.03,12.15,3.85
0.13,-0.07,1.04,-17.73,15.19,1.51
0.12,-0.07,1.08,-14.52,11.3,0.55
0.15,-0.07,1.11,-8.55,6.56,0.92
0.16,-0.08,1.11,-4.58,2.43,0.34
0.18,-0.08,1.1,-1.1,-1.07,-0.93
0.15,-0.09,1.07,1.39,-4.58,-1.82
0.16,-0.08,1.04,2.17,-5.8,-2.05
0.15,-0.08,1.0,2.99,-5.05,-1.82
0.13,-0.07,0.98,2.29,-4.18,-1.65
0.15,-0.06,0.97,-0.29,-3.82,-0.76
0.16,-0.06,1.0,-2.79,-2.02,-0.47
0.17,-0.06,1.01,-4.84,0.05,-0.96
0.15,-0.06,1.05,-6.12,1.95,-1.07
0.14,-0.06,1.06,-5.98,3.62,-1.3
0.17,-0.07,1.1,-5.02,3.18,-1.15
0.19,-0.07,1.12,-3.83,3.79,-1.22
0.17,-0.08,1.12,-2.44,2.2,-2.38
0.15,-0.07,1.07,-0.24,0.31,-2.87
0.13,-0.07,1.05,0.12,-2.95,-3.42
0.13,-0.07,1.03,-0.46,-4.53,-2.66
0.13,-0.06,1.03,-1.73,-7.01,-1.48
0.14,-0.06,1.02,-2.82,-8.15,-0.4
0.15,-0.05,1.01,-3.21,-6.15,0.47
0.16,-0.05,1.04,-4.09,-3.25,0.99
0.15,-0.05,1.05,-3.76,-1.1,0.69
0.17,-0.06,1.05,-3.53,-2.66,0.37
0.18,-0.05,1.03,-2.32,-4.35,-0.56
0.19,-0.04,1.0,-2.47,-5.05,-0.49
0.18,-0.05,1.01,-3.91,-0.08,-0.82
0.19,-0.05,1.06,-5.82,2.08,-0.63
0.16,-0.06,1.08,-5.33,2.87,-2.06
0.17,-0.06,1.07,-4.56,0.27,-2.85
0.15,-0.05,1.04,-2.92,1.68,-2.67
0.15,-0.05,1.03,-4.58,5.33,-1.4
0.12,-0.05,1.04,-4.89,5.31,-2.12
0.13,-0.05,1.05,-5.68,-0.69,-1.25
0.14,-0.05,1.05,-6.67,-1.42,0.0
0.15,-0.05,1.05,-7.4,-0.5,0.53
0.16,-0.06,1.06,-7.88,0.87,0.93
0.15,-0.05,1.05,-6.69,2.87,0.2
0.14,-0.05,1.04,-6.12,4.06,0.05
0.14,-0.06,1.05,-6.32,2.67,-0.55
0.16,-0.06,1.1,-6.26,1.5,-0.67
0.16,-0.07,1.07,-4.9,1.68,-1.21
0.13,-0.08,1.05,-3.15,1.08,-1.71
0.12,-0.06,1.03,-3.54,0.41,-1.34
0.13,-0.06,1.04,-4.53,-1.4,-0.15
0.14,-0.07,1.07,-5.48,-0.95,0.7
0.16,-0.06,1.08,-5.21,-4.18,0.89
0.15,-0.05,1.06,-1.97,-8.26,-0.26
0.17,-0.05,1.05,-0.49,-3.69,0.05
0.14,-0.06,1.01,-0.49,1.56,-0.12
0.14,-0.05,1.01,-2.38,2.08,0.64
0.14,-0.06,1.0,-4.41,-0.24,1.33
0.16,-0.06,1.03,-6.23,-1.47,1.85
0.18,-0.07,1.07,-6.87,-3.02,2.4
0.19,-0.07,1.08,-7.15,-4.34,2.84
0.2,-0.07,1.07,-6.02,-4.29,2.15
0.21,-0.06,1.08,-5.44,-2.15,1.13
0.19,-0.06,1.06,-3.42,0.55,-0.67
