acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.25,-0.03,1.04,-2.55,1.34,-4.73
0.21,-0.04,1.0,-4.9,3.95,-3.25
0.18,-0.04,0.99,-6.53,3.88,-1.44
0.16,-0.04,0.97,-9.11,0.89,0.92
0.18,-0.04,0.98,-11.04,-2.27,2.95
0.21,-0.06,1.0,-11.07,-3.07,3.76
0.25,-0.06,1.05,-9.62,-1.4,3.5
0.28,-0.05,1.07,-7.77,0.93,1.98
0.3,-0.05,1.08,-7.28,0.5,-0.58
0.24,-0.06,1.05,-4.79,1.91,-3.86
0.2,-0.06,1.02,-5.1,3.53,-2.69
0.18,-0.06,1.01,-6.47,1.69,-0.49
0.18,-0.06,1.02,-6.85,-2.63,1.48
0.2,-0.05,1.02,-7.01,-5.76,3.37
0.24,-0.06,1.04,-6.61,-6.29,3.3
0.26,-0.05,1.05,-6.23,-5.27,2.87
0.28,-0.04,1.05,-7.08,-2.72,2.92
0.28,-0.05,1.06,-6.43,-2.05,2.23
0.32,-0.05,1.09,-3.59,-2.44,-0.73
0.29,-0.05,1.08,-0.61,-3.11,-3.77
0.26,-0.05,1.03,-1.33,-1.19,-3.6
0.25,-0.05,0.99,-4.02,1.77,-2.41
0.23,-0.05,1.0,-5.54,3.1,-1.27
0.24,-0.05,1.03,-4.75,1.56,-0.66
0.24,-0.06,1.03,-4.09,-1.79,-0.82
0.25,-0.05,1.03,-4.95,1.04,-0.58
0.26,-0.04,1.02,-6.41,3.19,-0.26
0.25,-0.05,1.05,-6.31,1.82,-0.81
0.25,-0.05,1.07,-2.81,-1.73,-2.32
0.26,-0.05,1.05,-2.52,-3.88,-2.38
0.27,-0.04,1.03,-3.56,-2.92,-1.53
0.28,-0.04,1.03,-5.92,0.73,-1.69
0.27,-0.05,1.04,-7.33,3.3,-1.94
0.23,-0.06,1.05,-6.69,4.49,-1.91
0.21,-0.06,1.06,-4.41,1.95,-2.18
0.19,-0.06,1.03,-3.48,-1.59,-1.65
0.22,-0.05,1.01,-3.88,-4.69,-0.75
0.24,-0.04,1.03,-5.04,-3.88,-0.82
0.25,-0.04,1.03,-5.56,-0.75,-1.18
0.23,-0.06,1.05,-3.89,-1.45,-1.37
0.24,-0.05,1.02,-3.74,-0.03,-1.71
0.24,-0.04,1.0,-4.99,1.08,-1.48
0.24,-0.04,1.03,-5.44,0.92,-1.4
0.25,-0.05,1.05,-4.15,0.46,-1.91
0.25,-0.05,1.05,-3.53,-0.43,-2.89
0.26,-0.04,1.03,-3.66,0.08,-3.79
0.22,-0.04,1.01,-5.25,0.7,-3.69
0.2,-0.05,1.01,-6.72,1.07,-2.18
0.19,-0.05,1.05,-5.69,0.11,-1.36
0.19,-0.06,1.05,-5.16,-2.17,-0.37
0.21,-0.06,1.06,-4.79,-3.63,0.6
0.24,-0.06,1.05,-4.84,-1.82,0.85
0.26,-0.05,1.05,-5.11,1.91,0.58
0.26,-0.05,1.05,-3.5,1.53,-0.93
0.25,-0.05,1.02,-1.13,0.72,-2.98
0.22,-0.04,1.01,-2.73,1.13,-2.49
0.22,-0.05,1.01,-5.27,1.36,-1.02
0.22,-0.05,1.04,-6.06,2.11,-0.35
0.19,-0.05,1.01,-6.03,1.44,0.98
0.19,-0.05,1.02,-5.95,-0.11,2.53
0.23,-0.05,1.03,-5.48,-2.03,2.96
0.26,-0.05,1.06,-4.11,-3.6,2.32
0.3,-0.04,1.07,-2.44,-1.6,0.64
0.31,-0.03,1.06,-2.85,0.99,-1.27
0.3,-0.03,1.06,-2.89,3.05,-2.99
0.25,-0.04,1.02,-3.77,4.47,-2.89
0.23,-0.05,1.02,-4.41,5.18,-2.4
