acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.2,-0.04,1.06,-5.73,0.84,-1.85
0.19,-0.03,1.07,-6.56,0.08,-1.94
0.17,-0.05,1.07,-6.5,1.24,-2.02
0.18,-0.03,1.07,-5.5,0.93,-1.08
0.2,-0.03,1.06,-2.41,-4.44,-1.76
0.19,-0.03,1.02,-2.76,-4.76,-1.48
0.2,-0.03,0.99,-3.83,-2.73,-1.19
0.18,-0.03,1.02,-6.4,0.41,-0.61
0.15,-0.04,1.05,-7.37,-3.18,-0.96
0.18,-0.04,1.04,-4.49,-8.37,-0.31
0.17,-0.03,1.03,-3.89,-6.81,0.06
0.2,-0.03,1.05,-5.08,-6.78,0.72
0.22,-0.04,1.11,-6.31,-6.69,0.87
0.2,-0.04,1.08,-2.37,-4.47,-1.54
0.19,-0.02,1.05,-0.61,-0.38,-2.12
0.2,-0.03,1.02,-0.21,0.87,-1.04
0.21,-0.02,1.01,-2.55,0.49,-0.05
0.17,-0.03,1.01,-3.8,-0.15,-1.04
0.17,-0.02,1.01,-5.33,-2.21,-0.82
0.19,-0.02,1.03,-6.23,-1.85,0.46
0.22,-0.03,1.05,-6.61,-1.88,1.3
0.23,-0.03,1.07,-5.97,-2.32,0.27
0.23,-0.02,1.09,-3.71,-0.49,-1.53
0.22,-0.02,1.06,-2.14,0.96,-3.1
0.19,-0.03,1.03,-1.91,3.85,-3.86
0.15,-0.02,1.03,-3.18,4.99,-3.07
0.15,-0.03,1.03,-4.96,3.97,-0.73
0.17,-0.04,1.03,-5.85,0.67,1.31
0.17,-0.03,1.02,-5.65,-1.39,1.97
0.21,-0.02,1.04,-6.05,-3.04,2.73
0.23,-0.02,1.06,-5.69,-3.85,2.35
0.26,-0.02,1.07,-3.86,-3.07,0.29
0.26,-0.02,1.07,-2.73,0.26,-1.33
0.22,-0.03,1.03,-2.29,4.92,-3.05
0.17,-0.04,1.01,-3.13,7.57,-4.72
0.13,-0.04,0.99,-4.37,4.15,-3.86
0.14,-0.04,1.01,-6.29,1.36,-1.8
0.15,-0.05,1.04,-6.67,-1.79,0.4
0.15,-0.04,1.07,-6.7,-2.85,1.47
0.18,-0.03,1.09,-6.75,-4.55,2.69
0.21,-0.03,1.11,-5.25,-4.46,3.34
0.25,-0.01,1.1,-1.86,-1.08,3.42
0.16,-0.02,1.1,0.05,2.58,2.34
0.26,-0.01,1.02,3.63,1.24,2.99
0.26,-0.0,0.98,1.76,4.49,2.02
0.23,-0.01,0.96,0.78,5.36,-1.27
0.19,-0.01,0.95,-2.35,2.37,-3.34
0.17,-0.03,0.96,-6.18,0.44,-2.78
0.14,-0.03,1.01,-8.76,1.01,-1.89
0.16,-0.04,1.05,-10.63,-1.79,0.21
0.18,-0.04,1.1,-9.79,-0.69,1.92
0.21,-0.03,1.13,-7.85,1.24,2.2
0.21,-0.03,1.11,-3.65,2.96,1.86
0.24,-0.02,1.1,0.09,0.2,0.27
0.24,-0.02,1.08,1.08,-2.37,-1.79
0.21,-0.01,1.02,1.66,-1.11,-2.41
0.19,-0.01,1.0,-0.76,4.12,-2.4
0.15,-0.02,0.99,-3.63,6.26,-1.79
0.16,-0.03,1.0,-5.76,2.38,-0.5
0.18,-0.04,1.02,-6.41,-2.2,-0.4
0.2,-0.04,1.06,-5.6,-3.69,0.12
0.2,-0.04,1.06,-6.21,-2.2,0.81
0.2,-0.03,1.07,-6.89,0.5,0.9
0.21,-0.04,1.08,-6.87,1.48,0.6
0.21,-0.03,1.08,-4.69,1.47,-0.41
0.19,-0.03,1.05,-1.36,0.9,-1.44
0.23,-0.02,1.01,-1.05,-1.44,-1.36
0.21,-0.0,0.98,-2.43,-2.08,-1.53
0.18,-0.0,1.0,-7.11,1.27,-1.79
0.17,-0.01,1.04,-9.34,0.66,-1.44
0.18,-0.01,1.06,-9.1,-4.26,-1.31
