acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.13,-0.02,1.05,-3.83,7.77,-3.05
0.13,-0.02,1.03,-3.42,4.08,-2.03
0.15,-0.03,1.03,-3.85,2.03,-0.66
0.18,-0.02,1.05,-4.9,1.48,0.37
0.17,-0.03,1.05,-4.32,-1.51,-0.44
0.19,-0.02,1.04,-2.84,-5.68,-1.05
0.2,-0.01,1.06,-3.63,-7.1,-1.36
0.23,-0.01,1.07,-4.09,-4.84,-2.03
0.22,-0.01,1.07,-3.77,-1.79,-3.5
0.17,-0.01,1.06,-2.12,2.44,-5.85
0.14,-0.02,1.04,-0.72,5.97,-6.27
0.13,-0.01,1.01,-1.74,6.64,-5.47
0.13,-0.01,1.02,-4.64,2.79,-2.98
0.12,-0.02,1.02,-5.15,2.02,-2.0
0.13,-0.01,1.02,-5.08,-0.15,-1.53
0.17,-0.01,1.04,-5.76,-1.91,-0.41
0.16,-0.01,1.06,-6.17,-1.24,-0.61
0.16,-0.01,1.07,-5.13,-0.67,-1.59
0.16,-0.01,1.08,-3.44,-1.18,-2.31
0.17,-0.01,1.05,-2.29,-2.0,-2.12
0.18,-0.02,1.07,-2.61,-1.89,-1.47
0.18,-0.01,1.07,-2.47,0.05,-2.23
0.14,-0.01,1.02,-0.98,4.92,-3.59
0.11,-0.0,0.99,-1.57,7.91,-3.44
0.1,-0.01,0.98,-3.53,4.9,-2.09
0.17,-0.0,1.03,-5.51,-1.02,-0.24
0.18,-0.01,1.05,-6.23,-5.62,0.31
0.18,-0.0,1.07,-7.04,-4.7,0.02
0.18,-0.0,1.07,-7.07,-2.85,-0.58
0.17,-0.01,1.07,-5.51,-0.66,-1.25
0.16,-0.0,1.06,-4.98,1.33,-2.31
0.14,-0.01,1.04,-4.5,1.89,-2.66
0.11,-0.01,1.04,-5.02,2.67,-2.34
0.13,-0.01,1.03,-5.48,0.98,-0.78
0.15,-0.01,1.06,-6.2,0.12,0.46
0.16,-0.0,1.06,-6.14,-0.93,0.6
0.17,-0.0,1.06,-6.26,-2.41,0.55
0.18,0.0,1.06,-5.82,-3.51,0.41
0.18,-0.01,1.07,-5.97,-2.69,-0.24
0.18,-0.01,1.08,-6.49,-2.14,-0.38
0.17,-0.03,1.13,-6.18,-1.07,-0.92
0.14,-0.02,1.08,0.14,-1.18,-3.98
0.15,-0.01,1.04,0.52,-2.11,-3.28
0.17,-0.01,1.01,-0.44,0.09,-1.56
0.14,-0.01,1.0,-2.03,2.32,-0.85
0.14,-0.0,1.01,-3.95,1.89,-0.32
0.17,-0.01,1.03,-4.73,-3.36,0.11
0.18,-0.01,1.05,-5.07,-6.85,-0.02
0.19,-0.0,1.05,-5.16,-5.45,-0.12
0.18,0.01,1.06,-6.27,-0.4,0.2
0.17,0.01,1.07,-6.08,2.93,-0.38
0.16,0.0,1.08,-5.19,3.27,-1.21
0.15,0.0,1.07,-2.89,1.5,-1.8
0.19,0.0,1.06,-1.42,-1.66,-1.45
0.19,0.01,1.06,-2.53,-0.84,-1.05
0.19,-0.0,1.06,-3.34,1.97,-1.1
0.13,-0.01,1.05,-4.29,4.6,-1.59
0.12,-0.0,1.01,-1.77,2.05,-2.38
0.11,0.01,0.98,-2.15,1.6,-1.6
0.12,0.03,0.96,-3.19,1.28,-0.5
0.12,0.02,0.97,-5.56,2.73,1.34
0.16,0.02,0.98,-7.88,0.64,2.58
0.2,0.01,1.08,-10.35,-2.14,3.54
0.23,-0.01,1.09,-8.4,-5.85,2.15
0.25,-0.0,1.1,-7.86,-2.55,0.93
0.23,0.01,1.11,-6.79,2.15,-1.4
0.2,0.0,1.07,-4.12,4.12,-4.47
0.15,0.01,1.06,-2.75,4.81,-6.09
0.14,-0.0,1.04,-3.27,2.84,-6.47
0.15,0.0,1.01,-3.71,0.41,-5.36
0.15,-0.01,1.03,-5.77,-1.85,-4.38
0.14,-0.02,1.02,-7.51,-2.81,-3.27
0.14,-0.02,1.04,-8.76,-1.71,-2.38
0.1,-0.02,1.02,-9.53,-1.25,-1.71
0.1,-0.01,1.0,-6.84,-5.48,-1.01
0.11,-0.01,0.98,-6.82,-6.43,0.47
0.14,0.01,1.01,-7.3,-7.47,1.82
0.16,0.01,1.01,-7.8,-8.63,1.97
0.19,0.0,1.03,-8.96,-9.04,2.44
0.22,-0.01,1.06,-10.2,-10.93,2.43
0.24,-0.01,1.11,-10.67,-8.92,0.85
0.23,-0.02,1.11,-9.59,-3.92,-0.49
0.19,-0.01,1.08,-5.4,0.43,-3.74
0.18,-0.01,1.05,-4.96,0.44,-4.37
0.15,-0.01,1.01,-4.26,1.68,-4.73
0.12,-0.01,1.0,-4.72,2.08,-3.88
0.12,-0.0,1.01,-6.63,-1.16,-2.32
0.12,-0.01,1.01,-8.0,-3.94,-0.11
0.18,-0.02,1.05,-8.37,-3.4,2.49
0.2,-0.03,1.05,-8.06,-5.34,3.79
0.21,-0.02,1.08,-7.85,-5.04,3.48
0.24,-0.02,1.08,-5.91,-4.37,2.12
0.24,-0.01,1.06,-3.77,-3.39,-0.18
0.22,-0.02,1.02,-2.92,-1.25,-0.89
0.19,-0.01,0.99,-4.47,1.28,-1.16
0.17,-0.01,0.99,-6.24,2.05,-0.7
0.17,-0.02,1.0,-8.75,1.82,0.4
0.18,-0.02,1.04,-9.92,-1.13,1.22
0.18,-0.02,1.05,-10.55,-4.76,1.36
0.18,-0.03,1.06,-10.76,-5.31,1.8
0.21,-0.03,1.13,-10.5,-2.6,2.41
0.22,-0.03,1.11,-5.85,-0.84,0.61
0.21,-0.03,1.09,-3.01,-0.41,-0.9
0.19,-0.02,1.02,-2.46,0.5,-1.68
0.2,-0.01,1.0,-4.5,5.65,-1.22
0.15,-0.02,1.0,-5.97,5.59,-2.08
0.13,-0.01,1.01,-6.03,1.22,-2.14
0.15,-0.01,1.01,-6.75,-2.41,-0.6
0.17,-0.01,1.03,-8.53,-4.34,1.47
0.18,-0.01,1.02,-9.89,-5.68,2.58
0.21,-0.02,1.09,-12.47,-6.24,3.6
0.26,-0.03,1.09,-10.08,-5.01,1.91
0.25,-0.01,1.08,-4.41,7.82,-0.84
0.19,-0.01,1.04,-3.28,18.02,-1.86
0.18,-0.01,1.03,-3.5,16.17,-2.75
