acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.19,0.0,1.03,-5.89,-5.1,1.1
0.22,-0.0,1.07,-4.11,-4.67,1.01
0.25,0.01,1.06,-3.01,-0.67,0.09
0.27,0.01,1.06,-2.95,1.33,-1.51
0.22,0.01,1.02,-4.34,1.76,-4.15
0.2,0.01,0.99,-5.24,0.46,-4.29
0.17,0.01,0.98,-7.11,-1.4,-3.25
0.15,0.0,0.98,-9.21,-2.84,-1.25
0.16,-0.0,1.0,-9.97,-3.39,0.5
0.2,0.0,1.03,-10.2,-1.98,0.64
0.2,-0.0,1.05,-9.36,-4.23,0.21
0.22,-0.01,1.07,-8.05,-4.21,0.09
0.25,-0.0,1.11,-4.55,-4.43,-1.66
0.27,0.0,1.12,-1.11,-0.93,-5.1
0.25,0.01,1.06,-1.37,1.59,-6.49
0.23,0.01,1.0,-3.85,4.38,-6.84
0.2,0.01,0.98,-6.09,6.72,-6.73
0.17,0.01,0.96,-8.9,5.88,-5.54
0.11,-0.0,0.96,-11.39,0.9,-2.37
0.13,-0.01,0.97,-13.33,-2.99,0.61
0.22,-0.01,1.09,-10.78,-6.03,1.65
0.24,-0.02,1.11,-8.17,-6.85,-0.67
0.28,-0.01,1.12,-5.02,-3.86,-2.87
0.26,-0.0,1.1,-3.6,1.88,-4.56
0.22,-0.01,1.07,-4.37,4.98,-4.6
0.18,-0.01,1.05,-5.28,3.8,-3.63
0.15,-0.01,1.04,-5.25,1.92,-1.98
0.14,-0.01,1.01,-5.66,0.55,0.73
0.16,-0.01,1.02,-6.05,-4.29,2.96
0.22,0.0,1.01,-5.74,-6.35,2.87
0.25,0.0,1.01,-6.24,-5.44,1.83
0.28,0.0,1.02,-6.46,-3.57,-0.18
0.29,0.0,1.04,-6.23,-2.46,-2.87
0.27,-0.01,1.05,-6.27,1.13,-4.66
0.24,-0.0,1.02,-7.13,5.95,-5.57
0.2,-0.01,1.04,-7.13,7.07,-5.24
0.16,-0.02,1.02,-8.82,-0.15,-2.38
0.17,-0.02,1.02,-10.2,-3.62,-1.21
0.2,-0.02,1.05,-10.37,-4.41,-0.98
0.23,-0.02,1.07,-9.62,-4.63,-2.18
0.25,-0.02,1.1,-8.08,-6.12,-4.4
0.26,-0.01,1.09,-6.58,-6.47,-7.36
0.21,-0.01,1.08,-6.93,-4.64,-8.6
0.18,-0.02,1.07,-7.42,-1.73,-7.85
0.14,-0.02,1.05,-6.87,2.99,-5.62
0.1,-0.03,1.04,-8.15,3.76,-1.25
0.13,-0.02,1.03,-8.78,1.27,2.64
0.17,-0.02,1.03,-8.89,-0.06,4.95
0.23,-0.02,1.04,-9.21,0.56,4.92
0.28,-0.01,1.05,-8.23,-0.06,2.23
0.31,-0.01,1.12,-4.76,-3.16,-5.44
0.29,-0.01,1.09,-5.01,-0.49,-7.91
0.27,-0.0,1.04,-5.51,6.02,-9.37
0.21,-0.02,1.01,-5.24,6.52,-9.33
0.15,-0.02,1.0,-6.89,2.24,-7.39
0.12,-0.03,1.01,-6.99,-3.42,-3.37
0.15,-0.03,1.03,-8.11,-4.58,0.76
0.2,-0.02,1.06,-7.1,-3.88,2.64
0.26,-0.01,1.1,-5.76,-2.58,1.6
0.3,-0.01,1.13,-3.24,-5.76,-1.73
0.28,-0.01,1.15,0.32,-6.7,-3.86
0.27,-0.01,1.13,3.44,-3.71,-5.08
0.27,-0.01,1.09,4.4,2.02,-5.79
0.22,-0.01,1.03,2.78,5.69,-5.42
0.19,-0.01,0.99,1.28,7.13,-4.32
0.16,-0.02,0.96,-1.54,6.34,-1.97
0.19,-0.0,0.96,-5.57,2.66,2.66
0.24,-0.01,1.0,-5.27,-3.57,1.68
0.29,0.0,1.05,-3.91,-4.99,-0.26
0.3,0.0,1.05,-3.82,-1.6,-2.12
0.29,-0.0,1.04,-4.46,5.48,-3.85
0.27,-0.01,1.02,-5.11,5.74,-5.45
0.2,-0.01,1.02,-5.59,8.18,-5.95
0.15,-0.01,1.01,-4.98,7.44,-4.9
0.15,-0.01,1.0,-4.66,5.34,-2.44
0.16,-0.0,0.99,-5.08,2.5,-1.07
0.15,-0.01,1.02,-5.53,-3.37,0.06
0.21,-0.0,1.04,-7.04,-7.27,0.81
0.23,-0.01,1.06,-5.68,-7.5,-0.17
0.24,-0.01,1.08,-4.47,-4.73,-1.27
0.24,-0.0,1.09,-1.59,-1.91,-3.01
0.2,-0.0,1.03,-1.74,5.01,-2.75
0.19,-0.01,0.99,-3.18,5.24,-2.03
0.16,0.0,1.0,-4.15,3.02,-0.96
0.14,-0.01,0.97,-5.76,0.81,0.84
0.13,-0.01,0.98,-7.01,-1.62,2.43
0.15,-0.0,1.01,-7.79,-5.37,3.59
0.15,-0.0,1.04,-7.16,-11.45,4.24
0.19,-0.0,1.06,-5.34,-14.98,4.84
0.21,-0.01,1.09,-4.79,-17.92,4.64
0.25,-0.05,1.12,0.32,-19.74,2.58
0.25,0.0,1.1,-2.43,-15.22,3.16
0.26,-0.0,1.09,-1.97,-8.17,2.37
0.26,0.01,1.06,-1.48,0.93,1.53
0.26,0.01,1.02,-1.42,5.3,0.55
0.25,0.01,1.0,-2.9,8.11,0.09
0.25,0.01,1.0,-3.71,8.47,-0.99
0.25,0.0,1.01,-3.94,7.24,-2.35
0.18,-0.0,0.97,-5.69,-1.42,-1.28
0.2,-0.01,0.97,-7.4,-4.41,-0.46
0.19,0.0,0.98,-8.79,-4.58,0.32
0.21,-0.0,1.01,-9.1,-4.24,0.9
0.24,-0.0,1.04,-8.98,-1.62,1.05
0.25,-0.01,1.07,-7.51,0.96,0.18
0.26,-0.0,1.08,-7.18,1.5,-1.08
0.27,-0.0,1.1,-5.63,2.17,-2.6
0.25,-0.0,1.11,-3.73,2.98,-4.09
0.23,-0.01,1.09,-2.26,3.73,-4.58
0.17,-0.01,1.05,-2.89,2.15,-2.85
0.15,-0.01,1.02,-4.56,-1.62,-0.84
0.2,-0.01,1.03,-5.22,-1.22,0.44
0.22,-0.01,1.03,-5.54,1.53,0.24
0.23,-0.01,1.04,-6.63,3.15,0.09
0.23,-0.01,1.05,-7.15,3.34,-0.03
0.26,-0.01,1.09,-3.3,-0.18,-2.06
0.24,-0.01,1.09,-1.3,-0.37,-3.65
0.21,-0.0,1.07,-1.59,1.53,-2.84
0.21,-0.0,1.04,-2.69,5.44,-1.57
0.2,0.0,1.02,-4.49,6.18,-0.89
0.19,-0.01,1.06,-3.3,-0.2,-0.76
0.22,-0.01,1.06,-1.47,-2.99,-0.99
0.22,-0.0,1.04,-1.24,-2.27,-0.95
0.21,0.0,1.0,-2.9,-1.01,0.26
0.22,0.01,1.0,-6.4,-0.5,1.25
0.23,0.01,1.04,-6.96,-2.29,0.64
0.26,0.0,1.06,-4.72,-1.01,-1.18
0.27,0.01,1.07,-1.6,2.37,-3.62
0.23,0.0,1.04,-1.85,2.9,-3.54
0.22,0.0,1.01,-4.72,3.13,-2.73
0.21,0.0,1.04,-6.58,3.16,-2.37
0.17,-0.01,1.08,-3.74,-0.21,-0.95
0.18,-0.0,1.06,-2.56,-0.96,0.38
0.21,0.0,1.03,-2.87,0.05,0.9
0.21,0.0,1.01,-3.53,0.6,0.89
0.22,0.01,1.02,-3.37,1.08,0.32
0.22,0.0,1.01,-3.83,1.57,0.14
0.21,0.0,1.0,-5.27,0.81,0.11
0.22,0.01,1.0,-6.24,-1.79,0.24
0.25,0.01,1.05,-6.0,-5.47,-0.98
0.24,-0.0,1.08,-3.5,-3.36,-2.29
0.23,0.0,1.06,-2.98,2.2,-2.12
0.22,0.0,1.05,-3.42,5.47,-1.89
0.21,0.0,1.03,-3.74,4.32,-1.83
0.2,0.0,1.04,-2.93,1.6,-2.52
0.2,0.01,1.02,-3.21,2.29,-2.56
0.18,0.0,1.02,-4.69,1.1,-1.18
0.17,0.01,1.03,-5.86,-0.14,0.27
0.2,0.0,1.05,-5.82,-3.86,0.85
0.21,-0.0,1.08,-4.02,-4.69,0.41
0.23,-0.0,1.06,-2.02,0.7,0.35
0.23,-0.01,1.05,-0.96,1.85,-0.35
0.23,-0.0,1.04,-1.28,2.34,-1.36
0.2,0.0,1.01,-2.82,0.85,-1.22
0.2,0.0,1.0,-4.2,-0.66,-0.6
0.2,0.0,1.02,-5.47,-1.45,-0.2
0.17,0.0,1.01,-6.15,-3.02,0.92
0.16,-0.0,1.03,-6.72,-5.18,2.18
0.16,-0.01,1.05,-5.54,-3.15,2.56
0.17,-0.01,1.07,-4.75,1.77,3.68
0.19,-0.02,1.09,-3.36,5.51,4.26
0.22,-0.02,1.09,-3.79,14.06,4.96
0.2,-0.01,1.09,-3.88,17.47,5.56
0.22,-0.0,1.11,-3.16,18.05,5.34
0.19,0.01,1.11,-0.23,14.87,5.39
0.18,0.01,1.07,1.18,8.92,6.4
0.23,0.02,1.07,2.35,0.92,6.47
0.26,0.03,1.04,3.11,-4.63,4.6
0.29,0.05,0.98,0.0,-3.54,1.42
0.28,0.04,0.98,-1.85,-2.02,0.21
0.28,0.03,0.95,-3.76,-2.17,-1.5
