acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.14,-0.11,1.01,1.57,-11.95,0.09
0.17,-0.1,1.02,0.73,-25.95,0.92
0.21,-0.08,0.98,1.15,-33.34,1.4
0.25,-0.08,1.0,0.99,-26.69,3.07
0.29,-0.09,1.01,-2.17,-18.14,4.63
0.3,-0.09,0.98,-3.68,-4.0,4.49
0.28,-0.08,0.99,-4.82,14.49,4.29
0.21,-0.09,0.99,-6.53,25.36,3.18
0.12,-0.09,1.01,-6.46,27.45,2.08
0.14,-0.1,1.06,-7.48,-6.44,1.11
0.23,-0.11,1.08,-5.66,-27.33,0.84
0.24,-0.09,1.09,-0.49,-33.4,2.21
0.31,-0.09,1.08,0.41,-30.29,3.85
0.32,-0.07,1.05,0.93,-23.16,3.71
0.34,-0.06,1.01,0.76,-20.05,2.31
0.32,-0.06,0.98,-2.46,-9.69,2.24
0.33,-0.06,0.97,-7.19,2.6,3.82
0.32,-0.07,0.99,-11.13,12.53,4.35
0.31,-0.08,1.0,-14.17,11.19,2.55
0.28,-0.09,1.0,-15.4,6.95,0.4
0.28,-0.1,1.01,-15.3,2.66,-1.22
0.27,-0.1,1.01,-12.18,-5.85,-3.57
0.27,-0.1,1.0,-11.59,-4.72,-4.05
0.25,-0.11,1.02,-12.43,-1.98,-3.25
0.23,-0.11,1.02,-13.19,2.06,-2.69
0.22,-0.11,1.02,-13.86,6.98,-1.71
0.2,-0.12,1.07,-13.34,8.63,-0.79
0.19,-0.13,1.08,-9.57,1.65,-1.73
0.18,-0.12,1.06,-6.32,-10.78,-2.58
0.19,-0.12,1.02,-3.28,-18.2,-2.06
0.22,-0.11,1.0,-2.18,-22.03,-0.82
0.24,-0.1,0.99,-3.91,-13.5,3.53
0.25,-0.1,0.97,-5.62,-2.49,5.77
0.25,-0.09,0.94,-7.8,11.8,8.32
0.25,-0.1,0.96,-10.09,18.63,9.77
0.25,-0.1,0.99,-11.34,13.65,8.14
0.26,-0.1,1.02,-11.1,1.21,5.04
0.26,-0.11,1.05,-9.66,-11.66,1.48
0.23,-0.11,1.06,-7.74,-19.31,-1.13
0.25,-0.11,1.08,-5.92,-25.36,-1.22
0.29,-0.1,1.06,-5.74,-25.76,0.18
0.32,-0.1,1.06,-6.03,-19.59,0.92
0.32,-0.1,1.03,-7.18,3.79,1.63
0.31,-0.1,1.03,-9.37,11.21,1.47
0.27,-0.11,1.05,-9.56,11.48,0.14
0.25,-0.12,1.04,-8.64,4.15,-1.65
0.22,-0.11,1.03,-7.01,0.99,-2.18
0.25,-0.11,1.03,-8.24,-5.44,-1.04
0.28,-0.11,1.01,-9.79,-7.57,0.56
0.3,-0.11,1.01,-10.44,-6.24,1.4
0.28,-0.12,1.04,-8.02,-2.44,2.98
0.24,-0.13,1.03,-7.18,4.61,2.24
0.32,-0.11,1.04,0.35,-3.51,3.44
