acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.13,-0.04,1.06,-2.98,7.6,-3.62
0.14,-0.04,1.1,-0.95,4.05,-4.18
0.07,-0.05,1.05,-3.8,-0.26,-2.44
0.06,-0.03,1.05,-7.8,-2.43,-1.51
0.08,-0.03,1.01,-10.52,-2.21,-1.24
0.07,-0.03,1.02,-11.07,-0.9,-0.05
0.04,-0.03,1.02,-11.6,-2.0,1.08
0.05,-0.04,1.04,-10.05,-3.45,0.09
0.07,-0.04,1.05,-7.37,-2.84,-0.82
0.06,-0.05,1.09,-4.29,-1.1,-0.92
0.05,-0.04,1.1,-2.93,0.92,0.49
0.04,-0.04,1.1,-3.13,0.81,2.35
0.05,-0.04,1.07,-4.0,2.41,3.44
0.07,-0.03,1.07,-4.34,2.87,2.98
0.09,-0.03,1.05,-6.26,1.21,2.81
0.1,-0.03,1.01,-9.15,-0.11,2.29
0.1,-0.04,1.01,-10.31,-1.18,1.36
0.1,-0.03,1.03,-9.07,-1.08,0.7
0.09,-0.04,1.08,-6.56,-15.1,0.55
0.15,-0.09,1.31,-4.06,-1.44,1.63
0.06,-0.04,1.11,-2.72,2.73,-0.15
0.12,-0.04,1.1,-4.2,5.11,-0.6
0.1,-0.05,1.06,-6.08,8.82,-0.7
0.08,-0.05,1.06,-5.8,7.56,-0.66
0.05,-0.06,1.06,-5.01,3.16,0.64
0.03,-0.05,1.06,-4.69,-1.02,1.21
0.06,-0.06,1.06,-5.3,-2.2,0.92
0.09,-0.05,1.07,-5.48,-2.49,0.73
0.08,-0.05,1.08,-5.48,-3.48,1.48
0.08,-0.05,1.06,-5.45,-4.61,1.91
0.08,-0.04,1.08,-6.37,-2.92,2.06
0.1,-0.04,1.07,-3.88,-0.82,-0.4
0.13,-0.04,1.11,-4.44,-0.82,-2.26
0.13,-0.05,1.08,-6.95,-0.14,-2.32
0.06,-0.06,1.04,-8.21,2.11,-0.73
0.04,-0.05,1.02,-7.88,0.08,0.6
0.03,-0.05,1.04,-7.39,-0.24,1.8
0.04,-0.05,1.04,-6.4,-1.24,2.44
0.08,-0.05,1.07,-5.27,-2.41,0.96
0.11,-0.04,1.08,-5.11,-0.23,0.12
0.11,-0.03,1.06,-6.53,-0.41,-0.5
0.11,-0.03,1.06,-5.48,2.29,-1.54
0.12,-0.04,1.07,-4.75,4.55,-1.39
0.1,-0.05,1.06,-5.89,4.98,-0.56
0.08,-0.04,1.02,-5.95,5.39,-0.85
0.09,-0.05,1.03,-4.78,-2.31,-0.92
0.06,-0.06,1.03,-5.1,-1.63,-1.42
0.09,-0.05,1.06,-4.84,-2.06,-2.4
0.08,-0.05,1.06,-7.36,2.66,-1.19
0.05,-0.05,1.05,-6.96,4.0,-1.15
0.05,-0.06,1.05,-6.37,4.05,-1.11
0.05,-0.06,1.08,-4.46,2.18,-0.15
0.04,-0.05,1.1,-5.39,0.72,0.34
0.09,-0.05,1.09,-4.2,-1.25,-0.6
0.1,-0.05,1.12,-2.53,-1.92,-1.8
0.12,-0.05,1.09,-3.27,-3.74,-1.89
0.07,-0.04,1.04,-5.8,-3.02,-1.54
0.06,-0.03,1.03,-7.57,-0.34,-1.04
0.07,-0.03,1.04,-7.15,3.22,-0.93
0.06,-0.04,1.07,-6.64,4.18,-0.69
0.06,-0.05,1.06,-7.62,3.33,0.03
0.05,-0.06,1.07,-8.0,4.23,0.46
0.05,-0.06,1.05,-6.72,0.58,-0.29
0.05,-0.05,1.07,-5.22,-1.33,-0.84
0.05,-0.05,1.07,-3.51,-3.97,0.76
0.05,-0.04,1.07,-3.65,-0.92,0.89
0.08,-0.03,1.07,-4.64,1.79,0.85
0.09,-0.04,1.06,-6.0,4.02,-0.53
0.11,-0.03,1.05,-7.95,6.5,-1.91
0.1,-0.03,1.02,-8.81,6.56,-2.32
0.05,-0.05,1.02,-7.76,4.85,-2.2
0.02,-0.05,1.05,-5.31,2.31,-1.91
0.01,-0.05,1.08,-5.22,0.26,-1.42
0.02,-0.06,1.09,-4.55,0.67,0.08
0.01,-0.05,1.08,-4.66,0.11,1.86
-0.01,-0.05,1.05,-8.08,2.44,4.02
0.0,-0.05,1.02,-4.63,-1.63,3.11
0.05,-0.04,1.1,-5.19,-0.08,1.31
0.1,-0.04,1.12,-3.31,-8.63,-0.55
0.1,-0.04,1.12,-4.9,-5.71,0.63
0.11,-0.04,1.1,-5.19,-6.99,0.63
0.06,-0.05,1.07,-5.07,-6.93,2.55
0.06,-0.05,1.04,-7.13,-4.02,3.73
0.1,-0.06,1.02,-7.44,-4.92,1.88
0.13,-0.05,1.04,-6.73,-7.25,0.14
0.1,-0.06,1.05,-6.18,-6.37,-0.23
0.08,-0.06,1.06,-6.17,-6.64,0.43
0.05,-0.06,1.06,-6.64,-6.85,2.2
0.03,-0.06,1.06,-6.98,-7.07,3.04
0.06,-0.05,1.06,-6.32,-7.42,2.87
0.09,-0.05,1.05,-6.11,-6.2,2.2
0.11,-0.05,1.05,-7.02,-3.59,1.63
0.12,-0.04,1.05,-6.21,-1.27,0.69
0.12,-0.05,1.05,-4.92,-3.07,0.55
0.09,-0.04,1.05,-4.96,-3.95,1.63
0.08,-0.05,1.03,-5.21,-1.47,1.71
0.11,-0.05,1.02,-6.7,1.79,-0.43
